ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
2.31,-11.29,-15.32,-0.90,4.71,0.87,32.99,1.61,-46.24,27097
0.63,-14.38,-16.41,-1.37,5.95,1.32,36.88,0.92,-38.42,27131
-6.10,-10.28,-14.57,-2.56,6.92,0.50,39.90,0.51,-26.54,27166
-7.70,-11.17,-14.38,-3.43,6.47,0.02,39.30,0.15,-17.01,27200
-5.70,-12.68,-12.31,-3.55,5.26,-0.45,36.98,-0.72,-7.99,27234
-1.23,-11.26,-8.79,-3.79,4.17,-0.76,33.00,-1.62,-2.02,27268
-7.40,-13.89,-3.49,-3.67,3.43,-0.96,29.22,-3.51,3.35,27302
0.36,-12.82,-1.02,-3.15,1.58,-0.22,27.02,-6.74,5.31,27336
-1.49,-15.87,2.28,-2.71,0.71,-0.34,25.17,-9.12,5.93,27371
-3.34,-9.56,4.92,-1.53,-0.90,-0.59,25.29,-10.82,5.82,27405
2.10,-10.60,3.35,-0.94,-1.42,0.47,26.00,-12.89,3.96,27439
5.47,-11.98,1.56,-0.80,-2.33,-0.31,27.86,-14.18,2.28,27473
3.87,-6.95,2.41,-0.01,-3.32,-0.73,30.49,-14.44,-2.54,27507
10.57,-12.42,5.18,0.17,-3.71,-0.57,32.39,-14.60,-6.01,27541
1.93,-14.39,8.33,0.59,-3.71,-1.46,34.49,-13.77,-11.31,27576
4.57,-12.95,8.01,1.82,-5.00,-2.38,36.29,-11.22,-17.57,27610
4.33,-15.27,2.67,2.32,-5.01,-2.37,36.88,-8.70,-24.01,27644
1.79,-14.76,-0.30,2.15,-4.51,-3.06,35.68,-5.51,-30.93,27678
-0.42,-8.69,0.50,2.53,-4.46,-2.46,33.73,-3.46,-36.89,27712
2.41,-14.82,-1.57,2.59,-4.26,-2.32,31.04,-2.31,-42.43,27747
1.21,-9.07,-0.71,2.35,-3.20,-2.31,27.13,-1.33,-47.38,27781
5.49,-10.47,-3.73,2.41,-2.83,-1.60,23.90,-1.58,-52.32,27815
6.67,-7.59,-5.64,1.93,-1.64,-1.73,20.86,-2.88,-54.00,27849
5.76,-4.53,-4.91,1.69,-0.83,-1.48,19.75,-3.04,-56.52,27883
7.34,-6.98,-7.81,1.23,0.29,-0.78,19.04,-4.14,-56.74,27917
6.52,-6.15,-10.50,0.75,1.19,-0.77,19.73,-4.72,-56.07,27952
4.77,-4.11,-9.31,-0.08,2.67,-0.61,22.16,-4.36,-54.63,27986
0.20,-7.71,-14.07,-0.88,4.38,0.08,26.28,-4.03,-50.09,28020
-0.87,-8.81,-15.05,-1.73,5.44,0.20,30.36,-3.93,-45.02,28054
-2.04,-8.38,-16.03,-2.82,6.95,0.24,34.17,-2.85,-36.93,28088
-0.18,-11.27,-17.38,-3.46,7.05,0.51,36.29,-2.70,-26.12,28123
-1.34,-11.28,-17.66,-4.52,8.46,0.13,36.09,-3.65,-15.29,28157
-5.06,-12.80,-9.88,-4.68,5.24,-1.18,32.68,-5.06,-5.67,28191
-3.88,-9.45,-3.28,-4.41,3.26,-0.33,30.02,-7.35,-2.09,28225
0.38,-16.30,0.81,-3.43,1.44,-0.28,28.35,-9.31,0.58,28259
0.25,-9.90,4.54,-2.00,-0.54,-0.81,28.15,-10.90,0.44,28293
0.67,-10.99,8.82,-0.94,-1.50,0.02,28.66,-11.63,-1.20,28328
5.06,-14.35,7.22,0.16,-3.04,-0.05,31.01,-12.04,-3.83,28362
1.06,-11.87,7.61,0.88,-3.52,-0.70,32.75,-11.49,-8.13,28396
0.30,-13.27,4.42,1.31,-3.69,-1.02,34.36,-10.58,-12.13,28430
1.89,-11.03,-1.73,1.54,-4.19,-1.62,35.41,-9.05,-17.52,28464
1.19,-10.65,-1.25,1.63,-3.81,-1.32,36.07,-7.57,-22.35,28499
3.08,-12.54,-1.62,1.77,-3.80,-1.25,36.41,-6.43,-28.41,28533
3.16,-13.17,-3.20,1.61,-3.62,-1.53,35.36,-5.32,-32.93,28567
1.33,-11.88,-0.14,1.81,-3.44,-1.74,34.00,-4.30,-36.93,28601
4.43,-14.78,-2.42,2.12,-3.73,-1.78,32.13,-3.26,-42.97,28635
3.63,-13.42,-3.31,2.28,-3.31,-2.19,29.23,-2.81,-48.10,28669
6.44,-6.62,-5.66,2.30,-2.87,-2.40,25.50,-2.67,-51.20,28704
4.27,-0.61,-4.36,2.57,-2.49,-1.52,23.14,-3.39,-54.62,28738
13.76,-6.36,-6.77,2.55,-1.94,-0.63,20.58,-4.98,-56.74,28772
10.18,-16.18,-9.70,1.41,-0.39,-0.55,19.80,-7.15,-58.10,28806
2.55,-1.28,0.62,0.96,0.88,-1.02,20.43,-7.41,-58.02,28840
5.89,-7.24,-1.98,0.95,0.94,0.38,21.53,-9.02,-57.23,28875
12.85,-9.41,-5.25,0.67,1.66,-0.19,24.20,-10.29,-56.74,28909
4.42,-4.77,-8.53,0.18,2.75,-0.97,26.76,-10.29,-55.14,28943
7.95,-5.88,-14.10,-0.18,3.43,-0.33,30.69,-9.50,-52.43,28977
4.49,-8.44,-17.68,-1.17,4.95,-0.13,35.18,-8.68,-47.97,29011
2.64,-7.90,-14.77,-2.25,5.89,-0.23,39.65,-6.50,-38.38,29045
-0.72,-9.67,-13.71,-2.90,6.23,-0.03,42.81,-5.19,-28.82,29080
-3.11,-16.01,-17.35,-4.09,7.66,0.24,43.53,-4.69,-18.20,29114
-8.66,-16.50,-13.63,-4.83,7.61,-0.75,39.92,-5.48,-3.05,29148
-8.30,-16.90,-8.69,-4.84,6.37,-0.41,34.48,-7.56,5.99,29182
-9.58,-15.13,-1.78,-3.84,3.65,0.00,29.70,-10.90,11.24,29216
-4.82,-10.93,0.02,-2.49,1.07,-0.21,26.91,-13.96,13.30,29250
0.11,-11.65,3.37,-1.43,-1.54,0.25,28.33,-15.24,11.53,29285
7.63,-6.25,3.95,-1.13,-1.68,0.22,29.93,-17.04,10.58,29319
27.10,-5.79,-2.14,-0.89,-1.61,-0.00,31.60,-17.79,9.25,29353
2.50,-9.09,-4.80,-0.13,-2.69,-0.40,33.25,-17.16,6.18,29387
4.79,-10.51,0.11,0.09,-3.16,-1.02,35.93,-15.38,2.25,29421
4.22,-8.52,3.35,0.29,-3.38,-1.16,37.83,-14.19,-1.27,29456
2.83,-13.91,3.58,0.42,-3.42,-1.24,39.97,-11.91,-5.66,29490
3.23,-13.45,8.20,1.06,-4.47,-2.60,40.82,-8.21,-11.47,29524
3.79,-10.88,8.55,1.73,-5.12,-2.69,40.85,-4.62,-17.60,29558
0.33,-13.07,-4.22,2.64,-6.16,-2.49,39.83,-0.37,-27.20,29592
4.77,-12.66,-0.81,2.29,-5.52,-3.05,37.27,2.54,-34.93,29626
1.08,-7.05,1.79,2.37,-4.76,-2.69,31.88,4.57,-42.60,29661
5.98,-12.09,-10.08,1.53,-2.75,-1.69,28.18,4.93,-47.21,29695
1.37,-11.70,-6.11,1.36,-1.94,-1.79,25.37,5.32,-48.79,29729
3.99,-8.78,-2.42,1.46,-1.71,-1.46,22.38,4.69,-50.95,29763
3.91,-8.67,-0.25,1.19,-0.59,-0.62,21.12,4.19,-52.81,29797
4.12,-9.56,-1.71,1.16,-0.15,-0.28,20.99,2.67,-53.33,29832
5.90,-7.01,-1.78,1.23,0.00,-0.34,20.24,1.90,-54.53,29866
7.89,-6.05,-5.30,1.17,-0.03,-0.48,20.65,0.41,-54.91,29900
9.42,-6.67,-4.76,0.82,0.46,-0.84,20.71,-0.04,-54.65,29934
5.88,-4.38,-5.85,0.58,0.72,-0.98,20.91,-0.57,-54.59,29968
6.87,-6.96,-5.77,0.41,1.17,-0.82,21.25,-0.39,-53.32,30002
6.47,-5.55,-5.67,0.14,1.63,-0.82,23.02,-0.37,-52.62,30037
4.06,-6.85,-6.56,-0.09,2.19,-0.18,24.38,-0.26,-49.52,30071
6.94,-8.02,-8.23,-0.38,2.83,-0.06,27.21,-1.10,-46.80,30105
6.42,-8.03,-8.83,-0.68,3.29,-0.56,29.63,-0.53,-43.38,30139
4.89,-7.22,-9.35,-1.20,3.69,-0.68,31.79,0.60,-40.05,30173
6.84,-10.07,-10.77,-1.57,4.03,-0.50,34.30,1.34,-33.88,30208
3.88,-10.06,-11.62,-2.06,4.71,-0.35,35.72,1.75,-27.68,30242
-0.20,-11.97,-13.93,-2.66,5.23,-0.22,36.04,1.86,-18.88,30276
-2.72,-12.33,-13.72,-3.38,5.20,0.08,35.47,0.88,-11.56,30310
2.48,-17.44,-4.58,-4.02,5.02,-0.20,32.77,-1.56,-3.92,30344
-1.94,-11.60,-4.77,-4.14,4.64,-0.92,28.25,-4.24,3.32,30378
-2.71,-10.75,-3.68,-4.03,3.31,-0.19,24.19,-7.51,7.16,30413
-3.24,-15.76,1.37,-2.90,1.69,0.11,21.81,-10.92,9.54,30447
-1.68,-12.55,3.99,-1.69,-0.15,-0.23,21.00,-13.15,9.31,30481
1.01,-11.04,7.06,-0.40,-2.17,-0.46,22.73,-13.75,8.51,30515
0.72,-9.12,9.02,0.12,-3.18,-0.46,26.67,-13.91,6.31,30549
-0.93,-9.54,6.84,0.66,-3.18,0.04,29.77,-13.08,2.85,30583
2.75,-12.25,-2.37,1.15,-3.30,0.15,32.01,-12.98,-0.64,30618
2.67,-10.35,-1.69,0.57,-2.61,-0.40,34.89,-12.12,-4.87,30652
2.07,-8.66,1.30,0.76,-3.38,-0.79,36.33,-10.90,-7.61,30686
19.18,-5.90,-3.11,1.30,-4.24,-1.07,38.41,-9.56,-13.84,30720
2.01,-8.68,1.83,1.12,-3.55,-1.12,39.16,-7.91,-17.61,30754
1.47,-9.31,-2.19,1.99,-4.39,-0.82,39.97,-6.74,-23.60,30789
5.93,-10.80,-3.37,1.90,-4.06,-0.92,39.16,-6.14,-30.52,30823
2.29,-6.11,-4.47,2.16,-3.72,-0.85,37.55,-6.14,-35.69,30857
7.30,-8.82,-8.40,1.68,-3.05,-0.46,36.12,-6.59,-40.53,30891
5.50,-6.95,-2.25,1.39,-2.24,-0.92,34.55,-6.17,-43.42,30925
6.38,-6.15,-2.72,1.40,-2.19,-1.16,33.32,-6.34,-46.10,30959
8.22,-7.64,-1.09,1.07,-1.31,-1.35,31.29,-5.55,-49.47,30994
5.50,-7.54,-1.43,0.87,-0.53,-1.39,30.94,-4.72,-51.37,31028
6.69,-7.63,-2.70,0.88,-0.07,-1.13,30.58,-4.33,-51.15,31062
6.56,-5.88,-1.59,0.60,0.71,-0.88,31.06,-3.45,-50.80,31096
7.45,-7.75,-4.16,0.46,1.13,-0.76,32.14,-2.54,-50.83,31130
6.05,-6.47,-9.12,0.31,1.73,-0.91,33.09,-1.64,-48.13,31165
6.25,-5.25,-8.20,-0.41,2.83,-0.74,34.49,-0.28,-45.37,31199
7.83,-9.85,-7.47,-0.87,3.62,-0.33,36.13,1.75,-40.78,31233
4.21,-9.77,-11.66,-1.08,4.11,-0.17,38.16,2.57,-34.13,31267
2.18,-10.11,-14.11,-1.57,5.29,-0.02,38.60,3.20,-26.64,31301
-1.87,-11.14,-14.58,-2.27,5.51,-0.10,38.29,2.92,-15.51,31335
-1.34,-12.36,-12.79,-3.18,5.33,-0.13,35.85,1.59,-10.11,31370
-0.94,-13.72,-9.59,-3.88,5.31,-0.37,32.15,-0.41,-2.24,31404
-3.42,-14.19,-6.04,-4.25,4.59,-0.90,27.04,-4.12,4.27,31438
-4.56,-10.54,-1.17,-3.51,2.87,-0.44,23.53,-7.35,7.23,31472
2.94,-11.38,1.70,-2.90,1.47,0.11,21.67,-10.52,8.51,31506
1.93,-12.97,7.34,-1.91,-0.27,-0.06,20.46,-13.91,9.85,31541
-0.14,-12.62,10.18,-0.74,-1.99,-0.81,22.16,-14.47,8.36,31575
3.26,-13.11,12.99,0.82,-4.57,-1.03,27.29,-13.39,3.57,31609
0.79,-12.92,10.14,1.92,-5.76,-1.50,31.95,-11.66,-2.51,31643
0.49,-12.73,5.93,2.32,-5.74,-1.65,35.65,-9.19,-8.62,31677
-0.94,-10.41,-0.87,2.73,-5.69,-1.72,37.75,-5.36,-17.58,31711
1.26,-8.81,-0.89,2.70,-5.08,-1.38,37.85,-3.96,-25.14,31746
0.79,-12.30,-2.29,2.53,-4.45,-1.19,37.88,-3.13,-31.23,31780
6.24,-8.70,-2.73,2.36,-3.75,-1.29,35.14,-2.41,-38.19,31814
7.21,-7.83,-1.55,2.09,-2.80,-1.21,33.50,-2.05,-42.43,31848
5.54,-9.45,-1.90,1.90,-2.04,-0.94,31.13,-2.46,-46.32,31882
7.70,-7.63,-3.76,1.67,-0.92,-0.43,31.16,-3.03,-47.62,31916
8.04,-6.38,-4.53,1.25,-0.01,-0.23,30.52,-3.55,-48.49,31951
6.64,-5.63,-3.46,0.75,0.88,-0.27,31.35,-3.62,-48.00,31985
5.36,-6.10,-5.78,0.65,1.08,-0.21,33.02,-4.18,-46.27,32019
7.18,-9.75,-6.09,0.23,1.76,-0.17,34.43,-4.18,-44.11,32053
6.42,-6.13,-9.35,-0.30,2.14,-1.01,36.26,-3.19,-41.16,32087
3.04,-8.59,-13.24,-0.36,2.53,-0.85,37.21,-1.04,-38.47,32122
1.17,-9.58,-14.19,-1.16,3.84,-0.19,38.92,-0.20,-32.52,32156
2.05,-11.87,-16.15,-2.62,6.14,0.05,38.76,0.58,-23.08,32190
-1.89,-9.78,-7.79,-3.83,6.94,-0.29,38.02,-0.85,-9.16,32224
-0.11,-11.45,-2.13,-3.67,5.03,-0.01,34.43,-3.24,-3.74,32258
-0.01,-12.74,5.00,-2.73,2.92,-0.33,31.50,-6.20,1.39,32292
1.53,-11.89,0.73,-2.32,2.21,-0.28,29.58,-8.58,4.78,32327
-1.12,-9.94,2.21,-1.75,0.95,0.04,28.72,-10.08,5.48,32361
-1.12,-10.44,2.83,-0.97,-0.58,0.14,29.03,-11.37,4.69,32395
2.95,-10.02,3.38,-0.48,-1.63,-0.15,31.26,-11.72,4.49,32429
4.06,-10.00,2.23,0.21,-2.85,-0.49,33.70,-11.79,1.72,32463
6.97,-10.55,1.32,0.50,-3.46,-0.79,37.30,-10.10,-3.07,32498
3.30,-10.77,4.59,0.44,-3.05,-1.01,38.88,-8.65,-6.85,32532
3.30,-9.48,5.14,1.18,-3.74,-0.63,40.66,-7.16,-11.75,32566
2.62,-12.84,0.36,1.42,-3.86,-0.72,41.96,-5.20,-18.06,32600
4.85,-11.45,0.62,1.42,-3.71,-1.42,42.24,-3.20,-23.78,32634
4.79,-11.76,-2.99,1.55,-3.42,-1.37,37.53,-0.79,-29.70,32668
3.49,-11.73,-1.71,1.67,-3.15,-1.34,39.39,1.24,-35.49,32703
3.85,-8.71,0.75,2.04,-3.21,-1.16,37.24,1.93,-40.56,32737
6.19,-8.77,-3.22,2.03,-2.70,-0.89,34.33,1.96,-45.22,32771
5.33,-8.09,-5.99,1.63,-1.63,-0.68,32.91,1.59,-47.49,32805
5.08,-6.08,-2.71,1.34,-0.59,-0.21,31.98,1.11,-48.90,32839
5.37,-6.90,-2.83,1.19,0.03,0.03,31.99,-0.41,-49.11,32874
6.30,-6.98,-4.70,1.11,0.09,-0.26,31.50,-0.96,-49.99,32908
8.53,-3.28,-6.30,1.04,0.61,-0.55,31.25,-0.95,-49.62,32942
9.27,-6.96,-8.21,0.67,1.24,-0.51,31.96,-0.83,-48.64,32976
6.86,-7.12,-6.77,0.19,2.19,-0.75,32.61,0.20,-46.55,33010
4.43,-6.56,-10.60,-0.44,3.25,-0.51,33.79,1.62,-41.08,33044
5.25,-9.61,-10.50,-0.83,3.81,-0.48,34.81,2.62,-36.06,33079
2.78,-8.68,-11.15,-1.39,4.33,-0.60,35.87,3.27,-29.03,33113
2.39,-9.20,-14.29,-2.06,5.09,-0.23,35.27,3.36,-22.19,33147
2.09,-12.00,-12.53,-2.82,5.51,-0.17,33.66,2.13,-14.02,33181
-1.13,-14.37,-9.97,-3.81,5.72,-0.68,30.84,0.38,-6.26,33215
-1.10,-11.09,-4.00,-3.86,3.78,-0.68,27.65,-2.85,0.69,33250
-3.16,-14.83,-1.03,-3.17,2.41,-0.52,24.58,-5.70,3.77,33284
-1.07,-12.79,4.91,-2.21,0.18,-0.91,24.00,-7.26,4.57,33318
-4.26,-12.98,10.30,-1.06,-1.52,-0.42,24.98,-8.54,3.79,33352
3.33,-12.85,10.37,0.40,-3.48,-0.16,27.96,-8.87,0.60,33386
2.78,-11.49,7.57,1.16,-4.15,-0.23,31.37,-8.67,-3.42,33420
1.41,-11.34,5.02,1.45,-4.22,-0.35,34.05,-7.66,-9.06,33455
2.18,-9.02,1.68,1.62,-4.45,-0.95,36.39,-6.09,-14.56,33489
2.25,-10.02,2.06,1.99,-5.06,-1.49,37.37,-4.05,-21.12,33523
4.46,-11.56,1.72,2.04,-5.09,-1.97,36.73,-1.23,-29.74,33557
5.46,-12.38,2.95,2.49,-4.95,-2.08,35.05,0.60,-36.52,33591
5.00,-9.17,-2.05,2.56,-4.31,-1.95,31.73,1.55,-42.21,33625
5.07,-9.57,-3.77,2.22,-2.61,-1.36,28.33,1.84,-47.43,33660
4.93,-8.66,-5.33,1.98,-1.36,-1.02,26.35,1.32,-50.99,33694
6.81,-7.53,-5.99,1.51,-0.34,-0.77,24.99,0.88,-51.15,33728
5.38,-6.38,-7.12,0.91,0.98,-0.37,25.68,0.42,-50.34,33762
4.60,-5.39,-9.97,0.57,1.79,-0.13,26.51,-0.26,-49.06,33796
4.13,-6.00,-11.54,0.11,2.70,0.20,28.78,-0.83,-45.75,33831
5.81,-8.67,-8.27,-0.77,4.13,0.48,31.13,-1.18,-41.61,33865
5.26,-8.03,-5.88,-1.27,4.65,0.07,33.53,-2.41,-34.42,33899
3.75,-7.36,-5.96,-1.41,4.19,-0.14,34.87,-2.35,-29.44,33933
4.41,-8.26,-7.47,-1.34,3.38,-0.11,35.65,-2.66,-24.45,33967
3.48,-8.98,-8.69,-1.62,3.42,0.10,36.52,-3.62,-18.34,34001
1.24,-9.18,-6.77,-2.24,3.82,-0.31,36.07,-4.38,-13.62,34036
2.89,-9.43,-6.43,-2.68,3.42,-0.52,34.57,-5.33,-8.83,34070
0.09,-12.62,-3.63,-2.66,2.77,-0.39,33.35,-6.97,-3.77,34104
0.64,-13.62,-0.39,-2.48,1.42,-0.90,32.55,-7.76,-0.01,34138
-2.67,-11.12,5.86,-1.74,0.05,-0.56,32.24,-8.26,0.42,34172
1.12,-12.41,10.22,-1.00,-1.18,0.10,33.35,-8.94,-0.48,34207
1.91,-10.63,10.69,-0.13,-2.21,0.31,34.98,-9.41,-2.18,34241
0.25,-11.68,4.24,0.65,-3.05,0.03,37.77,-9.12,-5.73,34275
5.82,-9.84,-1.51,1.18,-3.82,-0.21,40.02,-8.21,-11.01,34309
4.96,-7.92,-0.18,1.05,-3.57,-0.76,41.46,-6.66,-16.15,34343
3.27,-9.60,-2.64,1.24,-3.81,-0.90,41.65,-4.90,-21.18,34377
7.65,-10.31,1.78,1.29,-3.74,-1.25,41.19,-3.42,-26.16,34412
5.38,-9.58,2.14,1.67,-3.67,-1.40,40.16,-0.86,-32.53,34446
6.83,-10.72,0.78,1.98,-3.73,-1.34,38.03,0.47,-37.11,34480
