ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-1.30,2.91,-16.15,4.33,-2.57,-5.79,39.71,-0.12,-46.61,40708
3.35,10.72,-13.35,3.15,-2.40,-3.98,34.90,3.48,-54.79,40742
3.07,3.75,-12.04,2.32,-2.93,-2.19,28.56,4.38,-63.96,40776
2.56,-2.18,-7.14,2.59,-3.14,-3.01,20.94,2.98,-71.78,40810
9.12,7.45,-8.97,2.23,-3.03,-2.73,9.46,-2.69,-78.68,40844
7.83,6.87,-8.20,1.39,-1.96,-2.07,1.59,-5.74,-81.51,40878
2.14,0.27,-10.18,0.93,-1.31,-1.97,-4.84,-9.21,-83.40,40913
3.63,-0.69,-13.14,1.25,-1.04,-3.00,-9.97,-14.59,-83.10,40947
1.15,1.16,-13.18,1.77,-0.61,-4.48,-12.70,-20.96,-83.08,40981
0.03,3.27,-13.03,1.86,-0.75,-4.33,-13.78,-28.34,-80.11,41015
0.97,2.93,-12.50,1.78,-1.04,-3.86,-14.26,-37.17,-76.62,41049
5.46,2.33,-12.29,2.13,-0.88,-4.76,-12.26,-44.87,-71.48,41083
4.55,3.28,-8.76,2.25,-1.07,-4.77,-7.23,-52.46,-64.94,41118
5.30,4.94,-10.26,2.10,-1.08,-5.28,-1.18,-56.69,-59.32,41152
2.38,5.49,-7.77,1.81,-0.89,-4.29,5.29,-59.06,-53.99,41186
1.58,1.05,-4.51,1.06,-1.09,-2.68,10.73,-59.97,-51.53,41220
2.11,-5.51,-10.69,0.74,-1.51,-2.55,12.77,-59.56,-49.58,41254
2.13,2.01,-9.05,0.52,-1.72,-0.99,14.91,-59.27,-47.34,41289
2.70,1.74,-8.88,-0.00,-1.90,0.87,13.01,-59.09,-47.02,41323
4.10,-3.12,-9.87,-0.43,-1.71,1.40,9.65,-58.70,-47.75,41357
2.08,-2.03,-10.52,0.04,-1.14,0.02,8.89,-58.39,-46.76,41391
3.04,0.74,-10.69,0.51,-0.80,-1.80,11.22,-57.80,-45.94,41425
3.02,1.07,-13.23,0.94,-0.03,-3.68,16.08,-56.50,-44.12,41459
6.28,4.63,-7.95,1.51,0.37,-5.07,25.74,-53.48,-40.98,41494
4.66,1.44,-13.38,1.63,0.76,-5.03,33.22,-49.75,-37.96,41528
3.59,0.95,-5.28,1.88,0.58,-4.84,40.95,-43.26,-33.97,41562
1.49,-2.42,-8.01,1.94,0.01,-3.97,44.39,-38.95,-33.06,41596
2.29,-1.74,-9.97,3.06,-0.09,-5.43,47.94,-33.13,-31.18,41630
1.96,2.44,-8.99,3.77,-0.22,-6.38,52.53,-22.83,-29.35,41665
-0.67,3.98,-12.75,4.30,-0.11,-7.13,54.17,-12.67,-29.55,41699
3.56,0.91,-8.60,5.10,-0.03,-7.31,53.83,-2.13,-30.08,41733
4.84,-0.27,-7.58,5.39,-0.24,-7.07,50.32,8.29,-33.75,41767
3.25,3.27,-8.50,4.70,-0.32,-6.01,46.76,14.43,-37.31,41801
3.01,2.36,-9.12,3.38,-0.41,-4.11,41.42,18.68,-42.21,41835
1.72,1.65,-12.29,3.40,-0.29,-3.50,38.59,20.29,-45.25,41870
4.68,2.38,-9.32,4.11,-0.61,-3.76,34.74,21.51,-49.47,41904
4.07,-0.18,-14.60,5.08,-1.10,-4.13,29.26,21.22,-55.92,41938
-2.71,1.24,-13.42,6.03,-1.92,-5.45,22.30,18.44,-62.66,41972
-6.52,-7.57,-19.39,5.62,-3.07,-8.22,8.07,14.51,-69.67,42006
-11.98,-2.78,-17.14,5.86,-2.55,-7.40,-3.16,7.80,-74.12,42041
-5.60,6.84,-14.23,4.22,-2.98,-5.07,-13.71,0.04,-74.48,42075
6.64,11.27,-8.88,2.27,-3.19,-1.41,-24.69,-7.31,-72.01,42109
3.78,4.25,-9.25,1.47,-2.74,0.12,-32.20,-9.11,-67.07,42143
8.37,0.39,-8.98,1.85,-1.59,-3.26,-36.17,-13.64,-62.67,42177
4.40,4.59,-9.97,2.14,-1.10,-4.51,-37.47,-23.41,-58.51,42211
-0.96,6.44,-16.12,2.33,-0.84,-4.98,-36.29,-32.21,-54.53,42246
2.73,5.51,-12.82,2.28,0.04,-5.31,-29.82,-42.91,-50.03,42280
0.09,4.29,-7.39,1.97,-0.78,-3.93,-24.99,-48.63,-44.40,42314
-1.90,-0.65,-10.12,1.83,-1.62,-2.37,-21.75,-51.99,-38.79,42348
-1.12,-1.45,-14.01,2.20,-2.17,-3.14,-17.30,-55.92,-32.17,42382
0.36,5.42,-8.88,2.59,-1.62,-4.67,-9.35,-58.30,-24.45,42416
4.81,6.80,-10.08,2.98,-1.53,-6.51,1.61,-58.30,-18.18,42451
6.11,9.33,-12.81,2.41,-0.23,-6.47,15.87,-54.52,-11.55,42485
0.34,9.47,-9.32,1.61,0.00,-4.36,23.50,-50.77,-9.18,42519
0.00,-4.41,-9.81,1.72,-1.11,-3.10,29.32,-45.78,-7.91,42553
6.44,-1.45,-9.83,2.90,-1.53,-4.72,34.54,-39.77,-7.61,42587
6.51,5.50,-5.86,2.97,-1.46,-4.82,39.70,-31.95,-7.09,42622
5.73,5.35,-12.48,1.77,-1.04,-2.82,43.19,-25.65,-7.61,42656
8.22,6.60,-8.02,1.16,0.56,-2.65,44.55,-21.38,-7.60,42690
2.98,-1.25,-9.13,1.06,0.71,-2.06,44.94,-17.98,-6.23,42724
1.33,-7.59,-10.54,2.70,0.49,-3.57,45.38,-12.57,-5.44,42758
1.04,0.28,-10.62,4.25,-0.03,-4.97,45.76,-4.37,-5.66,42792
0.93,3.57,-10.49,4.95,-0.54,-5.35,44.12,6.17,-8.17,42827
-0.14,-0.61,-14.53,5.22,-0.67,-5.18,41.41,13.18,-12.34,42861
2.22,1.58,-15.53,6.31,-1.00,-5.95,37.40,20.62,-18.59,42895
3.09,3.91,-15.92,6.39,-1.56,-5.42,31.03,26.10,-27.90,42929
-0.22,3.75,-13.87,5.55,-1.83,-4.24,26.12,27.93,-34.57,42963
-3.86,7.08,-18.90,5.93,-2.61,-5.24,19.96,28.65,-44.04,42998
-9.39,0.25,-20.56,5.52,-3.20,-6.67,8.70,28.28,-50.54,43032
0.31,6.21,-15.12,5.98,-2.94,-7.38,-2.82,25.18,-57.51,43066
9.12,16.25,-12.18,3.96,-3.16,-4.13,-13.53,18.87,-63.40,43100
10.62,9.09,-9.98,2.23,-3.49,-0.10,-19.66,16.43,-63.77,43134
13.40,-0.58,-8.87,1.75,-2.04,-1.18,-24.47,14.12,-65.42,43168
5.02,3.45,-6.17,2.32,-0.59,-3.28,-28.33,7.92,-65.92,43203
-0.77,3.89,-10.66,2.36,-0.94,-3.24,-31.57,1.53,-66.54,43237
2.19,0.51,-14.91,2.37,-0.76,-3.78,-33.95,-7.85,-65.96,43271
0.27,3.57,-14.87,2.85,-0.43,-4.34,-34.03,-17.30,-64.60,43305
-1.68,-0.35,-15.14,3.31,-1.75,-3.69,-34.22,-25.81,-61.47,43339
-4.07,-1.88,-15.49,3.77,-2.50,-4.49,-34.00,-37.14,-53.79,43374
0.64,6.82,-13.20,3.78,-2.42,-5.95,-31.16,-47.87,-46.30,43408
4.67,10.52,-12.39,3.30,-2.47,-5.38,-25.59,-56.18,-36.98,43442
7.28,9.89,-11.79,2.29,-2.02,-4.42,-17.60,-62.13,-28.14,43476
8.32,6.62,-6.65,1.24,-1.20,-3.07,-12.60,-64.15,-22.35,43510
2.00,1.34,-3.52,0.87,-1.51,-1.32,-8.73,-64.82,-16.43,43544
1.18,-3.09,-12.62,1.08,-1.98,-2.73,-4.75,-64.06,-11.74,43579
2.51,4.69,-7.05,0.87,-1.77,-1.76,1.11,-63.39,-6.23,43613
4.52,3.03,-9.41,0.21,-2.00,-0.08,4.17,-61.50,-1.93,43647
1.98,-2.63,-10.86,-0.41,-1.30,1.28,4.68,-60.00,-0.16,43681
2.42,-2.34,-10.36,0.41,-1.24,-0.90,7.23,-58.37,1.52,43715
6.54,2.59,-9.56,0.83,-0.83,-2.37,14.83,-54.50,3.67,43750
8.06,1.86,-10.87,1.38,0.13,-3.97,21.60,-49.78,5.35,43784
4.04,2.92,-6.57,1.24,0.28,-3.36,28.46,-42.98,7.92,43818
2.18,1.35,-8.81,0.99,-0.92,-2.11,32.83,-38.70,7.18,43852
7.95,-2.29,-11.91,2.05,-0.37,-4.58,37.33,-32.36,6.55,43886
4.68,2.35,-8.71,2.41,0.46,-5.82,41.29,-20.93,6.68,43920
2.40,2.74,-10.05,1.89,0.13,-4.14,43.58,-12.31,5.77,43955
4.80,0.96,-7.04,2.06,0.20,-4.18,43.34,-5.29,4.90,43989
3.62,0.36,-7.53,2.01,0.07,-3.86,41.79,3.07,3.01,44023
3.21,0.90,-10.51,3.00,0.12,-4.67,40.18,9.50,0.77,44057
1.72,2.92,-6.38,2.05,0.00,-2.92,37.20,16.65,-1.37,44091
3.51,-3.87,-7.90,1.81,-0.38,-2.26,35.25,20.29,-3.84,44125
3.49,-2.57,-8.20,3.12,-0.95,-3.73,32.68,24.13,-7.63,44160
3.66,0.47,-6.52,3.61,-1.16,-3.98,27.33,29.20,-14.48,44194
8.12,0.19,-8.06,3.35,-1.08,-3.61,23.49,31.82,-19.23,44228
4.07,-2.50,-8.10,2.83,-0.60,-3.15,18.34,33.62,-24.89,44262
2.51,-5.44,-11.36,3.10,-0.55,-3.45,13.93,34.00,-28.79,44296
0.80,0.48,-12.41,3.62,-0.21,-3.92,8.56,33.92,-33.70,44331
1.56,0.78,-16.55,4.11,-0.42,-3.56,2.88,32.68,-38.92,44365
3.13,-0.01,-16.37,5.09,-1.17,-3.86,-1.37,30.30,-43.53,44399
3.22,-3.21,-15.41,5.69,-1.82,-4.26,-7.72,26.32,-47.92,44433
-8.31,6.09,-12.43,5.85,-2.39,-6.22,-15.62,20.71,-52.03,44467
-6.41,-3.86,-22.26,5.57,-3.30,-8.50,-25.46,13.21,-53.92,44501
-20.84,-1.19,-22.24,5.14,-3.04,-5.46,-34.92,2.95,-53.17,44536
-0.26,13.26,-15.57,3.89,-3.45,-4.85,-41.90,-5.35,-50.00,44570
0.14,7.24,-13.14,2.49,-3.51,-1.73,-48.87,-8.97,-43.67,44604
3.70,3.90,-8.41,1.66,-3.19,-1.07,-54.95,-11.40,-33.51,44638
9.23,3.31,-5.87,1.86,-2.12,-2.33,-57.64,-15.48,-24.70,44672
5.91,8.43,-12.64,1.64,-0.50,-3.79,-57.29,-21.10,-17.85,44707
6.66,9.25,-12.56,1.20,0.63,-3.98,-53.26,-29.44,-15.67,44741
3.90,3.60,-11.62,0.89,0.26,-2.65,-49.68,-33.84,-12.83,44775
-0.21,-4.46,-15.40,1.65,-0.96,-2.55,-43.79,-37.59,-7.34,44809
-0.55,-1.50,-11.48,1.91,-1.22,-2.83,-37.09,-40.03,-2.66,44843
0.78,3.35,-5.13,1.78,-0.98,-3.31,-29.95,-41.95,0.56,44877
2.51,3.17,-7.24,1.66,-1.99,-2.91,-20.53,-43.29,5.04,44912
