ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
3.42,10.23,-1.08,-1.21,-1.21,0.48,35.94,-1.72,-43.35,33962
3.37,9.94,-2.04,-1.36,-2.30,0.85,34.39,-2.28,-46.20,33997
-0.91,11.93,-1.07,-1.50,-3.35,1.46,32.01,-2.48,-49.63,34031
-7.00,11.03,-4.99,-1.92,-4.52,1.03,26.44,-2.27,-53.98,34065
0.06,9.53,-4.21,0.09,-4.09,0.33,21.59,-2.12,-57.69,34099
1.25,7.96,-0.23,0.18,-2.77,0.49,17.51,-3.04,-59.43,34133
-0.86,7.38,-1.07,0.49,-1.01,0.68,15.84,-4.24,-60.48,34167
-1.37,7.67,-1.58,0.91,-0.39,0.79,15.23,-6.64,-60.64,34202
0.48,7.61,-1.28,0.87,-0.41,0.92,15.13,-8.96,-60.67,34236
-2.21,8.40,0.11,0.91,-0.86,1.19,14.63,-11.41,-60.83,34270
0.53,8.87,-2.16,0.82,-2.05,1.24,11.66,-14.22,-61.33,34304
-0.47,10.10,-3.06,0.72,-2.96,1.20,7.15,-16.31,-61.50,34338
2.58,9.76,-1.08,0.30,-4.46,1.20,1.27,-16.85,-62.04,34373
4.04,10.00,-0.58,0.22,-3.99,0.87,-6.55,-17.22,-61.77,34407
4.99,9.86,-0.29,0.07,-3.07,0.55,-11.41,-17.71,-60.61,34441
1.42,10.41,1.21,-0.72,-2.63,0.05,-14.73,-18.46,-58.58,34475
12.28,8.93,4.21,-0.40,-2.60,0.11,-18.02,-17.89,-56.56,34509
4.83,11.83,1.90,-0.62,-0.13,-0.11,-19.03,-17.44,-56.61,34543
2.86,11.54,1.62,-1.15,-0.13,-0.02,-19.39,-16.50,-56.91,34578
4.69,10.80,-0.70,-1.12,0.29,-0.28,-18.56,-15.19,-57.22,34612
0.23,11.22,-2.52,-1.16,0.61,-0.55,-17.80,-13.74,-57.76,34646
0.54,8.99,-5.06,-1.05,0.62,-0.91,-16.47,-12.42,-57.37,34680
-2.97,8.26,-6.19,-0.61,0.42,-0.96,-16.06,-12.19,-58.33,34714
-5.58,6.85,-6.82,-0.15,-0.37,-0.96,-15.89,-12.13,-57.25,34749
-5.42,7.72,-5.55,0.12,-1.47,-0.91,-17.42,-13.27,-56.58,34783
-5.39,8.72,-3.62,0.97,-1.47,-1.34,-19.00,-15.45,-54.71,34817
-9.65,8.92,-0.87,1.04,-1.23,-1.68,-19.82,-18.37,-52.75,34851
-2.40,5.19,0.76,0.75,-1.18,-1.57,-20.46,-20.61,-52.62,34885
6.20,17.80,1.00,0.18,-0.42,-1.24,-19.80,-21.05,-51.27,34919
1.41,9.75,-3.51,0.77,0.50,-1.82,-18.12,-22.93,-50.20,34954
3.37,11.66,-3.06,0.39,-0.17,-1.26,-17.44,-23.88,-49.96,34988
-1.17,11.66,-2.45,0.30,-1.42,-0.89,-17.17,-24.22,-48.17,35022
-1.65,10.71,-6.49,0.22,-2.36,-0.37,-18.40,-23.74,-47.11,35056
0.64,11.77,-5.28,-0.03,-2.74,-0.04,-21.13,-22.99,-44.91,35090
3.47,11.89,-7.96,-0.09,-3.38,0.54,-24.12,-20.97,-42.02,35125
3.52,11.81,-9.73,-0.12,-4.04,0.99,-27.59,-18.84,-38.70,35159
6.56,11.60,-8.65,-0.07,-5.65,1.57,-31.92,-16.78,-33.82,35193
17.08,8.45,-15.34,0.84,-9.36,1.95,-36.04,-12.79,-23.21,35227
12.29,15.11,-3.98,2.04,-6.06,0.84,-36.80,-11.52,-14.29,35261
5.90,7.93,-13.76,2.51,-7.90,2.48,-34.98,-8.10,-3.60,35295
-1.74,0.55,-8.44,2.82,-7.79,2.81,-29.92,-3.01,5.29,35330
0.50,2.89,-2.98,3.51,-6.42,2.31,-23.76,1.53,10.51,35364
-0.90,14.15,2.60,3.32,-2.09,1.15,-18.58,6.26,10.93,35398
-4.30,14.05,5.64,2.15,3.03,-0.63,-19.61,9.12,9.76,35432
-6.67,14.04,3.45,1.46,5.12,-2.05,-24.28,9.31,4.11,35466
-8.81,12.15,-6.36,1.67,6.17,-2.86,-31.41,8.14,-3.14,35500
-4.82,13.50,-1.52,1.58,5.30,-2.58,-34.55,7.06,-8.78,35535
0.04,14.99,1.03,1.21,3.10,-2.33,-38.26,4.49,-13.87,35569
0.37,18.10,0.31,0.98,3.91,-2.69,-39.70,1.55,-18.53,35603
2.47,14.23,1.45,0.58,4.05,-2.99,-40.72,-1.70,-23.88,35637
3.61,16.14,2.85,0.09,4.54,-2.90,-39.81,-6.12,-30.46,35671
0.43,14.05,1.80,-0.45,4.79,-2.80,-37.78,-9.18,-36.66,35706
0.84,11.30,2.98,-0.55,4.39,-2.85,-34.35,-12.73,-42.15,35740
1.55,9.50,1.86,-0.75,4.62,-2.78,-28.98,-14.97,-47.14,35774
-3.01,6.67,-7.08,-0.70,4.33,-2.88,-23.68,-17.20,-50.82,35808
-0.47,5.39,-4.91,-0.45,2.32,-2.13,-17.95,-18.62,-53.33,35842
-4.66,12.18,-0.85,-0.44,2.37,-2.55,-13.74,-19.94,-54.47,35876
-1.53,10.09,-0.67,0.07,-1.09,-1.98,-12.79,-21.22,-54.18,35911
-1.33,10.48,-2.98,-0.11,-1.07,-1.60,-12.09,-22.55,-54.37,35945
0.31,9.64,-3.53,-0.20,-1.71,-0.75,-13.46,-22.86,-53.39,35979
-3.04,9.47,-5.89,-0.18,-2.07,-0.16,-15.45,-22.70,-53.45,36013
-4.24,8.15,-9.62,-0.22,-2.61,0.47,-18.06,-22.42,-51.55,36047
-6.08,6.72,-14.76,-0.10,-4.05,0.34,-21.50,-21.63,-49.55,36082
2.03,8.28,-20.87,0.08,-5.23,0.30,-26.38,-21.51,-44.77,36116
9.32,8.16,-19.02,0.78,-7.02,1.07,-31.32,-20.78,-37.45,36150
9.72,5.81,-19.78,1.00,-7.64,2.00,-35.94,-18.12,-27.36,36184
11.67,6.06,-18.77,1.21,-7.67,2.28,-37.14,-15.29,-17.93,36218
8.00,9.23,-11.70,1.70,-6.77,1.46,-36.22,-12.00,-9.72,36252
8.15,10.28,-7.37,2.13,-6.22,0.94,-33.63,-9.85,-1.18,36287
3.80,7.93,-4.48,2.10,-3.63,0.30,-31.03,-8.68,2.24,36321
7.26,15.44,-3.04,1.83,-1.69,-0.19,-28.02,-7.25,4.81,36355
1.59,9.94,-5.05,1.43,-0.44,-0.52,-27.30,-7.09,4.11,36389
-1.27,9.49,-1.55,1.43,-0.03,-0.14,-26.40,-6.27,4.50,36423
-1.74,11.11,1.12,1.81,1.47,-0.17,-26.72,-5.67,3.68,36458
-1.92,10.67,-0.20,1.57,1.84,-0.09,-27.65,-4.65,1.45,36492
-1.56,11.72,-2.09,1.29,1.99,0.17,-28.28,-4.44,-1.48,36526
-6.98,11.88,0.84,0.89,2.11,0.35,-29.74,-2.67,-5.01,36560
-9.82,11.62,-0.27,0.46,3.16,0.10,-31.63,-1.15,-9.02,36594
-5.26,13.09,0.38,0.24,4.17,-0.25,-32.91,0.72,-14.44,36628
-1.62,13.84,2.34,0.27,4.18,-1.15,-34.41,1.01,-19.26,36663
-0.07,8.97,-6.66,0.29,5.25,-2.39,-33.97,-0.64,-25.81,36697
-0.97,8.16,-4.42,0.46,4.38,-2.41,-33.63,-3.04,-32.78,36731
-2.23,9.48,-1.51,0.51,3.52,-2.35,-32.01,-4.98,-36.90,36765
0.07,11.29,-2.70,0.43,3.34,-2.43,-30.06,-7.00,-41.54,36799
-2.22,15.21,2.35,0.35,2.97,-2.16,-27.43,-10.63,-45.34,36833
6.24,11.02,5.44,-0.27,2.19,-2.03,-24.99,-12.34,-48.25,36868
5.29,13.16,2.33,-0.80,1.32,-0.67,-23.14,-12.16,-50.69,36902
1.06,10.41,1.56,-1.00,0.88,-0.72,-21.98,-11.60,-51.94,36936
1.09,10.31,-7.05,-1.01,1.39,-0.21,-21.13,-11.14,-53.54,36970
-0.90,8.87,-6.03,-0.78,-0.38,0.01,-21.16,-9.85,-52.84,37004
2.34,6.86,-5.34,-0.80,-1.14,-0.29,-22.22,-9.78,-52.85,37039
1.89,8.05,-4.77,-0.55,-1.49,-0.45,-24.03,-9.73,-52.03,37073
1.19,8.03,-3.41,-0.46,-0.98,-0.22,-24.63,-9.78,-52.05,37107
-0.66,9.20,-3.94,-0.52,-1.19,-0.06,-25.78,-9.25,-50.60,37141
-3.34,6.41,-7.34,-0.51,-2.08,0.10,-27.95,-9.34,-48.93,37175
1.71,10.25,-7.78,-0.25,-2.15,0.01,-30.04,-8.70,-48.14,37209
3.57,8.08,-6.68,-0.14,-3.34,0.09,-32.37,-9.40,-43.93,37244
1.58,8.57,-4.11,-0.00,-2.42,0.38,-34.24,-9.06,-41.57,37278
0.72,8.23,-5.88,-0.00,-2.67,0.28,-35.59,-8.89,-39.26,37312
0.58,7.50,-7.66,0.24,-2.34,0.06,-37.23,-9.53,-35.53,37346
1.62,8.24,-9.81,0.59,-3.07,0.25,-38.51,-10.80,-31.51,37380
4.76,6.57,-9.12,0.76,-4.24,0.56,-40.05,-10.36,-26.85,37415
8.91,7.65,-8.72,0.95,-4.41,0.95,-40.47,-9.51,-20.14,37449
9.71,9.09,-4.42,1.11,-3.74,0.85,-39.89,-8.65,-14.72,37483
4.48,8.75,-4.10,1.28,-2.24,0.67,-38.32,-7.54,-10.84,37517
-0.42,7.79,-3.44,1.21,-1.19,0.75,-38.29,-6.37,-10.00,37551
-0.83,8.63,-4.27,1.12,-0.97,0.78,-37.04,-5.38,-8.56,37585
-2.72,7.87,-4.80,1.24,-0.07,0.60,-36.14,-4.40,-8.36,37620
-4.49,9.87,-1.41,1.28,0.71,-0.12,-35.44,-3.55,-8.84,37654
-3.62,9.99,1.88,1.10,2.57,-0.97,-36.09,-4.37,-12.19,37688
-4.01,14.04,3.46,0.84,4.96,-2.61,-36.55,-6.47,-17.49,37722
-2.68,15.37,1.73,0.46,6.89,-4.22,-36.00,-9.92,-25.01,37756
-3.30,16.64,1.93,0.15,7.28,-5.29,-31.45,-15.87,-35.33,37791
-4.74,13.82,5.87,-0.65,6.75,-4.46,-25.91,-19.79,-42.24,37825
0.35,21.97,8.78,-0.42,3.89,-3.44,-21.06,-21.47,-46.00,37859
-3.84,3.32,3.64,-0.95,3.24,-3.91,-15.14,-22.87,-48.90,37893
-1.20,13.21,-3.75,-1.28,1.57,-0.85,-11.93,-22.17,-50.42,37927
-5.55,14.74,-3.71,-0.71,0.03,-0.59,-10.99,-20.56,-51.27,37961
-3.52,2.30,-2.26,-1.02,-0.14,-0.82,-10.63,-20.56,-51.64,37996
-5.55,9.24,-8.20,-1.00,-0.64,0.03,-10.93,-19.26,-51.81,38030
-4.09,6.74,-10.22,-0.59,-1.89,-0.16,-12.57,-17.71,-52.56,38064
-1.97,4.53,-11.52,-0.24,-2.81,0.20,-15.74,-17.33,-52.10,38098
-2.73,7.28,-14.43,-0.12,-4.01,0.73,-19.98,-15.80,-50.12,38132
0.76,6.97,-14.30,0.22,-4.94,0.55,-24.03,-16.02,-47.08,38166
4.49,6.78,-16.20,0.49,-5.70,0.92,-28.97,-15.30,-42.78,38201
3.27,10.41,-15.24,0.81,-6.32,1.22,-34.79,-14.47,-34.84,38235
6.70,9.67,-16.89,1.35,-7.04,1.33,-38.26,-13.58,-26.56,38269
10.62,5.18,-14.66,1.80,-8.09,1.92,-39.30,-11.21,-13.99,38303
13.67,4.89,-11.72,2.24,-7.12,1.94,-38.02,-8.45,-5.23,38337
13.51,15.22,-1.78,2.36,-4.53,1.59,-35.30,-6.28,1.21,38372
0.39,13.58,-2.40,1.72,-1.39,-0.60,-32.94,-5.58,3.68,38406
3.03,6.56,-2.10,1.44,-0.36,-0.89,-32.40,-5.99,4.21,38440
-1.15,13.39,1.39,1.75,1.28,0.24,-32.65,-4.79,3.41,38474
-3.17,12.30,1.42,1.40,1.45,-0.00,-33.54,-3.76,0.80,38508
-1.76,11.74,2.42,0.57,1.84,0.14,-34.14,-3.19,-1.04,38542
-2.80,11.58,1.62,0.02,4.25,-0.39,-36.45,-3.00,-5.86,38577
-3.14,8.08,0.22,-0.36,4.22,-0.56,-38.37,-3.11,-11.56,38611
-4.49,9.66,-4.83,-0.43,1.83,0.33,-38.98,-2.62,-15.02,38645
-1.54,9.14,-4.51,-0.17,0.99,0.16,-39.18,-1.42,-16.06,38679
2.45,8.18,-7.27,0.09,1.55,-0.35,-39.36,-1.46,-18.42,38713
-5.30,7.70,-5.16,0.30,2.53,-1.38,-40.03,-3.30,-21.91,38748
-7.01,5.72,-1.93,0.13,3.41,-1.78,-39.49,-5.55,-25.99,38782
-1.60,14.76,-2.98,0.33,1.86,-1.24,-38.75,-7.78,-29.83,38816
-3.46,10.59,-0.44,0.40,0.95,-1.27,-38.12,-9.18,-31.13,38850
-0.08,12.36,2.00,0.20,1.74,-1.22,-37.34,-11.28,-33.44,38884
1.59,11.71,2.31,-0.45,2.83,-1.13,-35.88,-12.74,-37.01,38918
1.55,11.75,-0.55,-0.39,1.84,-0.94,-33.73,-13.45,-39.84,38953
0.44,6.24,-1.51,-0.62,1.83,-1.05,-32.21,-14.13,-41.68,38987
2.18,8.73,-2.35,-0.82,1.65,-0.39,-29.90,-14.06,-43.64,39021
-5.82,6.92,-5.58,-0.67,0.64,-0.28,-29.07,-14.15,-43.96,39055
1.13,11.73,-6.10,-0.78,0.80,-0.57,-27.96,-14.02,-44.96,39089
-4.15,8.31,-6.83,-0.28,-0.85,-0.76,-27.77,-14.18,-45.15,39124
-1.51,8.37,-5.83,-0.20,-1.85,-0.76,-28.37,-14.05,-43.74,39158
1.04,6.53,-6.90,0.04,-2.99,0.09,-30.66,-14.06,-39.17,39192
4.67,8.71,-5.64,0.08,-4.41,1.82,-33.19,-12.22,-36.19,39226
5.82,8.69,-3.12,0.11,-4.75,2.21,-35.97,-8.78,-30.21,39260
3.16,6.43,-3.74,-0.01,-3.08,1.29,-36.79,-6.58,-26.59,39294
3.41,5.06,-10.07,0.41,-2.40,0.50,-36.92,-5.64,-23.60,39329
-1.96,8.88,-4.72,0.67,-2.56,0.64,-36.73,-4.76,-20.53,39363
-6.17,2.96,-6.73,0.90,-2.88,-0.09,-36.69,-5.07,-17.04,39397
0.08,4.97,-9.92,1.84,-4.01,0.39,-36.03,-4.95,-12.89,39431
-0.32,9.46,-5.55,2.26,-2.50,0.35,-35.24,-4.03,-9.13,39465
-0.98,7.50,-4.24,1.76,-0.30,0.09,-35.09,-4.28,-10.35,39500
-2.20,10.16,-5.29,1.28,0.90,0.18,-35.52,-3.41,-11.49,39534
-6.76,9.20,-1.51,0.87,1.38,0.23,-36.13,-2.92,-13.88,39568
-3.41,13.61,1.59,0.59,2.31,-0.22,-36.57,-3.23,-16.78,39602
-4.63,14.38,2.26,0.60,3.60,-1.17,-36.85,-5.07,-20.64,39636
1.23,14.82,4.28,0.31,4.13,-2.55,-36.12,-7.35,-25.53,39670
3.85,14.24,5.28,0.02,4.75,-2.70,-33.57,-10.74,-31.64,39705
3.36,14.74,3.23,-0.28,4.54,-2.51,-31.19,-12.61,-36.28,39739
6.78,12.80,-3.61,-0.43,3.92,-2.30,-27.86,-13.59,-40.19,39773
2.68,10.59,-1.66,-0.66,4.16,-2.45,-23.84,-14.63,-45.12,39807
-3.40,6.95,-2.61,-0.92,3.45,-2.12,-19.95,-14.40,-47.50,39841
-4.68,7.59,-3.11,-0.97,2.23,-1.56,-16.98,-13.72,-49.27,39875
1.44,7.11,-6.43,-0.81,1.46,-1.46,-14.66,-13.45,-50.64,39910
-1.72,8.16,-3.06,-0.64,0.22,-0.71,-14.03,-12.53,-51.46,39944
-1.69,10.33,-1.37,-0.82,-0.47,-0.59,-14.78,-11.25,-51.52,39978
-3.55,4.97,-3.27,-1.01,-0.92,-0.51,-15.49,-9.43,-51.15,40012
-6.15,8.79,-12.16,-0.53,-2.42,-0.15,-16.97,-8.45,-50.69,40046
-1.85,7.61,-10.27,-0.32,-2.95,-0.00,-20.75,-7.95,-49.20,40081
-2.69,8.84,-10.81,-0.28,-4.15,0.50,-25.10,-6.99,-46.84,40115
-1.26,8.50,-8.65,-0.27,-3.97,0.70,-30.12,-5.60,-43.66,40149
2.73,7.18,-10.38,-0.05,-5.04,0.82,-33.41,-4.43,-39.80,40183
5.28,9.63,-9.52,0.14,-3.68,0.48,-36.66,-3.64,-34.98,40217
6.06,11.36,-9.16,0.30,-4.29,0.63,-39.96,-3.51,-29.09,40251
3.56,8.93,-8.28,0.53,-4.14,0.54,-41.44,-3.42,-23.47,40286
9.70,8.20,-9.74,0.76,-4.47,0.81,-42.25,-2.47,-17.26,40320
2.51,9.76,-7.96,1.31,-4.29,0.45,-41.83,-2.76,-11.72,40354
5.11,5.78,-12.28,1.84,-5.23,0.93,-39.77,-1.45,-5.17,40388
1.63,9.84,-5.02,2.06,-4.80,1.07,-36.89,0.60,1.39,40422
-1.31,9.11,-3.68,2.20,-2.27,0.17,-33.70,2.06,4.31,40457
0.09,11.77,-1.09,2.34,0.56,-0.04,-32.86,2.95,3.01,40491
-4.07,10.22,-0.86,1.97,2.71,-0.73,-34.33,2.62,-1.43,40525
-7.86,13.42,2.05,1.58,3.32,-0.69,-36.03,2.50,-5.63,40559
-8.80,11.70,0.45,1.00,4.55,-1.18,-38.56,1.34,-13.15,40593
-4.68,14.67,0.64,0.52,4.99,-1.66,-39.61,0.19,-19.75,40627
-4.38,13.71,0.15,0.39,5.47,-2.32,-39.77,-2.19,-26.40,40662
1.03,13.81,1.26,0.02,4.72,-2.99,-38.00,-6.56,-34.08,40696
-0.02,13.22,0.23,-0.18,4.75,-2.88,-34.81,-9.28,-39.80,40730
-0.18,14.54,2.90,-0.27,4.08,-2.85,-30.77,-12.31,-44.93,40764
-1.84,11.37,4.26,-0.53,4.54,-3.65,-26.02,-14.91,-48.89,40798
2.35,10.13,-4.21,-0.94,2.57,-2.33,-21.00,-16.79,-51.96,40833
0.62,7.58,0.20,-0.86,1.73,-1.55,-18.06,-16.28,-52.53,40867
-6.38,6.76,-2.83,-1.10,0.41,-0.66,-16.78,-15.45,-53.24,40901
-3.85,9.41,-7.05,-0.86,-0.36,-0.71,-16.79,-14.60,-53.46,40935
-7.71,7.37,-12.81,-0.32,-1.81,-0.49,-18.12,-13.94,-53.16,40969
1.25,5.88,-9.36,-0.15,-3.30,-0.11,-22.13,-12.88,-50.89,41003
-1.68,9.43,-8.75,-0.11,-3.18,0.11,-25.75,-13.30,-47.52,41038
-0.53,7.16,-7.73,0.02,-3.59,0.45,-28.44,-12.70,-44.49,41072
3.94,7.78,-9.97,0.01,-3.70,0.56,-31.13,-11.59,-41.90,41106
5.89,6.55,-9.76,0.16,-4.28,0.70,-34.57,-9.75,-35.93,41140
3.32,8.18,-10.69,0.22,-4.40,1.33,-36.54,-7.56,-31.31,41174
4.97,7.49,-8.21,0.48,-4.58,1.54,-38.78,-4.93,-24.66,41208
5.94,5.37,-10.71,0.80,-4.23,1.39,-39.52,-2.60,-20.01,41243
2.50,8.93,-6.65,1.03,-2.96,0.53,-39.86,-1.14,-15.93,41277
2.76,8.60,-4.72,1.11,-2.70,0.65,-39.71,0.54,-13.10,41311
2.73,8.96,-4.04,1.14,-2.44,0.53,-39.65,1.15,-10.38,41345
1.26,7.38,-5.67,1.12,-1.40,0.35,-39.52,1.53,-8.59,41379
0.49,9.10,-7.68,1.35,-1.55,0.36,-39.14,1.93,-7.09,41414
-0.90,9.50,-3.57,1.64,-0.36,0.14,-39.20,2.16,-6.55,41448
-2.96,10.46,0.22,1.99,1.11,-0.37,-39.36,1.72,-9.09,41482
1.11,11.56,2.73,1.73,2.07,-0.68,-40.15,0.83,-12.26,41516
-3.54,15.89,7.21,1.08,3.82,-1.44,-41.25,-1.45,-16.95,41550
