ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
2.35,-8.99,-1.47,-0.28,-0.44,-0.20,-21.00,38.00,37.28,240388
2.06,-10.17,-1.77,-0.19,-0.31,-0.05,-19.99,37.71,37.55,240422
2.12,-9.46,-0.86,-0.01,-0.19,0.01,-19.80,37.87,37.65,240457
2.32,-9.22,-2.11,0.06,-0.39,-0.12,-20.10,37.21,37.74,240491
3.27,-8.84,-1.80,-0.01,-0.49,-0.17,-19.45,36.74,38.40,240525
0.95,-10.50,-2.29,0.33,0.00,0.04,-19.13,37.15,38.67,240559
0.29,-11.17,-0.29,0.02,-0.03,0.02,-19.15,38.18,37.39,240593
2.22,-9.64,-0.56,0.07,-0.30,-0.05,-19.06,38.18,38.19,240627
1.14,-9.89,0.40,0.01,-0.23,-0.00,-19.00,38.06,38.18,240662
1.65,-10.30,0.59,-0.13,-0.20,-0.10,-18.50,38.09,38.32,240696
1.19,-10.57,1.15,-0.38,0.01,-0.17,-18.80,36.98,38.44,240730
-0.28,-10.50,0.45,-0.37,0.30,0.07,-19.03,36.36,39.33,240764
-1.39,-10.89,-0.18,-0.48,0.58,0.25,-18.78,34.96,38.86,240798
0.60,-10.42,-1.16,-0.30,0.90,0.50,-19.09,35.14,38.23,240833
0.46,-10.36,-0.35,-0.21,1.33,0.69,-19.57,35.36,36.88,240867
0.26,-10.57,-0.53,-0.31,1.37,0.63,-20.39,34.29,36.00,240901
1.31,-10.02,-0.66,-0.28,1.02,0.41,-20.30,34.46,34.86,240935
2.88,-7.91,-1.34,-0.05,0.88,0.35,-20.51,34.39,34.10,240969
2.92,-3.85,-0.74,-0.25,0.96,0.40,-20.51,34.03,32.86,241003
-0.98,-18.20,15.35,-1.31,0.49,2.33,-19.18,33.85,32.81,241038
4.78,-27.11,1.46,-4.16,-0.53,-1.96,-19.32,31.88,32.04,241072
13.12,-2.91,-3.92,-0.50,0.51,-0.97,-21.34,31.86,32.89,241106
0.04,-11.38,-4.25,-0.26,0.53,-0.25,-22.49,30.52,33.28,241140
2.75,-10.13,-3.26,0.04,0.43,0.01,-22.65,31.23,32.56,241174
3.28,-8.38,-3.28,0.35,0.26,0.41,-22.08,31.41,31.16,241208
2.28,-7.66,-2.43,0.24,0.02,-0.13,-21.70,32.52,30.01,241243
2.19,-10.19,-1.99,0.16,0.37,-0.15,-21.67,32.87,30.42,241277
1.04,-8.90,-1.50,0.22,0.72,0.03,-22.03,33.24,28.87,241311
1.19,-9.76,-1.89,0.18,0.69,-0.14,-23.30,33.34,27.73,241345
1.48,-9.86,-2.26,0.16,0.73,-0.43,-23.60,33.47,26.70,241379
3.42,-9.41,-4.33,-0.11,1.40,-0.32,-24.73,32.89,25.10,241414
3.34,-7.95,0.86,0.38,1.54,-0.23,-26.57,32.59,22.55,241448
2.91,-8.10,-0.15,1.08,-0.29,-0.70,-26.75,33.25,21.15,241482
-0.19,-12.03,-7.16,0.94,-0.92,-1.43,-26.34,33.66,20.70,241516
-8.00,-12.76,-11.12,1.29,0.25,-2.23,-27.93,32.33,18.21,241550
-6.31,-21.80,-12.71,0.03,-0.46,-3.53,-29.26,29.82,15.70,241584
16.00,1.23,-30.98,-1.12,-1.36,-5.76,-32.08,23.75,13.99,241619
-27.60,-24.21,-6.94,1.57,-3.84,-1.91,-28.53,18.34,16.84,241653
5.59,-0.82,-2.91,-0.28,-8.19,-3.32,-17.83,13.88,19.92,241687
11.44,-8.49,0.72,0.49,-4.28,-0.26,-8.27,12.72,17.55,241721
5.29,-3.19,5.09,1.93,-0.76,3.87,-3.00,13.94,12.91,241755
7.48,-6.19,2.05,1.97,-0.50,5.36,4.59,14.72,7.95,241790
7.42,-5.17,2.22,2.66,-0.69,6.08,10.64,13.88,3.10,241824
12.62,-7.80,-3.66,3.58,-2.92,5.02,17.64,11.68,-2.06,241858
3.59,-17.98,-22.27,3.67,-1.41,5.84,24.12,7.66,-7.48,241892
17.59,2.90,-6.07,1.65,4.12,0.87,25.20,5.79,-6.55,241926
-2.92,-11.29,-3.04,0.25,0.74,2.79,25.72,2.86,-4.08,241960
-2.63,-10.06,0.89,0.52,0.40,-0.00,26.78,2.75,-4.56,241995
6.36,-10.75,0.33,0.21,1.08,-0.07,27.67,2.31,-3.60,242029
2.97,-9.08,-0.91,1.00,2.09,1.32,28.27,1.62,-1.90,242063
-6.88,-9.97,-0.62,0.76,1.01,0.76,28.87,1.77,-1.93,242097
-3.14,-9.18,-4.23,0.83,0.29,-0.21,29.70,2.44,-2.81,242131
-4.31,-9.27,0.56,0.49,0.54,-0.02,30.61,2.37,-2.62,242166
-6.54,-8.83,-0.33,0.53,-1.28,-0.20,31.54,3.30,-4.63,242200
-0.12,-8.45,-5.02,0.40,-1.54,-0.84,32.77,3.98,-8.14,242234
0.52,-10.17,-0.44,0.13,0.27,-0.53,33.25,4.24,-10.64,242268
-3.55,-9.04,-1.27,0.02,-0.59,-0.42,33.60,4.56,-11.91,242302
-0.29,-9.04,-1.11,0.01,-0.88,-0.77,34.41,4.91,-16.53,242336
1.67,-9.86,-0.49,-0.05,-0.21,-0.53,34.93,4.46,-17.95,242371
0.49,-9.41,-0.28,0.02,0.13,-0.10,35.36,3.39,-19.32,242405
-2.81,-9.65,0.27,0.24,-0.31,-0.34,35.57,2.92,-22.41,242439
-3.73,-8.91,-1.00,0.30,-0.51,-0.88,35.55,1.91,-24.66,242473
-6.42,-9.60,-4.86,0.32,-1.47,-0.68,35.19,1.14,-29.49,242507
-5.59,-8.14,-1.28,0.64,-1.67,-0.62,33.92,-0.53,-33.46,242541
-6.79,-8.29,0.10,0.73,-2.75,-0.64,31.76,-3.19,-38.70,242576
-7.77,-9.20,-4.34,0.84,-4.76,-0.59,27.24,-5.55,-44.43,242610
-5.28,-9.47,-4.89,0.50,-4.54,-0.47,22.29,-8.73,-48.92,242644
-7.62,-9.98,-3.66,0.53,-4.51,-0.16,15.74,-12.64,-52.37,242678
-6.64,-10.54,-7.08,0.32,-5.43,0.14,9.51,-16.22,-54.28,242712
-0.34,-10.88,-5.99,0.15,-4.59,0.61,4.21,-20.11,-53.16,242747
2.01,-9.28,-5.34,0.02,-2.70,1.07,-1.21,-24.39,-52.66,242781
7.85,-10.82,-2.25,-0.35,0.60,1.50,-2.19,-27.23,-50.54,242815
3.65,-9.37,1.00,-0.69,1.89,1.45,-1.74,-29.68,-49.14,242849
4.71,-10.14,0.78,-0.78,1.84,0.76,-1.49,-32.14,-49.39,242883
0.94,-10.12,0.18,-0.56,2.01,0.77,-1.01,-34.23,-48.61,242917
1.51,-9.01,0.83,-0.28,2.30,0.86,-0.35,-36.79,-48.47,242952
1.37,-11.00,1.30,-0.27,2.91,1.25,-0.37,-39.08,-47.49,242986
2.83,-10.27,1.73,-0.29,5.33,1.21,1.15,-41.13,-47.02,243020
-1.05,-11.56,2.27,-0.05,6.32,1.67,3.67,-42.90,-46.36,243054
-2.36,-12.42,1.12,0.47,5.77,1.64,5.52,-44.67,-45.25,243088
-4.03,-13.01,3.37,0.68,4.98,1.18,6.56,-46.76,-43.38,243123
-3.35,-11.97,1.14,1.16,2.46,0.76,6.09,-48.66,-42.88,243157
-1.26,-9.63,-3.64,1.34,0.77,0.19,4.14,-49.36,-41.61,243191
0.80,-9.36,-5.74,1.13,0.53,-0.14,1.39,-49.81,-41.87,243225
-1.19,-9.20,-2.27,0.92,-0.27,-0.46,-0.26,-50.61,-40.98,243259
-2.96,-9.22,-5.28,0.99,-1.98,-0.57,-3.55,-50.95,-40.13,243293
-2.37,-9.05,-5.14,0.83,-1.96,-0.74,-6.85,-51.39,-39.74,243328
-5.14,-8.93,-1.69,0.69,-2.18,-0.77,-10.19,-51.70,-39.39,243362
-8.10,-7.95,-5.48,0.46,-3.40,-1.15,-13.77,-52.46,-36.88,243396
-9.49,-7.19,-4.81,0.26,-5.19,-1.64,-17.14,-53.33,-33.86,243430
-6.02,-7.68,-6.39,0.12,-6.63,-1.04,-21.41,-54.41,-27.04,243464
-2.72,-9.70,-3.56,-0.25,-5.53,-0.74,-24.19,-54.91,-20.45,243499
-2.02,-9.64,-0.96,-0.55,-4.16,-0.28,-25.15,-55.09,-15.10,243533
-2.60,-10.09,-3.16,-0.66,-3.02,0.08,-26.03,-54.98,-8.58,243567
-2.57,-8.47,-2.67,-0.39,-1.96,0.23,-25.62,-54.74,-4.40,243601
-2.08,-9.68,-2.51,-0.24,-1.86,0.71,-26.37,-54.11,-1.18,243635
-0.72,-9.35,-2.07,-0.32,-1.26,0.90,-26.62,-52.76,2.66,243669
-0.08,-10.43,-0.55,-0.24,-0.72,1.14,-27.38,-51.51,5.77,243704
-0.37,-8.99,-1.08,-0.21,0.33,0.99,-28.34,-50.32,6.65,243738
2.29,-9.77,1.19,-0.46,1.92,0.89,-30.44,-48.99,5.54,243772
1.80,-10.48,0.16,-0.43,3.29,0.97,-33.44,-47.85,3.04,243806
1.43,-10.47,-0.30,-0.44,3.63,0.73,-37.47,-46.38,-1.20,243840
1.56,-11.09,0.88,-0.37,3.99,0.87,-40.18,-44.64,-6.17,243875
0.78,-11.37,2.45,-0.08,4.76,1.21,-43.28,-41.86,-12.51,243909
-2.47,-12.62,3.95,0.41,4.78,1.74,-45.70,-37.78,-17.47,243943
-3.82,-13.04,3.08,0.85,3.80,1.73,-47.22,-33.50,-21.47,243977
-1.00,-11.09,2.32,1.27,3.07,1.43,-48.13,-27.77,-23.88,244011
-1.50,-12.31,0.43,1.49,2.20,1.60,-48.19,-22.90,-25.71,244045
-3.99,-9.22,-0.67,1.71,1.50,0.95,-47.94,-19.15,-26.34,244080
-1.56,-8.77,-3.91,1.46,0.46,0.34,-47.44,-15.52,-26.56,244114
-2.64,-9.54,-5.08,1.30,-0.32,0.26,-47.92,-12.61,-26.12,244148
-1.32,-7.55,-5.99,1.02,-1.19,-0.39,-47.47,-11.17,-23.56,244182
-3.78,-9.17,-5.25,0.67,-2.54,-0.70,-47.71,-10.27,-20.59,244216
-3.12,-8.32,-6.70,0.47,-3.02,-0.91,-48.01,-10.61,-15.11,244250
-2.27,-9.13,-3.43,-0.04,-2.37,-1.02,-47.47,-10.76,-9.66,244285
-3.05,-8.95,-1.96,-0.04,-2.46,-0.82,-46.84,-10.93,-6.45,244319
-2.54,-9.00,-3.28,-0.13,-2.18,-0.82,-45.44,-11.02,-1.33,244353
-1.37,-9.13,-0.98,-0.22,-1.17,-0.62,-43.91,-10.86,0.16,244387
-3.12,-9.82,0.84,-0.41,-0.24,-0.45,-42.82,-10.58,1.43,244421
-4.29,-9.20,1.88,-0.43,-0.32,-0.78,-42.66,-11.43,2.85,244456
-6.16,-8.26,-1.82,-0.24,-2.18,-0.97,-41.11,-11.47,5.64,244490
-7.68,-8.48,-3.04,-0.10,-2.69,-0.76,-38.34,-11.96,11.36,244524
-6.25,-8.40,-0.81,-0.11,-2.55,-0.45,-34.22,-11.82,15.46,244558
-5.33,-7.84,-2.78,-0.07,-3.52,-0.18,-29.32,-11.56,20.45,244592
-5.96,-9.72,-4.13,0.02,-3.65,0.10,-21.00,-10.61,26.16,244626
-3.00,-11.20,-4.53,-0.38,-2.83,0.14,-13.43,-10.80,28.63,244661
-1.96,-9.93,-3.99,-0.16,-1.51,0.53,-7.95,-11.66,30.44,244695
-0.60,-11.12,-2.04,-0.50,-0.47,0.47,-2.63,-12.95,31.50,244729
-1.04,-10.45,-0.69,-0.51,-0.40,0.49,0.64,-13.99,31.67,244763
-0.98,-8.95,-2.99,-0.53,-0.84,0.28,4.37,-16.97,31.75,244797
1.16,-10.41,-2.82,-0.36,-0.08,0.60,7.61,-19.03,31.57,244832
3.71,-8.80,0.45,-0.49,2.15,0.85,6.85,-21.25,31.41,244866
1.64,-11.17,1.49,-0.53,3.26,1.19,2.51,-22.68,30.28,244900
0.16,-10.14,0.64,-0.31,3.53,0.92,-2.89,-23.55,30.30,244934
0.24,-11.80,-0.95,-0.20,3.74,0.97,-6.62,-23.68,28.54,244968
-1.33,-12.12,-0.84,-0.06,3.85,1.09,-13.45,-22.90,27.45,245002
-1.87,-10.46,0.55,0.28,3.83,1.09,-18.11,-21.37,25.50,245037
-2.87,-13.34,1.92,0.64,3.70,1.42,-23.63,-18.40,22.17,245071
-1.81,-12.32,1.83,0.87,3.21,1.19,-26.82,-15.46,18.56,245105
-1.18,-10.87,0.94,1.06,2.80,0.96,-29.22,-12.48,15.59,245139
-0.21,-10.52,1.38,1.17,2.52,0.83,-31.29,-9.18,11.75,245173
-1.17,-11.86,-1.52,1.28,1.02,0.64,-31.50,-6.11,9.82,245208
-1.08,-8.30,-5.79,1.37,-0.08,0.19,-31.18,-3.71,9.21,245242
1.39,-8.65,-7.16,1.21,-0.19,0.07,-29.73,-1.93,8.43,245276
-0.33,-9.48,-2.35,0.86,0.06,-0.24,-29.61,-0.77,7.83,245310
-3.96,-9.92,-1.74,0.95,-0.90,-0.40,-28.95,0.42,7.92,245344
-5.61,-8.21,-4.00,1.05,-1.48,-0.63,-27.93,0.92,8.67,245378
-6.92,-9.16,-4.51,0.81,-1.60,-0.87,-26.94,1.70,9.11,245413
-12.41,-8.15,-2.99,0.63,-4.16,-1.46,-24.60,0.67,11.77,245447
-12.37,-6.69,-7.76,0.48,-6.98,-1.93,-19.22,-0.28,15.26,245481
-9.25,-7.29,-7.29,0.17,-7.35,-1.78,-10.41,-1.71,19.73,245515
-6.63,-9.79,-6.38,0.14,-6.71,-0.89,-2.97,-2.51,20.80,245549
-2.11,-8.56,-3.58,0.07,-4.25,0.12,2.92,-3.36,21.21,245583
-2.50,-9.47,-2.68,-0.05,-2.54,0.81,7.09,-3.64,20.53,245618
-1.26,-11.05,-3.58,-0.09,-1.81,1.04,9.97,-4.56,20.53,245652
-2.40,-7.56,-4.43,0.04,-1.93,0.81,11.87,-5.48,20.67,245686
1.53,-10.76,-4.77,-0.27,-1.74,0.75,15.35,-6.55,19.38,245720
2.70,-10.37,-0.47,-0.45,-0.57,0.76,16.65,-7.75,19.22,245754
1.13,-10.88,-1.46,-0.47,0.29,0.95,17.11,-9.22,19.37,245789
2.18,-10.39,-1.23,-0.67,1.82,0.72,16.00,-10.80,19.32,245823
1.32,-10.56,0.12,-0.74,2.95,0.82,12.92,-11.24,19.75,245857
1.77,-10.47,-0.80,-0.64,2.93,0.67,9.02,-11.78,20.81,245891
2.55,-9.88,-0.20,-0.56,3.17,0.62,6.26,-12.17,20.90,245925
1.04,-11.05,0.67,-0.40,4.27,1.08,0.80,-12.34,20.46,245959
-1.62,-11.24,0.02,-0.05,4.79,1.26,-4.91,-11.56,19.00,245994
-2.85,-10.93,0.00,0.15,4.65,1.04,-9.18,-10.77,16.87,246028
-2.29,-12.47,0.37,0.43,3.97,0.95,-12.86,-8.71,14.73,246062
-3.06,-12.28,3.06,0.81,3.25,1.02,-15.29,-6.80,11.50,246096
-2.59,-11.12,0.38,1.07,1.69,0.80,-15.57,-5.35,10.26,246130
0.54,-8.90,-2.60,1.19,0.98,0.18,-15.57,-3.90,7.99,246165
-0.90,-9.26,-2.88,1.28,0.73,0.39,-14.91,-3.17,6.71,246199
-0.90,-8.43,-5.28,1.03,-0.21,-0.18,-12.29,-2.66,5.99,246233
-2.76,-9.21,-4.90,1.10,-0.75,-0.31,-10.36,-2.51,5.39,246267
-1.93,-8.54,-4.49,0.90,-1.24,-0.47,-8.51,-2.69,4.00,246301
-2.38,-8.63,-1.14,0.72,-1.64,-0.52,-6.45,-3.96,3.62,246335
-4.37,-9.32,-2.72,0.78,-1.75,-0.49,-4.34,-5.16,3.23,246370
-6.07,-8.06,-2.66,0.71,-1.80,-0.71,-2.22,-6.49,2.79,246404
-7.24,-7.78,-2.95,0.69,-3.61,-0.77,0.79,-7.86,1.18,246438
-9.88,-8.20,-4.35,0.35,-5.11,-0.91,3.70,-9.94,-1.51,246472
-11.11,-9.93,-5.63,0.23,-6.11,-1.03,7.89,-13.71,-2.65,246506
-6.81,-8.59,-6.53,0.13,-6.40,-0.68,10.38,-16.97,-4.82,246541
-4.00,-11.30,-6.30,-0.11,-5.01,-0.03,12.00,-20.27,-6.26,246575
-0.71,-10.20,-3.73,-0.30,-2.79,0.55,12.20,-25.24,-6.49,246609
-1.09,-10.05,-3.89,-0.34,-1.97,0.65,11.06,-27.73,-6.33,246643
0.19,-10.51,-3.98,-0.54,-1.88,0.51,10.42,-30.75,-5.14,246677
0.01,-8.92,-2.41,-0.29,-1.46,0.66,9.97,-32.86,-5.04,246711
1.98,-10.06,-1.31,-0.65,-0.23,0.78,8.46,-34.36,-4.08,246746
2.18,-9.98,-0.81,-0.58,0.92,1.01,5.76,-35.97,-2.44,246780
1.76,-8.34,0.02,-0.57,2.41,1.00,3.30,-37.68,-0.63,246814
1.17,-10.39,0.66,-0.36,3.02,1.15,-0.94,-38.44,0.82,246848
-1.20,-10.35,0.21,-0.24,2.98,0.99,-4.97,-38.83,1.21,246882
-0.71,-10.84,0.88,-0.29,2.93,0.87,-8.02,-38.04,1.23,246916
-1.14,-10.50,0.39,-0.27,2.92,0.81,-12.09,-37.40,1.40,246951
-1.33,-10.44,0.18,-0.05,2.98,0.90,-15.97,-36.14,0.76,246985
-0.63,-10.64,0.06,0.12,3.15,1.00,-19.76,-33.57,-0.13,247019
-2.46,-11.62,0.47,0.31,3.37,1.15,-22.81,-31.61,-1.56,247053
-2.31,-10.74,1.36,0.59,3.10,1.12,-25.64,-27.80,-1.70,247087
-1.51,-11.99,0.96,0.77,2.76,1.03,-27.57,-23.49,-4.31,247122
-1.26,-11.03,-0.68,1.00,2.31,1.00,-28.68,-19.26,-4.90,247156
-1.71,-11.36,-1.56,1.14,1.88,0.72,-28.05,-14.83,-5.28,247190
-2.55,-9.23,-2.72,1.19,1.14,0.50,-27.29,-11.44,-5.80,247224
-2.24,-9.57,-3.71,1.18,0.35,0.20,-25.87,-9.27,-6.30,247258
-1.46,-7.23,-4.24,1.13,-0.20,-0.19,-23.33,-7.98,-5.57,247292
-0.77,-8.40,-5.36,0.99,-0.60,-0.27,-20.93,-6.59,-5.90,247327
-0.50,-9.07,-3.89,0.76,-0.34,-0.50,-19.37,-6.49,-5.38,247361
-3.20,-9.33,-1.23,0.70,-0.75,-0.47,-16.82,-5.74,-6.17,247395
-4.63,-8.24,-0.38,0.83,-1.94,-0.51,-14.44,-5.63,-6.75,247429
-4.83,-7.94,-5.20,0.68,-3.01,-0.67,-11.58,-6.49,-6.09,247463
-5.65,-9.66,-3.06,0.44,-1.86,-0.66,-9.85,-7.42,-6.43,247498
-6.88,-8.31,-0.91,0.35,-2.49,-0.81,-8.21,-8.83,-6.11,247532
-6.42,-8.58,-3.59,0.26,-4.31,-1.00,-6.34,-10.58,-5.09,247566
-6.62,-8.64,-4.28,0.10,-4.47,-1.08,-4.93,-12.47,-4.74,247600
-6.08,-9.66,-3.73,-0.05,-4.61,-0.86,-2.79,-14.95,-4.33,247634
-5.84,-8.94,-3.59,-0.09,-4.34,-0.62,-1.14,-17.19,-3.58,247668
-5.69,-9.50,-3.63,-0.23,-4.06,-0.29,1.75,-19.25,-3.11,247703
-4.71,-10.16,-4.50,-0.23,-3.80,0.11,4.79,-21.85,-2.08,247737
-1.13,-9.30,-3.13,-0.17,-2.79,0.65,6.69,-24.09,-1.33,247771
0.95,-9.73,-3.51,-0.22,-1.94,1.04,8.01,-26.85,-1.49,247805
1.67,-10.61,-1.74,-0.35,-0.46,1.04,8.01,-29.74,-0.88,247839
-0.12,-9.61,-0.26,-0.55,-0.18,0.91,7.34,-31.76,0.09,247874
1.69,-9.23,-1.10,-0.27,0.49,0.92,6.47,-34.57,-0.06,247908
3.08,-10.04,-0.55,-0.53,1.92,0.92,4.65,-35.66,-0.01,247942
1.64,-9.11,0.95,-0.55,2.53,0.86,1.23,-38.25,0.53,247976
0.71,-10.04,0.30,-0.42,2.74,0.96,-1.43,-38.91,0.37,248010
0.41,-10.22,0.12,-0.44,3.61,1.04,-5.06,-39.93,0.35,248044
-1.02,-9.95,1.01,-0.42,3.96,1.04,-9.31,-39.89,-2.38,248079
-2.43,-10.98,0.31,-0.19,3.86,1.11,-12.83,-39.94,-3.49,248113
-4.53,-10.90,-0.37,0.07,3.72,1.04,-16.28,-39.52,-5.35,248147
-2.32,-11.14,-0.21,0.32,3.41,1.08,-19.67,-37.31,-7.19,248181
-3.22,-11.67,0.36,0.55,3.12,1.01,-22.65,-35.85,-9.47,248215
-0.45,-10.83,-0.96,0.69,2.58,0.91,-25.14,-33.85,-10.83,248250
-1.20,-11.12,-0.36,0.97,2.75,0.91,-26.50,-31.04,-12.79,248284
-0.86,-10.39,-0.71,1.11,2.32,0.88,-27.83,-28.85,-15.00,248318
-1.50,-10.56,-2.62,1.25,1.60,0.72,-28.31,-25.93,-16.94,248352
-0.55,-10.16,-2.61,1.27,1.25,0.48,-28.88,-24.19,-18.23,248386
-0.90,-9.24,-3.22,1.44,0.75,0.46,-29.06,-21.75,-18.09,248420
-2.40,-8.41,-5.11,1.33,0.04,0.21,-28.30,-20.13,-19.34,248455
-2.30,-7.13,-6.00,1.22,-1.04,-0.38,-28.34,-19.95,-19.10,248489
-5.02,-8.83,-3.49,0.97,-2.07,-0.76,-27.97,-19.48,-16.91,248523
-5.74,-7.51,-4.02,0.87,-3.35,-0.97,-27.54,-19.39,-14.50,248557
-7.10,-7.59,-5.19,0.69,-3.97,-1.07,-25.56,-19.91,-10.74,248591
-6.23,-7.33,-5.11,0.47,-4.18,-1.19,-24.96,-20.29,-7.66,248625
-5.57,-8.42,-2.74,0.18,-4.34,-1.24,-22.77,-20.97,-5.00,248660
-5.40,-7.20,-3.03,0.18,-4.91,-1.07,-20.13,-22.24,0.18,248694
-4.48,-10.29,-4.21,0.03,-4.69,-0.81,-16.18,-22.20,2.81,248728
-2.29,-9.54,-2.20,-0.18,-3.12,-0.43,-13.27,-22.86,4.82,248762
-2.52,-9.01,-4.48,-0.11,-2.96,-0.12,-10.79,-23.25,5.48,248796
-1.14,-10.44,-3.42,-0.29,-2.48,-0.07,-8.37,-23.28,5.69,248831
0.24,-8.96,-1.51,-0.43,-1.85,0.22,-5.96,-24.25,6.17,248865
-0.35,-9.18,-2.54,-0.44,-1.78,0.40,-4.27,-24.74,6.47,248899
0.77,-9.44,-1.77,-0.38,-1.02,0.51,-2.88,-24.63,6.02,248933
