ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-2.81,7.10,-2.80,1.17,0.45,-0.55,14.95,-24.50,-40.88,22486
-6.58,7.71,-9.62,-1.06,1.45,-5.48,10.10,-17.03,-30.49,22620
-10.72,13.05,-9.91,-2.25,0.48,-5.50,21.70,-2.19,-17.22,22753
-2.96,2.93,-10.61,-1.24,-0.60,-0.05,27.65,12.12,-15.80,22887
-7.70,0.12,-8.84,0.88,-1.25,2.66,36.63,12.41,-22.93,23021
-7.85,-3.56,-11.35,2.13,-1.72,3.38,40.95,0.10,-46.54,23155
-3.72,2.59,-9.51,1.43,-0.34,0.43,23.43,-11.03,-70.61,23289
-1.48,16.51,-6.44,-1.21,2.75,-5.73,5.00,-14.53,-71.94,23422
-1.89,7.33,-10.34,-0.26,-0.70,-1.80,10.92,-12.17,-50.39,23556
-0.05,-2.02,-2.47,-2.15,0.45,-1.21,21.10,-4.71,-40.37,23690
-10.06,-2.28,-6.64,-0.04,-0.79,1.24,24.41,-8.24,-37.65,23824
-2.70,2.31,-8.03,0.41,-0.17,0.19,30.88,-7.69,-32.29,23958
-4.06,8.60,-7.05,0.33,0.58,-2.17,32.94,5.74,-39.23,24091
-3.93,7.84,-11.78,-1.98,1.18,-6.58,15.42,23.11,-33.67,24225
-1.25,3.24,-7.19,-1.20,-0.31,-1.84,-1.08,31.07,-24.64,24359
0.17,1.46,-8.40,-0.21,-0.74,0.94,2.15,33.00,-23.53,24493
-3.79,-0.12,-8.96,0.05,-0.43,0.16,4.88,32.72,-28.84,24626
-6.39,2.83,-6.18,0.11,-0.11,-0.45,0.85,31.98,-31.45,24760
-7.36,15.33,-4.57,0.01,1.46,-4.03,-10.35,27.13,-39.51,24894
-2.67,3.98,-9.67,-1.38,-0.56,-5.09,-31.60,5.69,-47.85,25028
0.29,6.01,-4.45,-0.94,-1.81,-0.97,-40.89,-0.34,-42.11,25162
4.00,16.78,-8.87,-0.77,0.93,-1.47,-43.19,-2.59,-46.38,25295
3.69,-5.04,9.78,-5.44,0.41,-3.38,-34.30,-23.90,-52.89,25429
3.41,-0.28,-7.77,-0.17,-0.53,0.87,-39.30,-27.08,-47.09,25563
-2.60,4.76,-8.67,0.23,0.08,0.94,-43.09,-27.45,-41.41,25697
-0.91,3.03,-9.62,-0.74,-0.08,-0.63,-44.33,-26.10,-39.93,25831
-7.03,6.06,-6.70,-0.25,-0.11,-1.31,-38.00,-31.85,-42.84,25964
-2.92,5.07,-7.45,-0.35,0.20,-0.28,-32.90,-35.79,-42.49,26098
-2.54,3.03,-7.91,0.05,-0.09,0.45,-31.69,-35.19,-40.68,26232
-3.61,3.09,-9.04,-0.21,-0.16,0.23,-31.69,-33.59,-38.86,26366
-8.38,1.18,-7.30,-0.10,-0.65,-0.14,-28.88,-32.65,-38.44,26500
-3.92,-2.58,-12.17,1.02,0.34,3.57,-30.11,-25.65,-35.85,26633
3.36,-7.54,-10.89,2.02,-2.43,5.29,-43.20,-5.22,-32.74,26767
4.06,3.69,-8.97,-0.63,-1.69,-0.22,-52.76,2.22,-16.06,26901
-5.07,1.46,-8.38,-0.31,1.09,-0.37,-53.68,1.86,-14.94,27035
-2.67,5.16,-7.04,-2.50,0.75,-7.05,-48.71,-29.10,-20.27,27168
-0.28,4.88,-9.40,0.17,-0.30,-0.00,-30.80,-48.45,-24.90,27302
-6.99,-4.77,-10.34,0.38,0.72,0.72,-33.05,-46.26,-22.55,27436
0.41,-10.17,-15.83,-0.24,-1.69,4.76,-42.44,-30.59,-17.48,27570
2.47,4.78,-0.94,1.40,-1.40,-0.01,-40.69,-7.83,-1.53,27704
-2.21,12.69,-7.41,0.54,0.97,0.03,-33.02,-3.41,0.41,27837
-4.99,-1.51,-8.37,-2.65,0.96,-6.79,-29.86,-15.97,-8.18,27971
-1.36,5.48,-8.34,-0.32,-0.98,-0.87,-19.54,-23.40,-12.06,28105
-4.81,-6.69,-6.53,0.06,-1.38,2.72,-21.02,-17.04,-14.97,28239
2.94,4.40,-12.60,0.64,-0.20,4.48,-24.22,-3.77,-19.98,28373
7.54,-4.47,2.80,2.66,-3.45,5.62,-27.68,12.76,-13.99,28506
-11.06,7.32,-2.75,0.21,0.38,-1.78,-31.60,12.09,2.95,28640
13.30,19.32,-12.72,-1.00,3.84,-8.31,-24.70,-12.03,9.79,28774
-4.03,11.20,-4.64,-1.56,-0.10,-2.31,-7.54,-23.78,-6.58,28908
-9.16,-1.22,-7.85,-0.39,-1.01,0.84,-5.09,-15.04,-20.99,29041
-3.72,-20.90,-25.21,2.12,-3.95,7.83,-15.78,1.17,-32.30,29175
15.63,7.49,-10.54,2.00,-2.35,2.13,-22.13,16.35,-39.01,29309
-7.50,5.93,-4.75,0.86,0.59,-0.69,-34.83,18.99,-46.24,29443
-9.86,13.00,-9.71,-0.29,2.00,-6.04,-53.86,2.97,-40.30,29577
-0.78,10.15,-7.12,-1.57,-0.51,-3.34,-44.58,-28.03,-24.99,29710
-4.66,0.00,-9.04,-1.51,0.07,-0.69,-34.81,-31.70,-26.07,29844
-3.94,-4.45,-10.34,0.27,-1.29,1.87,-38.37,-23.18,-25.24,29978
1.10,-9.86,-13.86,2.76,-3.01,6.45,-41.68,4.27,-10.90,30112
-3.04,2.98,-6.53,1.27,-0.74,0.97,-31.69,26.19,-6.40,30246
0.54,13.27,-6.47,-0.92,2.66,-5.40,-44.80,18.46,-2.73,30379
-0.04,16.28,-10.11,-1.67,0.27,-4.70,-40.18,-18.61,-1.80,30513
-7.37,4.55,-6.34,-1.57,-0.25,-1.10,-27.40,-26.21,-11.09,30647
-4.04,-4.00,-10.44,0.61,-1.53,3.29,-27.20,-18.47,-14.95,30781
11.57,-8.77,-19.95,3.14,-3.39,6.59,-31.18,2.86,-12.36,30915
-3.73,0.84,-10.40,1.48,-1.54,1.31,-23.84,24.19,-7.92,31048
-1.03,10.58,-8.04,1.20,1.21,-3.86,-32.37,28.19,-14.26,31182
-7.68,5.46,-13.07,-0.79,1.04,-5.87,-50.29,-4.19,-16.54,31316
2.77,7.37,-7.62,-2.17,1.00,-2.76,-33.75,-29.42,-20.65,31450
-0.49,5.50,-9.78,-0.94,-1.34,-1.40,-19.92,-26.73,-29.68,31583
-4.38,-6.46,-11.44,-0.01,-1.42,3.54,-27.65,-19.20,-37.40,31717
-1.13,-7.25,-15.50,2.03,-3.19,4.37,-54.09,-3.10,-29.55,31851
-0.89,8.85,-5.90,1.94,-1.83,2.18,-56.05,27.05,-1.58,31985
-1.73,16.81,-6.50,-1.32,2.28,-5.64,-64.22,4.74,2.85,32119
-6.98,3.60,-8.83,-1.85,0.61,-3.63,-46.10,-50.39,-11.22,32252
-4.55,-1.71,-8.04,-0.46,-1.35,-0.49,-26.86,-60.16,-12.19,32386
-2.20,-6.97,-16.43,2.45,-1.66,4.92,-24.16,-43.98,-0.32,32520
-1.23,-0.05,-12.14,2.25,-1.07,2.53,-30.36,-15.92,5.33,32654
0.47,4.58,-10.03,2.22,0.36,0.84,-36.07,0.75,8.08,32788
-7.21,14.01,-6.53,0.72,1.27,-3.04,-43.48,1.05,5.20,32921
0.35,10.69,-8.45,-1.56,-1.25,-6.56,-28.98,-44.49,-1.14,33055
-2.85,0.09,-12.75,-0.20,-0.72,0.62,-12.13,-49.82,-2.06,33189
-4.93,-4.36,-9.93,0.57,-0.65,2.92,-14.53,-42.24,1.96,33323
-0.05,-5.15,-10.36,1.87,-1.62,3.43,-21.66,-32.02,5.57,33457
-25.11,-1.56,-13.38,1.20,0.14,2.03,-25.84,-15.73,12.36,33590
-0.81,7.41,-5.66,1.39,0.09,-0.86,-25.24,-7.51,6.24,33724
-3.74,8.54,-10.13,-1.46,-0.02,-5.93,-26.22,-25.91,5.70,33858
-5.95,1.36,-10.28,-2.89,-0.47,-5.51,-5.22,-37.62,4.91,33992
-5.71,-3.65,-7.59,-0.24,-1.13,0.27,6.21,-27.36,-4.85,34125
5.25,-14.45,-15.58,2.41,-1.81,7.20,-12.83,-20.39,-28.21,34259
-3.71,-1.95,-4.63,0.49,-0.88,-0.19,-49.93,-2.60,-25.56,34393
-0.30,12.72,-10.61,0.46,0.90,-4.40,-67.61,-13.17,-4.75,34527
7.80,3.86,-6.28,-3.71,-0.27,-6.06,-27.74,-62.50,12.20,34661
-5.13,-0.23,-9.51,-1.00,-0.65,-0.18,-1.65,-57.06,9.30,34794
-3.63,-3.86,-9.63,-0.10,-1.32,1.54,4.34,-34.55,-2.60,34928
0.28,-6.01,-10.87,1.40,-1.07,4.09,-18.53,-20.71,-23.47,35062
0.32,-8.73,-11.18,2.24,-1.42,2.65,-52.25,-5.14,-10.73,35196
-4.30,9.51,-6.77,0.84,0.43,-1.13,-61.14,5.95,10.00,35330
-3.93,5.41,-10.63,-1.56,1.24,-6.75,-54.49,-34.83,20.58,35463
-4.05,2.59,-3.32,-2.36,-0.76,-2.13,-20.61,-57.44,21.12,35597
-5.33,-2.34,-8.29,0.51,-1.26,2.11,-6.50,-44.56,20.01,35731
-1.00,-2.23,-13.82,1.74,-0.89,3.38,-8.93,-29.25,6.96,35865
-3.21,0.17,-7.93,1.56,-0.81,2.38,-19.48,-16.49,-0.03,35999
-4.11,1.92,-7.50,1.22,-0.01,-0.52,-30.43,-8.18,-7.82,36132
-1.64,14.76,-10.73,-0.74,2.07,-8.88,-41.48,-28.75,-3.67,36266
5.93,8.48,-9.17,-0.83,-2.32,-1.14,-6.99,-44.42,7.03,36400
1.15,4.06,-11.68,-0.93,-0.28,-1.49,1.05,-36.52,-1.61,36534
0.71,-4.25,-4.50,-0.67,-0.68,0.23,-1.10,-36.16,-10.29,36667
-7.04,1.35,-7.21,0.10,-0.01,0.87,-6.30,-35.97,-12.25,36801
-7.04,2.69,-6.80,-0.12,-0.06,-1.76,-8.43,-37.09,-14.69,36935
-14.49,5.49,-12.37,-0.10,-0.37,-6.17,14.21,-37.99,-24.95,37069
4.15,7.19,-14.38,-1.49,-0.59,-3.74,27.77,-31.19,-25.61,37203
-2.43,1.28,-8.15,-0.40,-0.24,-0.13,31.89,-22.84,-28.28,37336
-5.84,4.62,-5.49,0.32,-0.22,0.25,32.64,-17.64,-29.51,37470
-1.83,9.60,-11.40,0.63,0.89,0.62,30.46,-22.41,-25.59,37604
-7.51,-7.84,-6.87,-2.56,-0.13,-4.56,33.97,-6.65,-20.11,37738
-1.00,-0.31,-10.77,0.46,-1.27,0.58,33.67,1.20,-23.56,37872
-18.41,4.81,-10.44,-3.09,1.38,-0.89,38.13,-3.05,-15.33,38005
8.60,-7.42,-8.90,-1.15,-2.69,-5.59,28.72,20.36,-31.32,38139
-5.27,7.59,-13.43,-2.22,1.34,-1.58,24.86,21.13,-32.64,38273
1.67,-16.11,-7.29,0.26,-0.80,-1.27,11.94,29.23,-29.77,38407
-8.82,2.89,-10.53,-2.15,1.97,0.14,11.33,24.19,-33.62,38541
-0.18,-0.82,-8.46,-0.83,-1.38,-3.34,-0.37,27.54,-27.97,38674
-0.28,-0.11,-10.35,-0.61,-0.33,-1.05,-13.26,25.33,-22.98,38808
-0.51,-1.86,-8.88,-0.36,-0.64,-0.16,-17.09,23.17,-17.87,38942
-7.83,1.59,-9.09,-0.13,0.49,1.14,-14.94,21.88,-14.82,39076
5.73,-12.80,-8.77,1.37,0.10,4.01,-7.45,21.34,-9.60,39209
8.33,3.77,-8.41,-0.05,-2.54,0.02,6.18,18.11,-8.07,39343
0.56,4.42,-10.10,-1.90,1.84,-0.54,6.72,17.49,1.91,39477
-0.05,0.09,-5.42,-0.58,-1.11,-3.68,1.71,20.34,9.46,39611
-1.95,0.39,-12.00,-1.18,-0.37,-1.17,1.23,20.05,13.59,39745
-3.32,-3.23,-2.71,-1.15,-0.34,-1.55,-4.57,19.38,15.81,39878
-3.49,3.18,-10.61,-0.57,-0.05,-0.17,-5.60,18.43,17.42,40012
-2.38,-2.00,-8.55,-0.31,-0.18,0.25,-4.28,16.79,20.53,40146
-10.16,-5.34,-9.42,1.21,-0.45,1.98,3.29,22.19,22.83,40280
-6.46,-6.04,-7.83,0.93,-1.16,2.23,26.60,26.66,19.31,40414
-0.56,-12.20,-13.00,1.92,0.13,4.19,53.51,21.81,-1.58,40547
7.20,-12.20,-10.43,-0.04,-0.17,6.67,58.36,-11.75,-21.41,40681
0.37,2.09,-9.85,1.46,-2.49,1.66,42.59,-43.98,-30.01,40815
-7.91,0.61,-7.95,2.42,-0.98,0.22,33.29,-54.19,-36.88,40949
0.75,4.26,-13.43,-0.24,-0.38,-2.86,36.69,-46.05,-39.30,41083
-0.73,-1.64,-10.47,-1.17,0.05,-2.78,37.20,-24.16,-44.31,41216
-4.62,-3.10,-9.67,-0.45,0.56,-5.10,30.33,-3.62,-41.10,41350
-2.73,1.15,-11.49,0.27,-1.02,-1.28,10.90,6.17,-33.41,41484
-3.77,4.54,-11.33,-0.56,-0.82,-0.61,3.73,11.18,-16.34,41618
4.44,-7.11,-12.77,-0.33,-0.00,1.28,7.57,14.79,-6.37,41751
3.77,5.00,-6.00,4.75,1.05,9.37,28.35,1.94,1.61,41885
-15.72,-3.54,-16.91,3.34,0.91,-1.59,43.54,12.41,3.79,42019
0.08,0.90,-15.27,-0.57,-1.05,-4.81,58.45,26.89,-20.23,42153
-0.21,3.23,-12.18,-1.39,-0.85,-3.00,26.16,48.01,-44.71,42287
-2.55,2.16,-7.33,-1.78,-2.42,-4.94,-13.21,53.17,-40.15,42420
-2.66,-1.49,-8.49,-1.40,0.11,0.29,-23.06,50.07,-33.98,42554
-4.64,-2.50,-8.10,-0.52,-0.10,0.59,-17.03,49.33,-33.66,42688
-10.30,-4.51,-4.97,-0.22,-1.08,0.76,-14.92,43.58,-36.25,42822
1.70,-13.67,-10.66,2.69,-0.74,6.96,-4.88,25.56,-36.88,42956
6.43,-9.78,-7.32,2.52,-0.27,5.96,11.43,5.54,-15.10,43089
-0.01,-2.57,-11.49,1.57,-0.70,0.53,19.85,0.42,-6.75,43223
