ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
3.06,-7.81,0.03,-0.64,-4.04,-0.38,35.88,-28.57,-3.77,6121
-11.97,-14.34,7.28,-0.42,-0.17,-1.57,37.81,-26.83,-4.31,6155
-2.09,-32.50,-15.48,0.06,-3.50,-2.66,41.25,-23.74,-9.15,6189
0.01,-1.82,1.69,-0.34,-0.53,-2.91,42.69,-18.25,-10.22,6223
12.59,-13.90,-4.58,-0.27,-1.49,-1.04,43.73,-16.40,-12.29,6257
2.95,-13.03,0.72,0.63,-1.82,-1.68,43.82,-13.20,-14.67,6291
7.81,-6.02,-3.66,1.15,-3.01,-2.35,43.79,-8.74,-18.77,6326
5.83,-12.09,-2.84,0.86,-2.66,-2.02,43.10,-6.21,-22.68,6360
2.59,-13.51,-1.70,1.43,-3.44,-3.10,40.97,-1.11,-27.86,6394
-1.54,-14.80,-2.14,1.95,-3.85,-3.14,38.28,2.88,-33.12,6428
2.26,-15.63,-1.59,2.27,-3.51,-3.16,35.21,5.39,-39.23,6462
-3.74,-3.23,-2.73,3.13,-3.52,-4.50,29.14,7.97,-45.66,6497
-0.83,-7.62,-8.51,2.99,-3.34,-1.92,24.06,8.26,-51.18,6531
8.11,-9.01,-6.95,1.54,-1.27,-1.99,19.82,8.10,-53.99,6565
9.26,8.06,5.30,2.52,-2.85,-4.94,14.64,7.92,-57.00,6599
0.09,-8.00,-9.65,0.93,-0.05,-2.28,11.37,7.91,-57.53,6633
9.91,-13.10,-5.09,0.22,0.64,-1.03,10.90,8.13,-56.94,6667
10.60,-9.24,-12.26,0.30,0.60,-0.96,10.48,7.80,-57.00,6702
7.36,-12.52,-8.11,0.79,-0.24,-0.92,9.35,7.03,-57.34,6736
6.71,-39.20,-6.06,1.56,-1.26,-2.40,6.59,5.57,-58.70,6770
-10.58,-19.55,-0.78,3.89,1.13,-5.30,4.94,3.39,-60.44,6804
-28.55,5.18,-17.10,1.71,-5.65,-6.93,-3.43,-0.73,-62.01,6838
-28.27,0.98,0.49,4.27,-7.03,-3.54,-12.58,-6.42,-61.02,6873
-12.44,-1.94,-1.46,5.82,-9.27,-1.07,-21.29,-13.26,-55.03,6907
13.14,0.47,-6.59,5.60,-9.21,-0.07,-29.52,-18.85,-45.63,6941
39.16,18.89,-39.16,2.06,-4.47,-0.38,-32.67,-20.68,-39.54,6975
16.58,-7.27,-22.36,-0.16,0.00,0.98,-32.27,-20.43,-39.14,7009
39.16,1.44,-0.88,-0.63,1.07,-3.27,-31.03,-20.90,-42.06,7043
-11.78,-37.88,-10.41,-1.88,2.54,1.34,-28.53,-20.10,-46.07,7078
-4.21,-32.83,-3.78,-1.00,2.93,2.68,-27.74,-18.97,-48.87,7112
10.29,-14.04,-0.83,-0.99,3.53,5.00,-26.02,-15.51,-51.48,7146
12.70,-6.19,3.07,-1.52,4.66,5.55,-20.96,-8.71,-56.68,7180
6.87,-2.38,-5.08,0.26,3.37,2.68,-16.35,-7.04,-58.48,7214
5.47,-0.95,-11.59,-0.35,4.06,1.12,-12.28,-6.72,-60.58,7249
3.44,-13.47,-1.80,-0.07,3.01,0.05,-8.14,-6.43,-61.44,7283
2.50,9.57,-5.95,1.95,-0.37,-2.94,-7.64,-9.22,-62.45,7317
2.19,-9.39,-2.74,1.40,-0.01,-1.20,-7.94,-11.52,-62.80,7351
-2.78,-8.95,-2.30,2.41,-0.47,-1.30,-9.05,-14.63,-63.10,7385
-6.86,-6.65,-8.49,3.34,-2.29,-1.09,-11.37,-18.59,-62.39,7419
-3.25,-13.69,-5.39,4.53,-4.08,-0.97,-16.06,-24.33,-59.30,7454
-1.94,-12.46,-6.92,5.24,-5.66,-0.85,-22.04,-29.47,-54.14,7488
-6.54,-16.94,-11.50,4.89,-8.70,-1.50,-26.76,-34.13,-43.79,7522
-7.24,-11.27,-17.42,4.89,-9.78,-2.14,-29.87,-37.50,-27.67,7556
-5.01,-7.52,-17.02,3.42,-7.84,-1.37,-27.87,-37.99,-16.18,7590
4.02,-2.41,-18.60,1.94,-6.38,-1.28,-21.89,-37.65,-6.68,7625
1.88,-4.89,-12.90,0.75,-3.27,-0.38,-18.68,-36.96,-3.54,7659
-0.20,-9.59,-6.97,0.86,-3.43,-1.45,-15.39,-36.90,-1.04,7693
16.20,-1.06,-0.92,1.52,-5.27,-2.62,-6.72,-37.11,2.85,7727
-4.07,-15.68,-11.62,0.70,-4.79,-0.75,-2.40,-36.38,3.71,7761
4.93,-4.74,-4.21,0.42,-3.13,-1.66,4.11,-35.68,3.46,7795
6.26,-10.51,-20.00,-1.94,-0.16,1.57,5.32,-36.66,2.02,7830
7.59,-11.95,-2.39,-2.34,0.65,1.33,3.87,-39.16,0.75,7864
2.03,-13.19,-6.50,-1.35,-0.45,0.92,4.09,-40.56,-1.51,7898
-1.07,-21.89,1.02,-0.78,-1.50,1.54,3.65,-41.73,-2.62,7932
-14.85,-27.29,1.53,1.14,-3.29,0.26,5.80,-42.12,-1.80,7966
-8.76,-24.06,2.13,4.62,-9.18,-3.57,12.20,-39.26,-1.07,8000
-8.79,1.98,-17.57,5.64,-11.60,-5.28,24.23,-33.05,-3.87,8035
31.62,17.66,-18.33,4.81,-11.31,-6.91,36.14,-23.00,-15.89,8069
3.07,-0.18,-16.32,1.83,-6.59,-4.98,38.28,-16.62,-22.42,8103
-0.64,1.30,-4.72,0.95,-1.68,-2.05,38.98,-13.02,-26.64,8137
-0.46,-7.95,-5.25,-0.31,-0.66,-1.15,39.37,-11.55,-27.54,8171
11.45,-18.61,-7.86,-0.37,-1.73,-2.64,38.83,-11.18,-29.16,8206
-1.39,-7.43,-4.89,-1.01,2.52,-1.24,39.18,-8.51,-26.13,8240
11.25,-15.36,-9.43,-1.37,1.32,1.55,39.37,-9.69,-24.82,8274
10.53,-14.42,-6.13,-1.67,3.06,2.13,40.21,-12.07,-21.25,8308
-4.66,-9.10,-16.63,-2.05,5.46,1.60,39.11,-15.43,-13.53,8342
-6.81,2.15,-14.83,-2.91,4.83,2.52,37.33,-18.84,-7.57,8376
-6.75,-0.14,-6.91,-3.38,5.25,4.16,32.71,-26.47,-2.44,8411
-13.37,-18.54,-1.02,-2.00,1.77,1.87,28.59,-30.62,-0.96,8445
-7.81,-11.11,-6.22,-1.11,1.02,-0.40,28.46,-31.44,-0.50,8479
-3.62,-4.11,-3.35,-1.00,0.80,0.49,27.32,-32.77,-0.80,8513
15.24,-8.74,-1.39,-0.40,-0.20,0.49,27.33,-33.97,-1.45,8547
-7.09,-2.13,-3.56,-1.18,2.59,0.68,25.59,-35.52,-0.41,8582
16.12,-5.11,-7.80,-0.42,-1.00,-0.45,27.04,-35.46,-1.67,8616
10.89,-6.33,0.22,-0.71,-1.22,-1.30,27.61,-35.65,-2.31,8650
7.14,-6.29,-4.56,-0.67,-2.02,-1.83,30.50,-34.08,-4.53,8684
4.00,-7.60,-6.26,-0.41,-2.57,-1.73,33.03,-33.21,-7.54,8718
-1.86,-12.60,-1.34,0.68,-4.02,-2.73,35.74,-31.15,-14.92,8752
1.99,-9.55,-4.15,1.35,-5.00,-3.65,40.21,-25.46,-16.84,8787
-0.74,-12.37,-0.44,0.90,-3.54,-2.94,41.57,-21.05,-21.57,8821
5.17,-8.45,-4.38,1.34,-3.74,-3.13,42.84,-16.15,-27.78,8855
9.94,-8.88,-1.84,0.81,-2.70,-2.27,42.66,-12.67,-31.76,8889
5.03,-14.24,-0.64,1.19,-3.19,-2.71,41.99,-9.60,-36.60,8923
10.19,-9.88,-0.65,1.60,-3.34,-3.57,40.25,-4.82,-41.61,8958
2.60,-13.73,-1.06,1.71,-3.62,-3.48,36.92,-1.65,-46.42,8992
3.29,-16.02,-1.02,2.17,-3.70,-3.12,31.92,1.97,-52.06,9026
-0.09,-20.61,3.04,3.06,-3.48,-4.07,26.19,2.85,-56.77,9060
0.17,1.42,8.53,4.34,-4.49,-4.20,19.03,2.47,-62.61,9094
-2.53,-16.79,-27.00,1.79,-2.59,-1.71,12.32,-0.79,-66.50,9128
-7.88,-10.71,-1.22,0.41,2.23,-1.31,11.25,-1.52,-65.74,9163
-1.91,-4.42,-14.68,1.06,-0.40,-1.87,8.62,-3.04,-68.01,9197
4.02,-7.62,-8.79,0.21,0.52,-1.08,7.88,-2.98,-68.06,9231
7.93,-9.00,-8.72,0.69,-0.27,-0.48,7.45,-3.62,-68.55,9265
11.33,-21.56,-11.03,1.27,-0.06,-0.91,6.37,-4.24,-68.81,9299
5.67,-38.40,-16.87,2.01,0.56,-3.51,6.30,-5.89,-68.99,9333
1.28,14.07,-39.16,2.38,-1.61,-6.19,5.25,-8.84,-69.15,9368
-28.01,0.06,4.44,3.37,-4.89,-3.52,-4.50,-11.33,-68.71,9402
-19.75,1.09,5.52,3.24,-7.15,-0.02,-14.07,-14.92,-66.47,9436
-1.32,-14.47,-4.73,5.03,-9.97,2.43,-24.90,-18.82,-57.10,9470
15.85,4.64,-16.26,4.20,-6.54,1.68,-34.65,-19.48,-47.47,9504
0.96,7.02,-9.54,1.56,0.20,-0.28,-36.20,-19.83,-43.95,9539
17.27,-38.94,-27.59,-2.15,0.78,2.60,-35.72,-16.90,-44.12,9573
25.25,5.44,-0.82,-1.29,2.27,-2.44,-32.90,-18.63,-47.65,9607
7.04,-20.13,-13.10,-1.42,0.71,-0.17,-30.77,-17.28,-49.85,9641
-1.13,-12.13,-1.24,-0.44,2.36,0.29,-29.06,-17.74,-52.44,9675
-6.78,-14.24,-1.61,-0.26,1.50,0.81,-28.16,-16.87,-53.24,9709
3.85,-8.21,-1.15,-0.26,1.72,2.21,-26.47,-14.67,-54.72,9744
6.91,-7.22,-0.79,-0.21,2.76,2.46,-24.00,-12.70,-56.99,9778
0.89,-8.64,-4.32,-0.03,3.36,2.03,-19.76,-10.95,-59.09,9812
-1.43,-9.31,-3.38,2.01,-0.39,-0.98,-18.46,-13.08,-59.60,9846
-8.39,-8.60,-9.11,3.01,-2.76,-1.75,-19.99,-17.19,-58.14,9880
-6.89,-10.94,-7.32,4.16,-4.10,-2.12,-22.80,-22.68,-54.57,9915
-9.85,-10.44,-11.52,5.01,-5.76,-2.46,-26.28,-29.83,-48.23,9949
-7.19,-11.72,-12.27,4.95,-6.24,-2.04,-28.30,-35.22,-38.94,9983
-1.86,-9.30,-12.30,4.95,-7.21,-1.73,-28.14,-39.32,-26.57,10017
-0.27,-14.23,-13.80,3.41,-6.42,-1.06,-26.98,-40.18,-17.30,10051
2.49,-11.21,-20.44,2.60,-5.73,-0.56,-23.52,-40.30,-10.26,10085
2.93,-7.26,-16.79,2.36,-4.97,-0.29,-20.26,-38.92,-2.09,10120
3.62,-4.25,-14.09,2.50,-5.83,-1.22,-14.60,-36.57,3.54,10154
0.45,-9.11,-18.64,2.05,-5.95,-1.53,-5.83,-35.19,8.59,10188
-0.52,-4.22,-14.58,1.13,-4.06,-0.76,1.02,-33.10,9.68,10222
0.69,-6.60,-8.71,0.90,-4.01,-0.41,5.54,-31.95,10.67,10256
2.57,-6.23,-10.52,1.50,-5.56,-0.76,12.93,-29.52,9.81,10291
12.49,5.97,-18.36,0.00,-2.82,-0.26,18.56,-28.35,8.11,10325
5.29,-1.16,-6.99,-1.20,-1.30,0.64,19.91,-30.75,6.43,10359
7.17,-12.96,1.53,-1.20,-1.26,0.56,21.18,-32.14,4.15,10393
-5.31,-18.29,-0.29,0.49,-1.84,0.91,23.03,-32.45,3.45,10427
6.25,-16.52,1.09,1.60,-3.81,0.59,25.86,-31.80,1.56,10461
-8.18,-8.16,-5.20,3.62,-6.72,-1.94,29.99,-28.75,-2.88,10496
4.19,-3.32,-18.44,5.15,-11.29,-7.78,36.57,-21.31,-13.23,10530
3.49,17.35,-12.31,4.34,-7.19,-6.27,39.99,-9.16,-23.46,10564
7.28,5.03,-8.62,2.44,-4.71,-2.40,38.66,-5.42,-31.91,10598
12.19,-2.79,-3.72,0.98,-2.13,-1.16,36.95,-3.67,-35.47,10632
10.24,-20.87,-6.04,-0.09,-1.83,-1.66,36.12,-2.37,-36.95,10666
3.99,-3.72,0.48,-0.35,0.57,-2.51,34.71,0.56,-38.42,10701
-0.68,-8.21,-8.03,-1.03,0.80,0.38,34.17,1.64,-36.07,10735
4.18,-15.92,-2.91,-1.89,2.85,1.31,36.10,0.47,-33.28,10769
0.51,-13.87,-10.76,-2.08,2.89,3.51,37.83,-2.43,-28.03,10803
11.36,-14.05,-7.62,-1.22,3.42,3.83,39.40,-7.45,-23.81,10837
-0.55,-3.92,-24.22,-2.17,7.12,3.73,39.92,-12.07,-16.14,10872
-8.21,-10.07,-20.91,-2.74,7.45,2.07,36.26,-17.85,-5.10,10906
-8.74,-4.25,-13.97,-3.55,6.03,1.49,31.38,-21.88,1.87,10940
8.62,11.13,0.45,-3.23,3.04,1.35,27.78,-25.59,7.04,10974
-9.27,0.54,3.22,-2.94,1.37,1.98,25.07,-30.59,3.87,11008
-0.25,-10.91,1.63,-0.87,-3.26,0.30,26.86,-33.03,0.77,11042
-20.65,-25.03,-8.69,-1.29,0.73,-0.97,28.11,-31.99,-1.55,11077
14.90,-5.14,-13.02,-0.18,-1.48,-4.10,31.89,-28.91,-3.03,11111
-9.52,-15.37,-2.81,-0.86,-0.41,-0.51,32.74,-28.38,-2.44,11145
6.67,-17.64,8.95,0.16,-0.43,0.53,33.29,-29.41,-4.22,11179
8.50,-0.83,-0.55,0.66,-0.90,-0.22,33.82,-29.22,-4.43,11213
9.99,-4.70,-1.86,-0.34,-0.53,0.19,34.95,-29.90,-5.70,11248
9.02,-3.06,-8.51,-0.22,-1.52,-0.64,36.23,-29.51,-6.91,11282
4.44,-4.21,-8.11,-0.52,-1.90,-1.10,37.85,-28.30,-9.43,11316
2.48,-6.74,-3.84,-0.44,-2.27,-2.05,40.50,-25.53,-12.07,11350
4.13,-5.92,-9.87,-0.07,-2.47,-2.42,42.71,-22.35,-14.97,11384
6.27,-9.32,-0.50,-0.08,-2.57,-2.66,43.79,-18.91,-17.39,11418
6.72,-9.18,-3.07,0.21,-2.59,-3.10,44.40,-13.81,-21.69,11453
8.25,-9.84,-4.74,0.33,-2.54,-3.20,44.17,-9.28,-25.37,11487
16.48,-7.62,-7.12,1.02,-3.51,-4.17,42.47,-2.51,-29.73,11521
4.33,-14.04,-1.86,0.33,-2.66,-3.23,39.58,1.93,-33.63,11555
5.73,-17.76,0.01,0.93,-2.99,-3.17,36.23,5.92,-36.17,11589
1.11,-21.29,-2.08,1.91,-3.22,-3.88,31.19,9.84,-41.65,11624
-1.41,-24.83,-3.68,2.83,-3.66,-5.11,24.57,11.93,-46.86,11658
-2.69,-5.19,-7.65,4.75,-4.64,-7.81,13.97,12.91,-54.81,11692
-11.67,6.91,0.73,5.73,-5.06,-5.18,1.40,8.18,-59.89,11726
1.16,-3.76,-12.44,4.29,-4.75,-3.20,-7.38,2.66,-62.25,11760
14.31,-6.27,4.25,0.71,-0.06,-1.96,-9.24,-0.12,-61.97,11794
1.03,-8.26,-0.75,0.81,0.27,-0.60,-8.84,-1.05,-62.58,11829
10.24,-4.70,-1.20,0.97,0.12,-1.36,-8.97,-2.65,-62.86,11863
5.84,0.46,-3.69,0.07,0.85,-1.70,-8.68,-3.42,-63.55,11897
3.27,-7.81,-0.73,-0.72,1.90,-0.64,-6.84,-2.70,-63.67,11931
8.25,-6.95,-9.34,-0.36,1.37,-0.28,-5.50,-2.34,-63.68,11965
7.38,-6.91,-10.53,-0.27,1.13,0.56,-3.60,-2.03,-63.61,12000
7.66,-13.77,-11.31,0.52,0.51,1.03,-2.24,-2.75,-63.75,12034
5.17,-21.14,-11.92,1.61,1.26,0.62,0.07,-4.68,-64.47,12068
-1.22,-15.82,-14.12,4.27,-0.19,-3.29,0.89,-8.71,-65.05,12102
-12.51,12.14,-38.79,2.86,-6.75,-8.27,-4.72,-14.35,-64.16,12136
