ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
1.09,10.99,-0.98,-0.07,-0.56,-0.12,43.70,-12.44,-17.87,49425
1.16,8.96,-5.19,-0.36,-0.48,0.19,43.12,-13.72,-17.67,49459
0.48,9.22,-3.37,-0.46,-0.47,0.16,42.01,-15.61,-18.53,49494
0.94,10.02,-3.52,-0.61,-0.11,0.10,41.44,-17.85,-18.61,49528
0.10,8.20,-3.85,-0.96,0.54,-0.24,40.46,-18.66,-17.32,49562
-1.18,9.01,-2.43,-0.55,0.54,-0.31,39.70,-20.08,-16.53,49596
-1.73,8.78,-4.02,-0.65,0.48,-0.56,39.20,-21.24,-16.14,49630
-3.45,9.09,-1.73,-0.38,0.18,-0.70,39.05,-21.88,-17.04,49665
-0.43,8.38,-3.24,-0.46,-0.08,-0.92,38.82,-21.41,-17.16,49699
-0.57,9.28,-1.80,0.04,-0.23,-0.90,39.07,-21.18,-17.83,49733
3.90,10.62,-0.93,0.00,-0.32,-0.76,39.64,-21.84,-18.09,49767
7.73,12.60,-2.03,-0.05,-0.18,-0.19,39.90,-23.17,-19.06,49801
15.34,18.22,8.12,-1.07,0.97,1.16,38.48,-26.06,-20.77,49835
7.13,21.62,10.79,-2.98,1.46,2.57,35.66,-32.74,-24.29,49870
0.31,22.99,-24.08,-1.52,0.43,6.65,28.31,-40.81,-32.78,49904
5.24,5.08,-20.87,-1.10,-6.74,0.52,22.41,-39.67,-42.30,49938
-9.55,-7.64,-20.49,2.24,-7.83,0.74,13.56,-42.12,-46.29,49972
-17.72,-9.08,0.62,2.67,-8.59,0.76,7.66,-45.81,-46.95,50006
-27.35,39.10,39.20,2.25,-6.92,0.19,4.66,-51.18,-45.64,50041
-0.11,-37.23,17.74,-0.48,1.78,-2.12,7.99,-52.09,-44.87,50075
21.67,27.43,-17.10,1.29,-0.27,0.45,12.60,-50.50,-47.19,50109
4.17,14.74,3.91,0.03,-1.83,0.78,12.91,-51.42,-46.92,50143
2.00,12.88,-0.63,-1.43,-1.28,1.36,11.01,-50.42,-50.09,50177
-13.49,12.33,-4.49,-3.05,1.72,0.72,11.47,-47.19,-51.83,50211
-7.26,1.34,-16.91,-0.64,3.01,-1.86,16.53,-43.82,-52.78,50246
18.32,23.75,-19.25,1.97,9.98,-10.19,31.13,-38.75,-43.06,50280
-4.37,-34.00,6.47,1.96,5.31,-7.53,45.32,-27.05,-28.52,50314
29.38,-10.65,33.95,0.62,0.09,1.05,45.95,-28.28,-25.96,50348
3.13,16.49,-28.01,1.27,8.88,3.15,47.24,-37.23,-12.20,50382
38.34,39.16,28.06,0.08,2.89,2.47,46.86,-45.00,-2.51,50416
19.31,0.78,-25.24,3.64,-1.83,-2.48,44.07,-50.48,-3.10,50451
12.43,14.41,-14.71,-1.40,0.22,1.60,43.15,-54.37,-4.63,50485
-22.25,6.08,4.67,-0.33,0.74,-1.44,37.17,-60.92,-8.26,50519
-13.03,-3.36,-6.71,-1.56,1.09,-0.43,34.05,-64.12,-11.06,50553
0.28,20.85,-7.77,-0.54,-0.38,0.76,30.47,-67.35,-14.22,50587
10.33,14.03,-5.04,-0.97,-0.49,0.53,28.46,-69.32,-18.61,50622
27.19,10.21,2.46,-2.66,-1.30,2.35,22.74,-70.91,-25.94,50656
-23.31,24.33,-18.61,-3.11,-1.23,5.66,6.42,-71.78,-35.33,50690
6.73,6.95,-19.91,-1.23,-10.06,-0.81,1.58,-69.20,-38.00,50724
-20.36,-31.04,-10.89,2.59,-8.22,-1.53,1.71,-67.49,-30.33,50758
-14.60,-3.51,8.38,5.76,-8.12,1.02,-0.04,-67.58,-18.75,50792
39.16,39.16,-21.14,2.42,-1.29,6.72,-7.95,-65.38,-11.30,50827
19.66,-12.80,6.43,-0.61,-1.78,-3.43,6.58,-63.23,-15.17,50861
-11.44,11.10,1.05,0.12,-0.98,-2.45,10.22,-61.37,-15.29,50895
-7.78,12.85,-13.43,0.10,-1.41,-0.87,12.93,-59.49,-17.03,50929
-1.66,17.30,-7.52,-0.62,-1.85,0.32,13.78,-57.02,-21.18,50963
25.58,25.86,-19.09,0.41,-1.46,-0.26,14.05,-54.49,-23.18,50998
25.88,34.30,-13.13,-1.04,-0.56,-5.07,17.13,-50.07,-24.31,51032
1.57,-26.86,-17.33,-1.61,0.90,-5.05,22.32,-45.92,-22.84,51066
25.28,-14.58,10.89,-0.27,9.99,-2.13,24.63,-44.11,-13.15,51100
8.94,-1.34,9.70,-2.02,9.64,3.16,15.43,-49.21,-4.06,51134
-39.20,22.86,-39.16,0.32,8.39,-0.05,6.26,-54.06,-5.74,51168
-35.85,25.25,17.82,3.28,-1.57,-8.22,0.85,-55.73,-5.41,51203
-1.11,30.56,-17.40,2.50,0.11,-1.00,3.27,-56.14,-3.58,51237
9.83,24.41,-10.24,-0.23,-1.45,0.85,1.64,-56.24,-7.29,51271
13.63,1.55,3.15,-1.64,0.36,1.72,-3.74,-55.42,-12.20,51305
-20.84,13.09,-0.93,-2.08,2.37,1.95,-10.67,-53.46,-18.37,51339
-13.16,6.20,-12.69,-0.94,3.71,-0.66,-13.53,-51.33,-23.57,51374
-9.03,-6.32,-12.11,-0.04,0.53,-2.66,-10.80,-50.63,-25.61,51408
6.52,11.14,-4.54,0.40,-1.35,-0.94,-9.79,-50.96,-24.69,51442
1.16,6.59,-4.18,-0.59,-0.34,-1.73,-7.92,-51.32,-25.33,51476
0.12,11.04,-4.18,-0.33,0.35,-0.93,-7.47,-50.67,-26.89,51510
1.84,8.89,-2.50,-0.57,0.44,-1.05,-6.81,-50.39,-28.11,51544
-2.89,8.98,-0.90,-0.31,0.66,-0.57,-6.61,-50.03,-29.36,51579
-1.41,9.05,-2.82,-0.24,0.07,-0.14,-6.37,-49.23,-31.25,51613
6.38,14.46,0.13,-0.35,-0.06,0.51,-7.53,-48.51,-31.56,51647
16.11,18.75,5.15,-1.99,0.36,1.70,-10.54,-45.88,-34.89,51681
-0.84,11.21,-8.91,-3.31,1.14,4.28,-15.10,-39.90,-38.80,51715
-4.69,-12.76,-39.16,-0.39,-3.89,-0.13,-18.42,-37.31,-37.47,51750
-5.06,-2.21,-25.30,1.68,-9.93,-0.33,-22.99,-37.07,-30.94,51784
-11.42,-27.17,-0.60,1.84,-9.29,1.66,-27.57,-36.61,-22.23,51818
9.47,39.16,34.85,2.56,-11.06,2.28,-30.80,-36.58,-6.66,51852
25.84,3.57,-5.81,-2.90,-0.55,-4.31,-30.14,-40.28,-6.64,51886
18.85,5.17,-9.21,0.78,-1.91,-1.14,-25.75,-43.96,-3.83,51920
-5.14,11.97,-5.58,0.35,-2.03,0.30,-24.01,-44.30,-1.52,51955
3.96,18.50,-10.13,-0.79,-1.18,0.85,-22.36,-44.93,-0.79,51989
28.21,35.21,-17.31,1.14,-1.31,1.51,-21.70,-43.04,-1.15,52023
16.08,25.43,-4.94,-1.15,-0.52,-6.46,-16.12,-42.71,-3.48,52057
26.35,-28.88,24.81,0.34,2.33,-6.60,-10.06,-42.74,-6.40,52091
30.83,-18.67,11.76,-1.13,8.75,-0.20,-14.56,-41.26,-11.25,52125
1.68,25.78,-10.06,-0.33,13.14,1.36,-22.08,-40.72,-20.74,52160
-39.20,34.18,-36.80,3.60,6.33,-4.39,-20.45,-40.87,-34.60,52194
-2.32,0.45,-7.30,-0.97,1.86,-0.98,-21.72,-39.10,-38.66,52228
11.56,11.10,-36.64,2.72,0.31,1.54,-25.84,-35.44,-40.53,52262
-2.91,6.22,11.14,-0.19,-3.19,-0.56,-26.15,-32.17,-41.35,52296
-8.38,8.75,5.74,-1.37,-0.05,-0.59,-27.17,-28.16,-43.01,52331
-4.27,9.79,-2.81,-1.03,0.34,0.22,-27.20,-23.40,-44.69,52365
1.72,15.89,-0.18,-1.79,0.44,0.90,-27.17,-18.40,-46.71,52399
15.38,19.66,5.77,-2.75,0.25,2.71,-25.96,-10.49,-47.73,52433
6.33,16.33,6.03,-2.42,0.42,6.31,-22.00,1.30,-46.54,52467
-28.44,-4.33,-39.16,-3.31,-7.61,1.11,-22.77,6.72,-40.09,52501
-16.36,-5.09,-18.47,1.36,-8.67,0.09,-27.90,8.52,-31.39,52536
-9.50,-8.41,-8.02,2.66,-6.68,-0.21,-30.90,10.10,-25.27,52570
10.17,1.07,-10.82,2.61,-14.03,2.62,-32.74,12.16,-13.78,52604
2.20,6.47,-38.29,2.28,1.64,2.66,-32.29,15.46,-11.46,52638
5.04,-14.06,8.55,-2.91,-0.24,-7.34,-36.14,8.58,-9.54,52672
6.48,36.83,-39.16,3.99,1.18,2.36,-37.65,6.84,-11.14,52707
-5.50,7.86,-10.30,1.97,-0.28,0.37,-37.87,6.27,-9.03,52741
-15.29,5.98,-11.53,-0.73,-0.44,0.18,-36.95,5.90,-7.44,52775
-11.61,19.39,-0.38,-1.33,0.53,-0.55,-36.36,7.07,-6.45,52809
14.88,38.20,-10.13,-0.29,0.93,-2.28,-35.62,5.64,-8.68,52843
13.54,7.76,-1.81,-2.06,-0.55,-6.74,-36.33,-1.34,-10.93,52877
17.57,2.72,18.37,1.78,8.91,-0.98,-37.43,-5.14,-20.99,52912
14.66,1.94,5.71,-0.60,10.30,0.76,-36.32,-1.81,-33.89,52946
-3.59,17.61,-16.89,-1.55,9.66,-0.27,-31.13,3.65,-46.83,52980
-3.98,11.06,0.22,-0.52,0.93,0.10,-29.30,7.70,-50.89,53014
4.71,1.98,-4.77,-0.88,-0.13,1.66,-28.57,12.54,-52.27,53048
-31.22,19.17,6.36,-2.82,-1.27,-2.41,-27.10,18.63,-53.36,53083
8.99,-15.73,-2.57,-1.55,-3.61,-2.09,-30.66,21.54,-51.24,53117
-21.66,8.35,-4.23,-0.74,0.72,-0.64,-27.46,25.14,-53.39,53151
-0.14,0.77,-4.81,-2.13,-0.49,-1.52,-27.30,28.47,-50.72,53185
-2.57,11.26,-4.55,-0.66,0.33,-0.08,-26.24,30.81,-51.34,53219
-2.36,7.93,0.93,-1.35,1.55,-1.48,-25.52,31.88,-50.56,53253
6.90,10.55,-12.15,-0.65,1.12,-0.17,-23.02,34.36,-50.79,53288
3.96,15.69,-0.41,-0.58,0.92,0.26,-20.75,36.48,-50.09,53322
8.50,17.27,4.63,-2.21,1.72,1.39,-15.77,41.52,-46.77,53356
16.88,13.15,1.37,-2.60,0.62,5.21,-7.83,45.50,-42.34,53390
-10.58,-0.77,-26.94,-3.94,-2.19,0.73,0.19,46.14,-37.09,53424
1.07,-1.24,-14.36,0.76,-8.57,1.38,-1.90,47.16,-37.34,53458
-9.51,-3.45,-13.23,2.86,-6.04,-0.05,-5.23,46.95,-43.42,53493
-34.12,35.11,39.20,7.09,-8.79,-0.47,-12.60,46.24,-50.67,53527
7.07,39.16,24.02,2.12,1.50,-1.60,-21.18,47.35,-53.32,53561
7.86,9.64,-5.98,0.90,-2.94,-3.30,-27.68,45.89,-53.24,53595
16.48,22.42,-9.66,2.01,-1.49,0.11,-32.21,43.72,-54.82,53629
-8.71,23.77,5.65,-2.33,1.42,1.06,-31.19,44.40,-54.05,53664
-14.56,14.14,-3.65,-2.95,2.22,2.58,-25.53,48.29,-49.81,53698
7.53,16.76,-17.54,-0.74,0.71,-4.62,-29.13,43.67,-50.00,53732
1.80,9.60,-35.36,-0.65,0.25,-8.33,-38.69,32.75,-50.39,53766
14.27,-6.95,5.58,-0.06,3.51,-6.57,-41.52,18.58,-56.50,53800
3.50,-29.89,16.15,-0.26,8.41,-1.30,-32.90,15.95,-66.25,53834
16.16,-13.13,19.01,-2.23,5.95,4.29,-20.74,23.44,-72.39,53869
-39.20,23.72,-39.16,2.04,4.45,5.23,-1.26,26.57,-79.07,53903
5.28,39.16,-3.07,-1.51,2.91,1.24,9.18,38.67,-73.85,53937
-2.27,33.92,-26.24,2.53,-1.63,-2.24,4.05,40.62,-72.51,53971
8.69,18.28,-19.51,0.12,1.10,0.38,7.15,41.13,-72.30,54005
-15.43,12.03,3.67,-1.60,0.79,-0.73,10.96,42.75,-70.29,54040
-10.39,6.58,-10.40,-1.47,1.20,-0.98,12.00,46.78,-64.97,54074
-5.26,7.22,-4.47,-0.68,-0.21,-0.82,11.28,48.68,-63.72,54108
-0.73,9.63,-7.00,0.14,-0.60,-0.45,10.45,49.27,-62.85,54142
8.73,13.50,-3.63,-0.63,-0.46,-0.20,9.32,49.62,-62.95,54176
18.16,15.53,0.34,-0.89,-0.53,0.94,10.45,51.11,-61.11,54210
10.66,21.17,-6.25,-1.09,-2.58,3.63,15.39,50.10,-58.51,54245
-1.88,2.22,-21.93,-2.94,-8.74,4.51,16.78,48.23,-58.39,54279
11.67,-13.84,-13.98,2.11,-13.54,3.70,5.33,45.85,-64.81,54313
-10.42,-4.55,1.75,2.63,-7.96,3.04,-8.90,39.70,-72.29,54347
-39.20,12.23,-14.64,2.05,-7.08,0.05,-21.02,36.73,-74.71,54381
-16.56,39.16,25.51,-0.63,4.24,-3.23,-27.17,34.79,-77.21,54416
-28.50,-18.98,20.47,-2.55,-1.75,-6.28,-33.81,30.78,-77.11,54450
5.92,14.75,-13.65,1.17,-0.26,-1.21,-38.03,25.52,-78.03,54484
-1.70,15.02,-3.38,0.55,-1.83,-0.13,-42.06,22.13,-77.10,54518
-6.72,13.57,-2.66,-0.38,-1.15,0.29,-43.91,21.22,-76.02,54552
9.21,26.68,-3.22,-0.36,1.28,-0.30,-43.13,20.36,-75.37,54586
9.29,26.38,-8.35,-1.88,3.84,-3.55,-37.27,17.38,-78.59,54621
16.86,-12.41,-16.44,-3.61,3.89,-5.73,-32.68,13.01,-81.47,54655
20.07,-14.96,12.28,-0.39,11.11,-1.65,-4.17,5.47,-89.14,54689
14.42,14.42,4.07,-0.11,10.68,2.65,22.65,4.82,-85.91,54723
-16.42,-4.09,-10.80,-2.55,6.63,-0.80,45.88,5.51,-74.52,54757
-16.74,8.84,-2.39,-8.87,-2.27,-4.59,47.52,8.40,-76.25,54791
17.73,23.15,-26.98,4.36,-0.85,1.40,50.15,1.74,-77.45,54826
1.03,12.79,-5.65,0.29,-1.04,-2.04,47.37,7.26,-78.87,54860
2.59,15.72,-2.41,0.02,-0.25,0.43,48.51,6.05,-77.99,54894
-8.23,12.71,1.16,-1.28,0.33,1.82,51.13,4.17,-76.19,54928
-14.22,5.28,-7.47,-1.65,-1.92,2.65,50.31,1.26,-78.73,54962
-0.84,7.19,-4.99,-1.37,-5.43,3.25,40.59,-2.03,-86.10,54997
0.40,11.19,-5.23,0.02,-0.56,-2.19,36.10,-0.85,-86.96,55031
5.16,-6.85,-1.65,-1.84,0.70,-2.89,37.11,6.50,-85.46,55065
0.62,12.81,-0.17,-0.50,2.04,-1.96,40.00,8.08,-83.15,55099
-2.09,8.76,-3.88,-1.90,1.07,-1.06,43.48,13.62,-80.06,55133
2.34,11.59,-3.70,-0.64,0.48,-0.26,43.95,15.64,-79.87,55167
12.19,14.72,-2.61,-0.41,0.68,0.86,45.37,14.98,-77.40,55202
19.31,12.73,-6.10,-1.86,2.09,1.36,50.85,14.48,-73.02,55236
28.89,11.78,-13.49,-1.98,2.52,3.88,56.74,9.38,-67.96,55270
-39.20,4.80,-30.10,-1.45,-4.56,0.31,55.79,10.57,-71.10,55304
-6.49,-8.08,-9.54,2.07,-10.45,2.29,30.87,3.54,-90.47,55338
-17.41,-2.78,2.12,2.90,-5.06,1.12,16.52,-6.91,-95.63,55373
39.16,3.38,7.30,-0.46,-6.91,-0.99,-0.44,-13.12,-98.13,55407
-5.16,12.12,-8.58,-2.05,-0.94,-2.92,5.79,-17.66,-98.63,55441
5.59,21.09,-9.30,1.05,-1.65,-1.32,-1.36,-21.13,-97.16,55475
2.43,18.61,-5.29,-1.61,-0.26,0.61,-3.48,-19.20,-98.17,55509
-19.51,24.74,-1.79,-2.35,1.48,1.78,-0.22,-13.46,-97.98,55543
-0.53,21.49,-18.63,-0.40,-0.53,-5.29,-2.81,-13.18,-95.88,55578
0.67,4.89,-39.16,0.47,-0.95,-9.97,-4.79,-13.20,-94.21,55612
-0.74,-24.93,10.48,-0.59,3.93,-4.74,5.01,-14.75,-93.03,55646
12.75,-15.70,15.10,-0.41,8.95,1.47,24.76,-16.91,-88.23,55680
-2.64,21.94,-2.49,-1.13,11.23,4.26,48.67,-23.17,-75.59,55714
-30.04,38.36,9.43,1.73,0.66,-2.33,60.89,-26.31,-65.52,55749
5.80,39.16,-11.02,1.55,0.86,1.32,65.64,-31.80,-62.79,55783
-0.54,7.67,2.69,1.79,-0.92,-2.78,65.35,-29.52,-65.24,55817
0.41,13.43,-12.95,0.26,0.16,-0.81,66.06,-30.31,-65.71,55851
-10.02,11.72,2.99,-1.42,0.75,0.18,66.84,-32.23,-65.32,55885
-2.76,10.34,-2.70,-2.21,0.96,0.47,66.98,-32.42,-64.73,55919
7.16,14.57,-2.70,-1.71,1.58,1.11,68.24,-33.27,-62.80,55954
13.11,8.41,3.33,-2.19,0.02,3.28,65.45,-37.66,-64.63,55988
10.21,19.13,-13.82,-1.36,-2.27,2.66,57.60,-43.20,-71.57,56022
-31.01,0.39,-29.06,-2.79,-6.90,0.02,40.31,-40.97,-84.29,56056
-0.05,-5.80,-14.86,0.74,-11.54,1.48,8.67,-44.55,-92.05,56090
-8.30,-7.75,-1.66,3.41,-6.52,1.24,-17.14,-57.82,-81.95,56125
39.10,5.23,0.23,-0.62,-12.25,2.45,-36.80,-68.25,-65.36,56159
-17.23,39.16,12.14,2.48,3.75,-3.88,-30.94,-78.44,-63.43,56193
12.99,14.04,6.36,-1.34,-1.24,-4.92,-18.65,-81.64,-62.72,56227
6.27,22.38,-25.54,1.75,-0.16,1.07,-11.93,-85.34,-60.01,56261
-11.04,13.99,3.67,0.00,-1.25,-0.28,-9.73,-86.41,-57.44,56295
-6.76,13.94,-2.18,-1.12,-0.11,-0.62,-7.07,-84.33,-58.51,56330
9.66,34.42,-3.56,-0.40,1.53,-1.20,-3.05,-82.05,-60.38,56364
11.06,23.61,-12.54,-1.68,2.73,-4.81,8.97,-74.77,-62.57,56398
14.89,-12.15,-39.13,-2.25,1.17,-3.86,18.42,-66.27,-63.64,56432
23.44,-21.61,8.90,0.09,10.94,-0.20,34.46,-64.70,-53.23,56466
11.46,7.99,4.87,-1.56,8.64,3.01,36.09,-70.61,-42.53,56500
-38.98,14.98,-39.16,1.39,5.85,-0.13,33.25,-76.92,-32.59,56535
1.37,3.39,-5.43,-0.68,-1.96,1.28,29.13,-78.40,-38.60,56569
19.98,36.72,-39.08,4.20,-0.28,4.57,21.31,-82.64,-34.76,56603
7.85,0.78,12.79,-0.80,-2.93,-1.52,23.12,-79.16,-40.79,56637
-8.10,7.74,-21.16,1.26,0.26,-0.09,21.41,-78.90,-40.49,56671
-3.42,5.46,1.51,-1.96,-0.36,-1.31,21.73,-76.18,-44.58,56706
-5.23,11.86,2.65,-0.54,-0.28,-0.08,21.41,-75.07,-46.24,56740
-0.03,9.98,-2.87,-1.25,-0.03,-0.02,20.33,-73.19,-50.53,56774
10.51,14.02,-1.40,-1.68,0.73,1.02,18.50,-70.91,-54.50,56808
8.93,19.56,10.22,-2.33,1.16,2.68,12.54,-66.68,-61.14,56842
6.51,21.64,3.75,-1.25,-0.89,6.07,1.86,-62.01,-67.35,56876
-9.66,-1.55,-35.22,-3.79,-3.99,1.62,-8.05,-52.54,-73.37,56911
-13.01,-9.14,-21.23,-1.49,-10.92,0.41,-28.59,-44.84,-68.01,56945
-6.55,-1.88,-11.96,2.16,-7.87,0.90,-42.74,-44.91,-54.31,56979
-39.20,19.86,-31.69,4.08,-9.72,-0.84,-48.70,-49.39,-30.87,57013
22.96,16.14,13.67,-0.05,-4.28,-1.81,-46.49,-52.13,-21.56,57047
6.73,38.86,13.33,0.43,0.96,-0.57,-39.90,-56.53,-20.43,57082
-3.45,10.88,2.91,0.46,-0.04,-3.61,-33.91,-58.96,-20.07,57116
2.07,7.36,-10.39,0.19,1.18,-2.21,-26.83,-61.66,-20.48,57150
-3.97,7.96,-6.72,0.39,-1.02,-0.73,-23.55,-60.52,-17.70,57184
0.01,10.25,-8.20,0.25,-0.98,-0.12,-21.86,-59.22,-16.31,57218
-4.43,15.32,0.68,-0.34,-0.58,0.87,-22.43,-56.50,-15.97,57252
3.74,26.16,-3.63,-0.00,-0.48,1.04,-23.43,-52.95,-17.61,57287
11.07,27.18,-13.43,-0.23,0.78,-0.84,-22.76,-51.68,-20.43,57321
4.51,7.21,2.04,-1.95,1.56,-5.88,-17.01,-53.07,-25.50,57355
39.16,-14.54,28.04,0.55,8.03,-6.96,-6.83,-53.51,-30.09,57389
31.88,-14.12,2.80,-1.65,9.88,-0.38,-1.40,-52.95,-31.98,57423
-6.33,17.94,-1.74,-2.19,8.35,1.17,1.40,-51.53,-33.97,57458
17.90,13.78,-13.84,-1.59,3.23,-3.36,3.16,-51.07,-36.36,57492
0.70,-3.11,-11.22,-1.39,0.44,-1.02,2.97,-50.70,-38.35,57526
-28.79,13.02,-12.01,-2.58,0.63,-2.78,-1.61,-49.81,-36.79,57560
-11.49,7.83,13.50,-0.56,-2.68,-0.95,-3.03,-48.07,-37.66,57594
-4.19,7.57,-7.94,-0.73,-0.75,-1.04,-2.21,-47.25,-39.67,57628
1.49,7.23,-0.54,-1.05,-0.26,-0.96,-2.72,-46.29,-41.52,57663
-1.30,8.02,-8.82,-1.05,0.10,0.01,-2.91,-44.56,-43.93,57697
-2.23,11.10,-1.94,-0.54,-0.06,0.57,-3.29,-42.68,-46.38,57731
5.63,13.42,-1.18,-0.68,0.59,1.17,-4.30,-40.37,-48.44,57765
7.84,15.83,1.96,-1.84,1.14,2.20,-5.61,-37.40,-50.45,57799
8.25,13.17,4.47,-2.46,0.24,4.89,-7.54,-31.13,-54.27,57833
1.56,7.51,-22.60,-3.16,-2.24,2.71,-10.77,-25.34,-56.59,57868
-29.46,-3.06,-33.73,-0.72,-11.88,-0.02,-22.71,-21.05,-50.85,57902
-1.45,-7.81,-10.12,2.51,-10.11,1.29,-32.18,-19.37,-40.28,57936
-6.82,-2.19,4.90,2.08,-6.05,1.73,-36.06,-17.89,-31.35,57970
39.16,11.97,8.52,1.22,-7.89,0.55,-36.99,-16.50,-19.88,58004
11.29,24.35,19.50,-0.18,0.94,-1.51,-34.80,-18.58,-21.51,58039
-9.91,15.00,-25.85,0.01,-1.36,-2.88,-34.48,-19.25,-20.20,58073
5.65,6.05,-1.45,0.48,0.21,-1.80,-33.79,-21.34,-20.14,58107
-8.48,9.97,-0.63,1.00,-0.87,-0.52,-33.60,-20.64,-18.44,58141
-8.31,10.00,-2.39,-0.01,-0.39,-0.71,-33.57,-20.17,-18.40,58175
-7.94,9.92,-5.01,-0.54,-0.63,-0.07,-33.73,-19.37,-18.59,58209
-6.99,14.61,-3.61,-1.19,-0.14,-0.11,-34.92,-18.82,-18.69,58244
0.92,23.18,-3.40,-0.50,1.08,-0.61,-35.78,-19.26,-20.97,58278
3.75,27.35,-13.19,-0.05,1.78,-4.52,-34.48,-22.80,-23.98,58312
15.60,-11.10,16.80,-2.89,0.00,-4.67,-30.36,-30.14,-27.62,58346
39.16,9.86,38.74,2.63,6.85,-4.36,-23.68,-35.08,-32.99,58380
17.31,0.50,-1.10,-1.42,6.32,0.88,-19.03,-34.62,-39.94,58415
2.66,9.77,8.06,-2.20,4.35,1.59,-16.79,-29.68,-45.21,58449
-4.63,9.22,1.37,-1.68,2.55,2.14,-15.24,-24.60,-48.51,58483
12.92,15.66,-3.28,-3.10,-1.40,0.53,-16.28,-20.42,-49.81,58517
-2.53,-8.33,-39.16,7.90,1.23,6.11,-14.88,-17.23,-50.63,58551
25.24,1.11,2.45,0.60,-3.67,-0.27,-16.56,-15.99,-49.02,58585
-17.13,5.21,-10.88,-0.69,-0.52,-0.47,-16.41,-14.29,-48.01,58620
-3.37,10.16,-4.98,-0.97,-1.03,0.25,-16.25,-13.61,-47.31,58654
3.95,4.82,-14.45,-0.24,-1.03,0.29,-16.38,-12.85,-46.52,58688
0.16,7.21,-3.78,-0.03,-0.67,-0.14,-17.13,-12.42,-46.40,58722
0.87,8.42,-3.42,-0.44,0.10,-0.75,-16.79,-12.04,-46.17,58756
1.97,8.18,-3.99,-0.28,0.26,-0.19,-15.73,-11.88,-46.54,58791
-1.93,8.10,-2.18,-0.11,0.43,-0.09,-15.26,-11.01,-46.86,58825
-2.65,10.38,1.11,-0.04,-0.36,-0.47,-15.49,-11.22,-46.38,58859
-0.31,8.52,-3.75,-0.07,-0.22,-0.57,-15.57,-11.81,-46.04,58893
-0.02,7.35,-4.72,0.16,-0.39,-0.32,-15.33,-11.97,-45.66,58927
-1.61,10.01,-3.67,0.31,-0.37,-0.05,-15.13,-12.34,-45.21,58961
