ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-17.74,0.08,-2.92,-0.70,2.32,1.46,41.32,6.56,-17.79,14115
3.27,38.68,14.20,-0.23,-0.68,3.08,42.08,1.87,-18.69,14149
-11.10,8.15,1.79,0.21,-0.54,-0.37,41.46,4.09,-18.71,14183
-3.68,9.99,-2.15,0.15,0.08,-0.36,42.02,3.22,-18.31,14217
-3.52,10.26,-1.49,0.07,-0.56,-0.14,41.63,1.26,-17.95,14251
-2.74,9.94,-3.52,-0.17,-0.40,0.35,41.65,-0.82,-18.17,14286
-3.80,8.99,-2.09,-0.33,-0.16,0.41,41.64,-3.51,-18.43,14320
-4.09,7.60,-4.30,-0.60,0.10,0.16,41.68,-5.57,-19.45,14354
-5.22,7.68,-2.71,-0.56,0.22,-0.01,41.35,-7.53,-19.20,14388
-2.96,8.62,-2.90,-0.61,0.13,-0.38,41.11,-7.98,-18.59,14422
-3.35,8.57,-3.72,-0.68,0.43,-0.61,40.89,-9.22,-18.63,14457
-1.81,9.70,-2.37,-0.76,0.67,-0.84,40.87,-9.25,-18.49,14491
-0.99,10.70,2.17,-1.14,1.51,-0.71,40.59,-9.05,-17.85,14525
-5.29,9.23,-6.22,-1.84,1.36,-1.69,41.38,-8.75,-16.06,14559
-0.84,9.13,-1.15,-0.25,0.44,0.22,41.45,-8.92,-16.65,14593
-9.45,5.10,-0.38,-0.19,0.32,-0.19,41.46,-9.72,-17.61,14627
-6.89,11.27,-0.24,0.27,-0.33,0.17,41.74,-10.60,-18.80,14662
1.89,14.46,-1.18,0.17,-0.75,1.01,42.02,-12.69,-21.53,14696
6.57,17.42,-0.79,0.86,-0.97,3.02,41.73,-17.70,-24.42,14730
5.64,19.99,-1.37,0.29,-3.35,3.45,39.37,-26.03,-30.82,14764
-15.31,-0.63,-27.16,2.49,-6.72,2.78,30.62,-34.24,-41.11,14798
2.31,-0.63,-16.11,4.22,-8.71,2.76,20.83,-39.26,-45.70,14833
-11.35,-5.36,-4.32,4.48,-6.88,1.16,12.61,-45.56,-45.57,14867
-1.92,3.98,16.51,3.21,-5.67,-0.81,9.30,-50.16,-43.64,14901
39.16,-19.44,39.20,-2.91,-1.15,0.20,12.35,-49.71,-47.59,14935
-27.52,-27.23,34.19,-3.48,-2.41,-10.23,19.13,-45.13,-50.91,14969
6.87,10.73,-2.80,0.40,-0.10,-1.28,21.40,-44.30,-51.08,15003
-2.38,10.62,-0.16,0.78,-1.12,0.85,21.05,-45.81,-50.26,15038
-10.91,11.66,0.40,-0.39,-0.45,0.69,19.45,-45.78,-51.81,15072
-10.88,9.92,-2.06,-1.64,-0.29,0.38,18.84,-43.07,-54.81,15106
-7.08,11.18,-4.33,-2.24,1.71,-0.60,20.07,-37.36,-57.16,15140
19.18,27.08,-18.95,-3.17,7.18,-5.92,28.21,-30.02,-53.86,15174
17.91,6.03,-17.88,-2.29,10.36,-10.35,41.74,-18.30,-42.36,15208
22.38,-6.36,9.40,0.15,1.94,0.48,46.32,-13.71,-35.27,15243
14.97,33.83,14.56,0.07,8.04,3.05,50.47,-19.45,-25.30,15277
-11.48,-34.97,30.37,-10.18,-4.80,-4.08,56.02,-20.78,-17.03,15311
-28.63,11.06,-39.15,-4.00,0.93,-5.22,57.02,-26.38,-14.05,15345
8.83,6.83,-9.08,-0.02,0.30,-0.32,57.23,-27.00,-15.17,15379
-3.97,12.94,3.11,-0.76,1.41,0.51,56.17,-33.35,-12.60,15414
-7.74,0.58,5.86,-2.87,1.75,-2.00,55.50,-36.52,-12.51,15448
-5.29,11.73,-8.74,-2.18,1.66,0.46,53.98,-40.22,-12.36,15482
-3.56,7.42,-2.50,-0.07,0.30,1.55,52.00,-46.71,-13.45,15516
1.94,11.42,-1.47,-0.86,-0.48,1.82,48.83,-51.80,-15.38,15550
1.05,13.52,-2.49,-1.27,-0.87,2.41,42.01,-58.84,-20.64,15584
13.28,14.10,2.59,-1.35,-0.59,3.71,33.21,-64.12,-25.55,15619
-20.89,-3.12,-32.20,0.99,-0.56,1.10,26.91,-67.76,-25.96,15653
-9.64,8.76,-19.57,1.50,-9.25,4.43,19.91,-68.71,-27.08,15687
-1.87,2.52,-19.51,8.14,-10.78,2.22,12.67,-68.42,-19.03,15721
-38.06,-32.04,-17.94,5.00,-4.47,0.25,12.80,-65.49,-12.88,15755
4.86,13.02,38.65,-2.33,3.74,0.41,12.48,-64.57,-12.22,15790
10.44,-24.40,31.00,0.68,-3.12,-9.92,15.71,-63.58,-12.83,15824
10.52,14.34,-18.65,0.33,0.86,-0.60,19.26,-61.49,-14.21,15858
-5.52,15.62,12.86,-0.74,-0.92,0.21,17.64,-60.55,-13.94,15892
-6.69,6.54,-2.25,-2.16,0.12,-1.01,19.28,-60.06,-17.28,15926
-4.80,8.73,-0.76,-1.25,-0.97,-0.05,19.22,-58.89,-21.24,15960
-4.49,0.59,-8.10,-1.30,-0.12,-1.28,20.62,-57.80,-23.63,15995
-9.81,3.68,-4.33,-0.16,-0.41,-0.09,21.40,-56.15,-24.93,16029
-2.29,7.90,-3.31,0.18,-1.65,-1.12,22.57,-54.03,-26.50,16063
-2.08,9.23,-7.52,0.95,-1.94,-0.61,24.33,-52.18,-27.11,16097
-2.31,12.59,-7.80,1.09,-1.78,0.72,23.06,-51.24,-27.39,16131
-6.66,16.32,-5.16,0.34,-0.37,1.17,20.72,-51.51,-28.53,16166
-3.33,20.21,-11.87,0.53,-0.15,-0.52,19.50,-50.61,-27.73,16200
-4.28,34.43,-17.20,0.61,0.51,-1.26,18.91,-49.46,-27.45,16234
-0.72,7.58,-15.58,-2.31,-0.01,-5.58,22.35,-43.34,-31.54,16268
14.85,-3.89,2.56,-5.04,5.06,-4.48,29.03,-37.15,-27.39,16302
29.24,-11.61,8.70,-3.52,5.48,-0.18,31.31,-36.69,-23.55,16336
12.61,10.61,4.74,-4.05,7.76,3.35,29.49,-41.38,-17.85,16371
-18.95,-5.72,-23.78,-3.63,8.09,-2.07,27.74,-44.72,-7.45,16405
-2.47,16.90,-7.73,-0.03,1.82,1.43,27.29,-47.73,-11.39,16439
-14.41,39.16,-17.53,1.61,2.67,6.38,19.69,-53.27,-10.41,16473
-29.73,4.15,21.48,-6.05,-1.03,-1.89,17.01,-53.42,-14.82,16507
2.27,1.96,-19.79,-1.49,0.43,-1.14,17.41,-52.59,-18.49,16541
-7.01,6.56,-0.40,-0.90,-0.39,-1.04,15.95,-52.65,-20.62,16576
-10.27,10.16,-0.83,0.21,-0.09,0.45,15.04,-52.16,-21.60,16610
-0.37,11.68,-6.33,-0.71,-0.49,0.06,14.10,-51.72,-22.46,16644
8.28,17.90,-1.87,-0.52,-0.08,0.96,10.16,-51.75,-24.95,16678
-0.01,22.20,2.86,-0.70,-1.34,2.48,4.95,-51.13,-26.34,16712
0.93,3.21,-17.20,-0.68,-3.91,4.90,-6.33,-48.09,-27.17,16747
-29.07,-13.98,-16.26,-1.00,-8.72,2.40,-14.16,-44.64,-23.93,16781
1.24,-4.87,-5.39,2.46,-6.01,2.52,-20.13,-42.31,-15.27,16815
-17.18,-5.39,-9.27,2.60,-2.65,-0.25,-21.89,-40.40,-7.91,16849
-12.29,-2.59,8.29,3.12,-5.94,-1.38,-19.76,-41.11,0.03,16883
4.16,38.02,10.45,0.26,0.35,0.07,-15.27,-42.24,6.12,16917
-10.32,-0.37,23.26,-1.52,-1.62,-5.98,-14.47,-45.44,5.44,16952
-1.73,16.19,-8.38,0.27,0.31,-0.63,-11.36,-45.62,7.04,16986
-7.22,15.64,2.33,0.31,-0.49,0.97,-10.98,-45.45,8.01,17020
-10.36,10.43,-6.66,-0.73,-0.18,0.44,-9.85,-45.92,7.40,17054
-7.60,11.49,-4.93,-1.54,0.11,0.65,-9.09,-46.21,5.32,17088
-0.11,25.80,-5.39,-1.05,1.92,-1.92,-6.71,-46.46,2.84,17123
-5.42,25.45,-13.13,-4.96,3.21,-7.69,-1.34,-45.98,-3.52,17157
38.48,-39.20,-1.97,-5.81,7.10,-9.84,7.63,-43.47,-9.89,17191
35.52,-14.71,17.63,-1.99,3.26,1.21,6.09,-42.01,-8.74,17225
5.48,23.47,15.40,-2.09,9.61,3.18,-1.94,-43.70,-8.27,17259
-36.48,-1.42,-3.34,-1.89,0.31,0.61,-7.03,-46.11,-7.70,17293
13.76,-2.92,9.15,2.17,2.55,1.69,-8.74,-48.58,-11.11,17328
-36.39,34.68,-39.16,1.80,4.63,-1.17,-16.14,-49.15,-11.49,17362
-9.80,-21.52,3.62,-3.16,1.33,-3.74,-10.08,-49.81,-15.43,17396
-26.75,-1.44,6.88,-0.63,0.52,-0.71,-12.47,-48.89,-16.27,17430
-8.81,5.20,-2.25,-1.05,-0.15,-1.24,-12.39,-48.82,-18.02,17464
-1.64,7.76,-4.93,-0.67,-0.75,-0.81,-12.77,-48.47,-18.99,17499
4.00,11.64,-8.17,-0.56,-0.08,0.64,-14.48,-47.60,-20.68,17533
5.54,20.79,-5.38,0.14,-0.53,1.62,-19.48,-43.35,-22.93,17567
8.55,28.25,-10.51,2.12,-3.17,2.97,-24.29,-38.73,-21.16,17601
0.95,-11.87,8.12,-2.49,-6.32,5.08,-29.52,-30.02,-18.91,17635
-2.71,-12.65,-28.75,3.88,-7.86,7.71,-34.54,-15.46,-8.67,17669
-24.28,-2.70,-12.26,4.27,1.67,4.33,-36.14,-5.07,-9.68,17704
-39.20,-10.74,-5.81,2.72,-3.19,1.31,-35.62,1.15,-7.57,17738
-38.86,4.58,-22.36,10.46,-6.29,-3.62,-34.51,3.60,-1.42,17772
-36.15,39.16,2.02,-0.35,5.06,-0.96,-36.09,2.91,-2.28,17806
11.13,13.94,20.17,-0.64,-3.12,-1.78,-35.18,-2.51,1.52,17840
1.71,21.27,-7.99,-0.45,0.24,0.46,-34.48,-4.37,2.32,17875
-12.58,12.87,6.44,-1.41,-0.05,-0.12,-33.82,-4.71,2.12,17909
-7.40,-6.61,-6.65,-2.08,-0.04,-2.62,-32.33,-9.16,3.01,17943
-2.33,6.24,-4.58,0.43,-0.72,-0.38,-31.09,-10.25,4.21,17977
-1.59,8.89,-5.86,0.39,-0.78,-0.75,-29.07,-9.16,5.19,18011
-0.93,9.62,-7.34,0.23,-0.30,1.06,-28.47,-8.54,6.18,18045
-3.66,12.14,-6.07,-0.33,0.11,1.86,-27.95,-5.69,5.93,18080
-12.16,11.66,-3.87,-2.11,0.63,1.23,-28.38,-4.49,4.43,18114
14.15,10.32,-32.67,-0.87,3.97,-4.63,-29.58,-6.01,-0.32,18148
8.88,-4.99,-11.77,-2.21,7.75,-8.16,-33.47,-9.78,-10.48,18182
15.73,0.53,5.78,-0.59,6.87,-1.91,-35.52,-10.36,-22.33,18216
1.46,8.51,7.59,-1.08,9.59,-0.13,-34.23,-7.21,-35.00,18250
-21.70,-1.54,2.21,-1.10,3.28,-0.12,-31.64,-4.50,-43.77,18285
-25.71,39.16,-28.04,-0.23,-1.38,3.20,-34.81,-2.00,-45.78,18319
15.69,8.31,-5.05,-1.66,-1.46,-1.99,-35.66,-3.74,-46.43,18353
-9.17,2.69,-6.43,-0.53,0.71,-1.06,-35.71,-1.59,-48.66,18387
-5.27,6.83,1.42,-1.01,0.41,0.31,-35.30,1.90,-51.18,18421
-12.82,5.34,-2.57,-0.60,-0.01,0.98,-34.67,5.07,-52.86,18456
-7.18,6.06,-6.42,-0.85,-0.24,-0.19,-35.62,8.07,-53.26,18490
-5.26,4.71,-10.20,-0.45,-0.18,-0.33,-35.52,9.60,-53.03,18524
-3.71,6.53,-5.72,-0.30,0.10,-0.58,-35.84,10.84,-54.12,18558
-1.42,8.86,-4.34,-0.35,-0.09,-0.76,-36.10,11.41,-54.30,18592
-1.91,9.68,-3.15,-0.38,0.07,-0.27,-36.42,11.94,-54.25,18626
-2.43,8.93,-1.15,-0.24,-0.12,0.11,-35.94,13.43,-54.47,18661
-1.17,8.87,-0.84,-0.64,-0.21,0.21,-36.16,16.02,-54.47,18695
-2.32,9.86,-3.26,-0.54,0.01,0.18,-36.23,18.04,-53.54,18729
-2.16,7.74,-6.93,-1.11,0.62,-0.49,-35.79,20.70,-55.06,18763
-3.88,7.93,-3.82,-0.69,0.79,-0.70,-35.59,22.46,-55.35,18797
-4.47,7.84,-1.04,-0.76,1.07,-0.88,-34.61,23.79,-56.27,18832
-2.03,8.60,-1.93,-1.15,1.19,-1.07,-33.43,25.80,-56.71,18866
-9.27,6.21,-8.23,-1.60,1.94,-2.00,-32.14,28.14,-57.04,18900
-1.03,7.63,-6.31,-0.36,0.52,-0.76,-32.51,29.01,-57.97,18934
-3.82,9.77,-2.01,-0.52,0.60,-0.32,-31.77,30.90,-57.31,18968
-3.15,9.03,-2.88,-0.19,0.02,0.33,-31.12,32.89,-57.29,19002
-0.79,12.77,-0.17,0.34,-0.11,2.00,-28.03,35.56,-57.83,19037
6.67,14.15,-2.45,0.60,-2.15,2.18,-25.84,38.26,-57.40,19071
5.61,18.44,-11.81,0.73,-3.12,2.15,-24.79,40.56,-54.52,19105
-12.75,-8.79,-22.99,0.87,-6.38,2.83,-23.71,42.75,-52.72,19139
-17.43,-5.95,-9.29,5.14,-10.41,2.10,-29.26,40.32,-54.72,19173
-1.55,6.85,13.87,5.18,-9.51,0.45,-42.17,34.80,-52.54,19208
-14.51,22.44,22.35,0.35,-1.16,0.53,-47.92,33.50,-51.32,19242
-23.34,-1.78,2.84,-2.14,-0.52,-6.65,-48.87,31.51,-50.28,19276
0.82,-8.09,-5.21,-1.67,1.14,-4.32,-54.98,25.24,-50.64,19310
-6.81,6.59,0.99,1.72,-1.46,0.09,-56.90,20.94,-51.52,19344
-12.66,8.31,-5.98,1.23,-1.48,-0.19,-58.87,16.43,-49.50,19378
-7.97,14.78,-1.66,0.82,-0.85,0.10,-59.31,12.76,-47.97,19413
6.14,39.07,-15.64,0.20,0.06,1.45,-58.10,12.01,-46.08,19447
11.28,31.22,-12.03,-1.54,1.04,-4.94,-55.74,6.23,-47.71,19481
14.80,-10.43,-31.06,-3.47,4.24,-5.22,-53.84,-0.91,-51.93,19515
26.20,-6.50,-0.28,-5.40,8.05,-0.61,-42.36,3.19,-66.16,19549
-5.31,-0.71,3.80,-3.71,7.19,3.53,-29.83,16.33,-74.88,19583
-28.34,20.49,-5.27,3.26,3.50,-5.87,-18.84,22.11,-79.41,19618
-5.45,35.54,-39.16,9.46,-0.99,-5.27,-6.94,21.97,-84.01,19652
23.73,34.52,-4.36,6.22,-3.40,-0.52,-19.47,28.78,-80.59,19686
-4.86,10.83,-6.20,0.24,0.01,-0.08,-18.56,28.14,-81.10,19720
9.80,1.69,-1.11,-2.11,-1.63,-1.86,-22.20,30.81,-78.54,19754
-7.03,10.15,-2.75,-0.20,0.36,1.01,-20.46,32.26,-78.09,19789
-11.24,8.56,0.74,-0.66,-0.14,0.40,-18.36,34.83,-77.39,19823
-6.13,1.60,-4.14,-0.98,-0.08,-0.77,-19.13,36.44,-75.55,19857
-4.23,6.97,-8.38,0.17,-0.69,1.10,-18.68,37.64,-75.45,19891
-2.04,12.42,-0.22,0.18,-0.43,0.53,-19.54,37.08,-75.08,19925
-3.52,8.04,-4.49,-0.71,-0.05,-1.20,-20.17,37.71,-74.82,19959
-2.06,9.35,-5.14,-0.50,-0.02,-0.54,-21.75,39.26,-72.92,19994
-3.13,8.81,-2.23,-0.26,0.16,-0.32,-22.16,39.04,-72.46,20028
-3.21,9.79,-0.70,-0.63,0.15,-0.47,-22.03,39.99,-71.59,20062
-3.74,8.06,-3.01,-0.97,0.39,-0.44,-21.47,41.67,-70.13,20096
-3.24,9.24,-2.15,-0.94,0.53,-0.28,-21.00,43.91,-68.50,20130
-4.61,7.73,-2.86,-1.22,0.88,-0.45,-19.67,46.04,-66.87,20165
-7.05,5.58,-3.69,-1.21,0.89,-0.62,-18.49,47.65,-64.67,20199
-7.33,5.19,-4.53,-0.63,0.51,-0.61,-18.14,48.55,-63.77,20233
-4.21,8.73,-1.44,0.01,-0.16,0.02,-18.68,48.90,-63.52,20267
-1.35,12.41,-2.37,-0.18,-0.31,1.30,-17.41,49.58,-62.92,20301
3.68,15.92,-1.79,0.76,-0.07,2.63,-12.57,50.16,-62.73,20335
8.76,18.86,-0.03,-0.24,-1.46,4.50,-4.71,49.88,-63.10,20370
-6.75,-4.04,-28.72,2.01,-5.73,4.97,-2.15,47.25,-64.83,20404
-39.20,-5.55,-16.55,4.85,-10.05,0.82,-11.94,40.15,-70.84,20438
-11.69,-3.01,-1.90,3.63,-6.75,0.05,-29.71,33.41,-70.97,20472
3.80,5.48,3.97,1.92,-3.27,-0.99,-38.76,27.49,-70.55,20506
-39.20,-28.15,-21.75,-0.43,1.74,-2.76,-41.89,21.27,-72.05,20541
37.62,38.54,-20.36,0.67,2.44,6.54,-43.20,26.19,-73.00,20575
-28.44,-1.00,18.93,-1.34,-0.69,-5.37,-45.06,20.86,-72.83,20609
-2.66,12.54,-8.06,1.64,-0.12,0.19,-48.67,15.59,-74.42,20643
-8.08,13.43,2.30,0.12,-0.59,0.56,-50.38,13.94,-74.04,20677
-12.06,10.05,-3.26,-1.82,-0.72,0.22,-51.18,15.30,-72.51,20711
-6.33,9.52,-3.82,-0.63,0.56,-1.15,-50.80,15.07,-71.00,20746
-2.92,27.10,-18.24,0.39,0.77,-1.29,-49.94,10.74,-72.26,20780
-5.67,16.32,-7.38,-4.85,-0.69,-5.26,-50.38,7.35,-68.99,20814
21.03,8.27,-38.59,3.03,3.34,-6.15,-49.46,-2.38,-71.46,20848
-0.67,-15.26,9.87,-2.23,10.22,-4.44,-34.45,2.38,-80.81,20882
12.47,10.61,5.06,-3.47,7.73,1.48,-12.39,10.84,-87.20,20916
-14.33,-0.53,-1.24,-4.51,5.73,-0.23,6.74,18.91,-86.67,20951
-21.93,-14.65,16.09,-1.74,-2.68,-8.77,8.24,24.28,-86.00,20985
-34.06,21.74,-8.44,-2.19,0.98,0.15,13.93,28.25,-85.84,21019
-20.46,-5.66,14.62,-3.13,-2.37,-5.85,18.37,28.59,-85.02,21053
-6.22,7.03,-4.24,-1.41,-0.60,-1.46,12.80,28.53,-85.84,21087
-8.75,9.22,-2.79,-0.43,-0.73,-0.12,11.20,29.79,-85.02,21122
-2.85,1.26,-6.35,-0.87,-0.63,-0.76,9.79,31.26,-85.30,21156
-4.26,7.39,-4.48,-0.79,-0.04,-0.49,8.65,32.83,-83.66,21190
-6.50,8.60,0.39,-0.76,-0.18,-1.18,8.49,34.29,-83.19,21224
-3.82,-2.30,-3.35,-0.34,-0.39,-0.41,7.50,36.00,-83.05,21258
-7.69,16.90,-6.82,0.03,-0.36,1.55,9.34,33.09,-84.60,21292
12.99,30.44,-14.08,1.89,-2.17,1.98,7.88,29.41,-86.52,21327
15.40,31.68,-23.98,2.72,-1.88,2.17,5.64,20.04,-89.43,21361
-24.74,-39.20,-11.33,-1.21,-6.85,5.83,-5.69,21.16,-90.06,21395
7.15,13.69,7.06,3.15,-0.06,5.64,-16.44,4.38,-93.95,21429
-39.20,-0.81,-4.73,3.95,-1.81,-0.37,-12.28,-12.13,-95.64,21463
29.11,-0.74,-16.74,0.28,-9.83,0.73,-30.25,-25.91,-88.72,21498
-34.27,9.29,-32.52,-4.00,2.39,-11.99,-28.11,-23.90,-89.87,21532
1.08,-14.69,5.25,-2.58,0.50,-3.97,-30.23,-25.94,-89.36,21566
-16.66,5.26,15.30,-1.31,-0.12,-0.15,-29.28,-25.23,-90.35,21600
-20.90,4.41,-1.66,-0.77,0.69,-0.27,-27.70,-23.94,-91.48,21634
-11.52,6.10,-3.85,-0.03,-0.28,-0.08,-27.95,-24.01,-90.59,21668
-7.61,12.06,-4.96,-0.15,-0.23,0.13,-28.05,-23.84,-91.55,21703
-0.39,22.09,-10.18,0.40,-0.31,-0.23,-28.22,-24.63,-91.14,21737
0.61,31.65,-26.98,-0.19,1.41,-3.89,-24.12,-28.71,-90.57,21771
-2.79,-11.24,-32.62,-5.69,-1.97,-5.93,-22.27,-23.97,-89.24,21805
32.20,9.68,7.32,-2.38,4.43,-2.33,-9.31,-25.58,-92.12,21839
22.50,2.39,5.25,-1.87,8.93,2.10,11.28,-21.56,-92.31,21874
5.63,17.73,0.09,-3.16,11.46,3.58,42.12,-21.57,-80.24,21908
-39.20,21.32,24.40,4.23,-0.52,-7.10,55.77,-17.86,-74.85,21942
26.33,-6.14,-39.16,1.95,3.94,3.60,57.66,-33.12,-69.16,21976
12.78,3.19,3.74,-2.51,-3.34,-2.85,57.04,-20.87,-74.82,22010
-2.48,6.99,-14.38,-0.84,0.92,1.39,58.97,-21.54,-73.63,22044
-2.23,11.88,1.79,-1.51,0.80,0.69,60.38,-25.29,-71.19,22079
-1.51,17.60,6.22,-2.25,0.93,1.12,61.74,-27.54,-69.98,22113
2.96,17.04,3.27,-1.91,-0.04,1.49,60.96,-30.17,-70.91,22147
1.06,11.10,-17.75,-1.51,-0.73,3.51,52.66,-38.61,-75.80,22181
-29.77,-8.96,-34.92,2.83,-7.24,0.39,38.57,-45.29,-82.87,22215
-4.80,-11.74,-6.68,2.55,-5.60,2.76,19.20,-54.85,-83.95,22250
-17.89,-7.12,-5.79,2.82,-3.08,1.56,5.28,-63.33,-78.92,22284
-13.36,3.55,4.88,3.06,-4.80,-0.38,-3.03,-74.50,-69.19,22318
-21.20,39.16,38.02,2.12,-0.65,0.41,-2.44,-84.07,-59.66,22352
-22.60,20.07,-18.25,1.38,1.59,-9.24,8.29,-81.32,-64.32,22386
-15.31,6.12,-16.09,-0.76,1.75,-3.43,16.44,-79.16,-63.93,22420
-9.71,13.79,0.98,0.32,-1.41,-1.07,19.88,-78.18,-63.77,22455
-10.46,11.53,-4.34,-0.11,-0.64,-0.43,21.18,-76.18,-64.67,22489
1.17,23.18,-7.92,0.82,-0.58,-0.15,21.72,-74.12,-64.43,22523
12.12,37.52,-23.28,0.70,1.81,0.73,21.60,-73.11,-61.09,22557
17.36,12.90,8.12,-6.37,-3.30,-7.26,28.84,-60.32,-68.12,22591
39.16,24.73,39.20,-4.30,2.69,-1.02,34.07,-53.39,-65.70,22625
31.04,-2.76,3.97,-3.46,7.26,1.64,44.83,-53.03,-56.24,22660
-3.53,7.55,-2.89,-3.87,7.32,4.47,48.73,-61.44,-45.70,22694
-39.20,-11.55,0.79,2.46,0.58,-5.62,48.41,-69.73,-39.24,22728
39.16,26.93,-35.45,-1.38,3.24,16.34,26.64,-83.13,-38.23,22762
35.04,23.39,-5.79,4.91,-5.53,1.41,32.90,-78.00,-41.48,22796
-3.16,6.46,-7.19,-0.17,-0.14,0.53,29.74,-79.01,-40.76,22831
-9.22,15.07,11.21,-0.13,-0.37,1.80,23.53,-79.82,-40.19,22865
-14.94,9.58,3.42,-0.85,-0.73,1.00,17.61,-80.24,-42.81,22899
-11.30,1.65,-5.26,-0.76,-2.49,0.22,14.28,-78.79,-47.14,22933
-2.09,9.15,-2.56,0.62,-2.33,1.51,7.95,-79.87,-46.84,22967
-9.33,8.41,-2.07,-1.22,0.37,-2.01,9.08,-78.84,-48.55,23001
3.12,8.76,-3.83,-2.16,-0.77,-1.83,12.13,-76.54,-53.87,23036
1.02,8.15,-8.13,-1.01,0.32,-0.85,15.30,-73.63,-57.28,23070
0.42,11.43,-1.25,-0.30,0.38,-0.16,15.30,-73.06,-58.23,23104
-1.69,9.25,-1.89,-1.04,0.84,-0.64,15.95,-71.81,-59.85,23138
-0.96,10.33,-1.57,-1.06,1.30,-0.79,17.63,-69.28,-63.02,23172
-1.71,9.10,-4.47,-1.39,1.49,-0.72,19.53,-66.21,-64.91,23207
-3.25,10.05,-3.33,-1.24,1.41,-0.28,20.40,-63.46,-67.71,23241
-4.02,7.25,-1.64,-1.61,1.71,-0.53,22.33,-60.44,-70.70,23275
-4.83,10.57,-3.80,-1.65,1.68,-0.50,24.20,-56.45,-73.21,23309
-1.30,8.06,-4.85,-1.70,1.46,-0.59,27.23,-50.66,-75.31,23343
-3.34,7.11,-3.58,-1.09,1.33,0.02,28.41,-48.28,-76.50,23377
-10.02,4.57,-6.21,-0.85,1.07,-0.13,28.98,-45.45,-76.75,23412
-12.05,4.90,-3.94,0.12,0.31,0.47,28.50,-45.26,-77.16,23446
-7.22,10.92,-2.11,0.20,-0.11,1.09,26.88,-46.35,-77.19,23480
-3.85,14.76,-2.44,-0.38,-1.54,2.33,21.12,-47.35,-78.84,23514
18.94,19.37,-4.65,1.49,-2.47,3.31,12.63,-49.14,-78.24,23548
-9.66,4.15,-29.76,4.61,-3.90,-0.50,4.25,-55.16,-73.76,23583
-20.71,-7.97,-16.09,2.77,-11.17,1.32,-19.31,-59.31,-59.76,23617
7.77,6.01,-4.95,4.96,-9.53,-0.31,-30.75,-64.31,-38.42,23651
-6.43,-21.84,10.71,2.91,-3.10,-1.26,-28.12,-67.23,-26.91,23685
15.81,23.52,15.48,1.72,-3.75,1.07,-25.94,-67.42,-14.29,23719
12.28,23.65,-29.13,-1.13,1.43,0.04,-24.17,-67.68,-16.05,23753
1.75,-3.48,-6.13,-0.24,-1.53,-2.90,-12.57,-68.93,-16.54,23788
-10.47,13.15,-9.08,1.44,-0.19,2.03,-13.29,-66.59,-12.92,23822
