ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-1.12,-17.84,-4.52,-0.45,0.10,0.63,-35.34,-14.94,-50.83,9045
13.89,-10.44,4.57,0.11,-1.76,-1.55,-35.79,-15.46,-48.25,9080
7.42,-8.06,-2.51,0.01,-0.31,-0.72,-37.26,-16.54,-48.67,9114
-0.87,-9.02,-2.45,0.07,0.65,-0.27,-36.19,-16.08,-49.46,9148
3.43,-9.14,-0.69,-0.06,-0.05,-0.33,-35.74,-16.68,-49.53,9182
0.25,-8.95,-2.42,0.12,0.58,-0.37,-35.50,-16.19,-50.23,9216
0.52,-9.35,-2.77,0.01,0.21,-0.46,-35.75,-16.71,-50.25,9250
1.56,-10.40,-3.31,-0.04,0.32,-0.47,-35.15,-16.81,-49.94,9285
-0.13,-10.54,-1.32,0.07,0.55,-0.14,-34.39,-16.71,-51.24,9319
-1.11,-10.25,-0.08,0.25,0.61,0.10,-33.46,-16.78,-51.87,9353
1.01,-10.39,-0.34,0.19,0.96,0.47,-32.37,-16.31,-53.26,9387
-0.09,-9.98,1.38,0.10,1.61,0.76,-31.01,-15.24,-54.27,9421
-2.59,-10.09,-1.06,0.55,0.71,0.70,-29.57,-14.50,-54.41,9456
1.77,-9.15,-4.06,0.71,-0.17,0.31,-29.52,-14.85,-54.52,9490
-1.23,-9.96,-3.89,0.74,-0.78,-0.17,-30.08,-14.82,-54.34,9524
-0.83,-8.48,-4.76,0.86,-1.34,-0.56,-30.71,-16.56,-52.02,9558
1.87,-9.53,-3.64,0.89,-2.23,-0.82,-32.68,-17.71,-50.07,9592
0.50,-8.19,-3.78,0.90,-2.14,-1.15,-33.73,-19.50,-47.24,9626
-0.93,-9.66,-2.22,0.84,-1.85,-0.89,-34.46,-20.02,-44.55,9661
2.92,-9.00,-4.41,0.74,-2.34,-0.69,-35.43,-21.56,-42.01,9695
6.95,-5.60,-4.58,0.59,-1.88,-0.74,-35.06,-22.45,-38.85,9729
9.39,-5.12,-2.26,0.15,-0.81,-1.02,-35.44,-23.43,-37.72,9763
8.01,-9.56,0.00,-0.36,0.65,-0.65,-34.74,-24.58,-37.59,9797
-0.09,-14.65,1.05,-0.03,1.40,0.39,-34.00,-24.17,-40.05,9832
-7.18,-18.89,-0.29,0.89,2.37,2.67,-33.32,-21.86,-42.08,9866
-6.66,-17.48,-6.17,1.57,4.78,5.10,-30.25,-16.82,-47.44,9900
1.79,5.28,-36.56,0.62,9.31,4.06,-23.84,-13.64,-55.71,9934
-13.25,-1.53,-13.80,-2.36,14.11,0.00,-9.38,-12.44,-61.74,9968
5.11,5.48,-10.93,-3.81,7.85,-1.25,3.79,-8.64,-61.01,10002
16.44,7.29,5.81,-2.97,7.35,0.29,11.88,-5.96,-58.45,10037
-16.81,-24.06,23.01,-1.05,3.00,-0.92,18.75,-4.71,-55.35,10071
34.30,-39.20,-39.16,0.43,-6.53,-3.50,13.42,-3.84,-57.51,10105
-21.19,3.03,3.37,-0.19,2.44,-2.09,15.08,-2.22,-55.83,10139
2.23,-9.11,1.19,-0.72,2.60,-0.28,16.56,-1.89,-54.38,10173
11.02,-12.66,-1.36,0.02,1.96,-0.29,18.52,-1.72,-53.99,10208
6.74,-10.04,-9.60,-0.25,1.79,0.40,20.46,-2.43,-53.49,10242
1.50,-13.17,-12.08,-0.37,2.20,0.60,23.00,-2.92,-52.22,10276
3.80,-23.10,-14.57,0.49,1.59,-0.38,25.12,-3.32,-51.93,10310
-21.54,-20.52,1.14,1.65,2.07,-4.82,25.81,-0.01,-50.45,10344
-14.52,20.45,-35.36,0.30,-6.32,-5.76,20.45,3.38,-54.97,10378
-36.30,8.39,3.55,3.32,-8.40,-1.57,10.77,2.37,-60.71,10413
5.67,-18.64,-2.03,3.73,-12.84,1.82,-5.13,-1.78,-63.72,10447
39.16,-1.37,-39.16,3.05,-9.14,2.48,-16.85,-5.33,-61.46,10481
-15.47,-24.17,-32.02,-0.18,-0.46,1.35,-18.96,-6.14,-60.61,10515
14.93,-12.19,19.78,-0.55,1.66,-2.26,-18.87,-5.63,-62.35,10549
10.69,-15.35,-11.88,0.53,-1.12,-1.82,-18.71,-6.65,-62.83,10583
11.52,-19.59,9.44,1.18,0.39,-0.97,-18.14,-8.55,-63.14,10618
2.84,-2.56,-9.53,2.10,-0.53,-2.44,-19.23,-11.94,-63.04,10652
-4.82,-10.40,-7.03,1.50,0.77,-0.32,-18.62,-17.90,-63.01,10686
-2.35,-9.34,-0.42,1.45,0.10,-0.16,-18.44,-15.62,-63.86,10720
1.94,2.67,0.45,1.87,-0.40,0.10,-18.72,-18.14,-62.50,10754
0.15,-15.60,-8.72,1.20,-0.07,1.41,-19.51,-18.96,-63.31,10789
6.48,-6.77,-2.68,0.20,1.65,0.32,-18.21,-19.01,-64.09,10823
5.55,-3.14,-4.80,0.38,0.78,-0.38,-16.68,-19.31,-64.10,10857
8.34,-9.54,-3.57,0.33,0.80,-0.44,-16.21,-20.04,-64.70,10891
3.16,-9.73,-4.00,0.38,0.97,-0.07,-14.53,-20.87,-65.33,10925
3.57,-16.38,-2.26,0.47,1.94,1.79,-12.32,-19.95,-66.31,10959
-4.45,-15.67,-2.84,0.95,4.64,3.51,-8.07,-20.07,-66.90,10994
-6.23,-13.27,-9.60,1.06,7.38,4.41,0.20,-20.64,-67.67,11028
-5.07,-3.46,-13.68,-0.14,10.65,3.88,16.43,-21.50,-63.71,11062
-1.27,7.78,-19.55,-2.51,9.93,1.22,28.24,-21.10,-56.80,11096
6.42,2.21,0.45,-3.82,3.38,1.04,33.70,-18.28,-52.92,11130
9.34,-4.65,-1.72,-2.84,0.32,0.03,34.67,-15.05,-51.75,11165
5.82,-3.73,19.02,-1.39,0.62,-3.21,34.92,-10.65,-50.69,11199
-38.20,-11.22,9.48,0.65,-2.59,-4.35,31.23,-3.87,-52.98,11233
36.73,1.56,-11.77,0.81,-1.43,-4.95,23.30,-0.75,-57.47,11267
-4.57,-2.21,12.40,1.08,-1.46,-2.07,23.74,1.26,-57.38,11301
-1.68,-16.15,9.41,0.95,-0.35,-0.21,22.30,0.77,-58.42,11335
-2.38,-4.02,-0.87,1.95,-2.24,-1.42,19.26,-0.88,-60.23,11370
10.43,-7.85,-12.71,0.99,-2.23,-0.74,15.80,-2.53,-61.94,11404
10.50,-12.66,3.11,0.70,-1.09,-0.98,13.96,-2.95,-63.01,11438
1.90,-8.49,-7.68,0.24,-1.38,-1.88,12.47,-2.88,-63.43,11472
2.22,-7.71,-4.51,0.12,-0.44,-1.46,10.84,-2.59,-63.39,11506
3.27,-1.16,-2.06,0.45,0.21,-1.92,10.16,-2.32,-63.49,11541
6.69,-6.33,-6.42,-0.04,1.23,-1.49,10.64,-2.19,-62.69,11575
5.30,-10.19,-5.41,0.09,2.23,-0.12,13.97,-1.61,-60.65,11609
-2.43,-16.60,-6.45,0.78,0.64,0.87,15.87,-2.37,-60.06,11643
5.07,-20.64,-4.06,1.31,0.12,1.62,16.59,-5.29,-60.46,11677
-12.31,-19.73,-13.14,1.90,-0.74,-1.06,16.88,-7.19,-61.43,11711
-8.04,2.71,-14.13,0.11,-6.85,-6.21,11.46,-6.18,-62.32,11746
-21.97,16.16,-3.16,0.42,-7.32,-2.77,-0.51,-6.02,-62.47,11780
-12.80,-7.02,4.80,1.51,-8.76,0.67,-9.98,-6.75,-60.74,11814
12.77,-2.33,-8.92,1.32,-7.76,1.43,-18.99,-7.12,-54.46,11848
15.88,6.39,-6.02,2.30,4.09,-0.42,-21.46,-8.32,-53.74,11882
7.75,-39.20,-30.39,0.23,-3.29,0.08,-24.14,-8.42,-51.46,11916
12.20,-1.90,11.84,0.04,2.15,-3.07,-23.59,-11.34,-52.27,11951
12.64,-15.22,-16.85,0.14,-0.75,-1.99,-24.42,-14.44,-50.70,11985
5.36,-13.46,4.65,0.92,-0.85,-2.11,-24.28,-16.31,-50.79,12019
-6.13,-17.92,2.17,1.40,-0.83,-1.75,-24.93,-19.91,-49.87,12053
-6.87,-15.63,-5.31,1.68,-0.83,-0.75,-25.48,-22.39,-48.52,12087
-4.88,-7.45,-0.31,1.31,0.02,1.15,-25.74,-23.82,-48.66,12122
-0.75,-8.80,-9.80,0.45,2.63,3.08,-25.59,-21.92,-50.47,12156
10.82,2.40,-9.28,-0.92,5.93,3.68,-22.55,-18.84,-54.84,12190
9.21,-10.07,13.43,-1.72,7.26,3.02,-14.70,-15.42,-60.71,12224
23.35,-14.36,6.66,1.85,-2.68,-2.16,-14.70,-16.65,-59.54,12258
9.16,-7.87,-8.69,-0.32,1.22,-1.93,-14.59,-18.82,-60.38,12292
12.38,-9.32,2.92,0.70,1.07,-1.35,-13.30,-19.58,-60.52,12327
4.83,-13.34,-3.18,0.99,0.95,-0.45,-12.22,-20.96,-60.42,12361
-3.23,-24.42,-1.84,0.62,2.63,1.31,-9.73,-21.35,-61.02,12395
-11.20,-26.98,-4.38,0.79,5.63,1.87,-4.62,-21.51,-62.64,12429
-29.82,-13.63,-23.76,0.11,8.43,2.57,4.37,-22.05,-62.20,12463
8.50,16.11,-37.85,-1.10,10.65,2.80,15.00,-21.34,-59.82,12498
-10.77,-7.23,-8.48,-4.31,7.59,4.07,24.52,-20.77,-54.75,12532
16.37,0.36,-3.58,-4.86,4.32,1.93,28.68,-18.61,-51.46,12566
4.24,-3.02,11.72,-3.33,5.67,0.03,32.74,-14.66,-46.42,12600
-19.56,-1.06,37.36,0.24,0.44,-4.34,32.46,-11.08,-47.57,12634
39.16,-16.82,21.03,-1.00,-9.34,-8.13,20.87,-5.66,-55.77,12668
-5.69,-4.31,8.42,0.18,-2.20,-3.74,20.94,-3.20,-54.56,12703
-2.41,-19.54,15.10,0.54,-0.57,-1.55,18.66,-2.56,-55.70,12737
-2.57,-23.68,8.91,1.72,-1.03,-3.06,16.34,-3.23,-56.85,12771
-0.98,2.74,-0.80,2.13,-2.33,-3.08,13.61,-3.68,-58.33,12805
6.62,-16.05,-10.13,-0.28,1.22,-0.16,13.30,-4.12,-58.23,12839
10.60,4.68,0.45,-0.28,2.82,0.10,16.52,-4.56,-57.31,12874
17.11,-8.55,-6.90,0.24,1.15,0.52,18.80,-4.69,-55.83,12908
15.82,-5.60,-17.64,0.00,1.71,-0.13,21.70,-5.14,-54.38,12942
4.55,-9.13,-16.41,0.27,1.64,-0.04,23.40,-6.21,-53.11,12976
-6.65,-23.11,-14.74,0.38,0.80,-0.38,24.69,-6.64,-52.03,13010
-2.87,-11.68,-5.93,1.47,0.03,-3.81,24.54,-5.57,-52.84,13044
-25.19,19.92,-8.60,0.05,-6.12,-3.39,19.99,-3.62,-56.12,13079
-16.59,-4.33,4.32,1.71,-13.57,-0.38,2.91,-4.24,-61.90,13113
5.10,-9.14,-7.20,2.46,-12.21,0.01,-12.74,-6.46,-60.29,13147
27.22,-2.58,-11.77,1.65,-5.90,-0.42,-21.16,-9.11,-54.91,13181
24.56,-33.34,-23.02,-0.91,-2.60,-2.20,-22.83,-10.44,-55.41,13215
-9.81,-6.15,-0.25,-0.66,4.37,-0.60,-21.79,-11.47,-57.19,13250
13.30,-15.95,9.11,0.33,1.31,-0.94,-20.81,-11.85,-57.75,13284
-4.27,-2.01,-2.43,1.33,0.26,-1.45,-20.46,-14.35,-58.04,13318
-8.40,-19.85,-5.95,0.97,0.81,1.42,-20.08,-14.85,-58.64,13352
-7.09,-15.35,1.95,1.25,1.16,1.94,-18.56,-14.25,-59.08,13386
-1.15,-2.01,-3.54,2.20,-1.73,1.01,-20.04,-15.36,-59.13,13420
1.92,-3.68,-8.37,1.95,-2.30,0.39,-22.70,-17.48,-57.41,13455
-0.43,-6.48,-9.64,0.89,-0.55,-0.26,-24.19,-18.49,-56.20,13489
0.77,-8.29,-7.58,0.76,-1.39,-1.08,-25.05,-20.14,-55.33,13523
1.72,-11.23,-2.48,0.68,-1.24,-0.71,-26.00,-21.05,-53.54,13557
7.77,-7.81,-2.51,1.14,-1.71,-1.17,-27.11,-23.17,-52.32,13591
6.52,-7.20,-4.56,0.85,-1.51,-1.19,-28.09,-25.10,-49.68,13625
5.94,-7.98,-2.04,0.88,-0.90,-0.89,-28.94,-26.81,-48.51,13660
6.90,-6.88,-2.50,1.10,-1.40,-0.97,-29.16,-27.99,-46.77,13694
6.61,-8.49,-3.62,0.82,-0.97,-0.78,-29.96,-29.32,-45.88,13728
4.69,-6.10,-2.48,0.58,-0.70,-1.01,-29.90,-31.06,-44.69,13762
5.24,-4.65,-6.63,-0.30,-0.08,-0.66,-29.35,-31.89,-44.49,13796
7.15,-10.27,-4.06,-0.42,0.74,-0.79,-28.65,-32.36,-45.41,13831
2.63,-14.24,-0.31,0.04,1.68,-0.07,-28.19,-32.26,-46.93,13865
-0.16,-19.89,-1.66,0.38,2.86,1.06,-25.90,-31.28,-50.09,13899
-18.96,-15.49,-15.60,0.34,7.58,3.05,-22.01,-29.38,-55.80,13933
-19.39,0.04,-38.69,-0.24,9.38,4.26,-15.86,-27.23,-60.58,13967
8.25,5.12,-14.87,-1.41,10.23,3.68,-3.58,-24.22,-65.70,14001
-15.42,3.25,-10.27,-4.41,10.87,2.43,12.72,-20.64,-65.24,14036
8.47,-0.06,-3.21,-3.21,7.35,1.26,22.68,-16.98,-60.16,14070
36.94,-7.17,-23.62,-1.82,5.32,-0.89,31.38,-12.95,-55.60,14104
-15.29,-38.12,9.35,0.29,-4.88,-3.01,31.13,-10.13,-58.04,14138
-7.02,-19.17,7.06,-0.18,-0.31,-3.73,27.35,-5.41,-59.94,14172
-4.53,-7.10,7.98,0.80,-0.98,-2.06,26.03,-2.95,-60.73,14207
11.97,-8.98,1.44,1.16,-0.88,-0.73,24.52,-3.22,-62.12,14241
8.55,-7.91,-2.50,1.58,-1.26,-1.93,21.44,-3.16,-63.68,14275
7.58,-9.40,-14.90,0.19,-0.13,-1.40,19.99,-2.82,-64.22,14309
3.19,-8.87,1.39,-0.58,2.04,-1.50,22.07,-0.15,-61.55,14343
5.07,-4.93,-4.10,-0.80,1.95,-1.29,23.09,1.83,-60.20,14377
6.65,-8.21,-12.24,-1.31,2.24,-0.16,25.36,3.74,-57.51,14412
7.65,-13.06,-10.12,-1.07,2.39,0.63,27.32,5.35,-52.43,14446
6.71,-22.74,-14.79,-0.14,1.00,0.24,29.03,4.95,-51.62,14480
-8.21,-28.37,-7.75,1.23,0.49,-3.16,28.12,6.01,-50.80,14514
-4.71,15.14,-33.11,3.39,-2.16,-4.74,23.06,7.92,-54.17,14548
-24.78,9.72,20.58,3.31,-7.71,-1.10,13.29,7.13,-59.15,14583
-13.68,-27.35,-3.58,2.87,-13.33,1.86,-0.56,3.05,-62.00,14617
-2.69,-7.73,-14.09,4.08,-11.78,1.05,-15.35,-1.30,-59.18,14651
-9.80,5.91,-7.86,1.71,0.47,0.98,-20.26,-3.36,-58.20,14685
33.00,-14.31,1.50,-0.45,0.52,-1.11,-19.64,-1.77,-56.88,14719
-4.05,-12.30,-7.54,0.09,0.46,-0.62,-18.43,-2.51,-57.86,14753
4.33,-20.59,10.70,1.41,-0.95,-0.32,-18.90,-3.51,-57.02,14788
12.32,-12.93,-8.56,1.21,-0.61,0.97,-20.77,-5.39,-56.87,14822
8.28,-8.88,-2.95,1.06,0.33,0.67,-20.36,-5.69,-57.41,14856
6.20,-8.25,-4.83,1.00,2.08,-0.88,-19.23,-7.38,-59.13,14890
-5.06,-1.16,-5.56,0.27,3.51,-0.73,-15.51,-7.78,-60.42,14924
-2.68,-13.75,-4.64,0.24,1.14,0.26,-14.06,-8.52,-60.83,14958
1.12,-11.16,-2.43,0.75,0.50,-0.32,-13.23,-8.89,-61.93,14993
-3.82,-8.14,-3.71,0.74,0.36,-0.43,-12.79,-10.49,-61.68,15027
2.30,-9.01,0.79,1.28,-1.69,-0.92,-14.09,-12.01,-61.33,15061
0.75,-7.95,-2.31,1.57,-2.43,-1.35,-16.59,-14.43,-59.82,15095
6.02,-3.29,-4.62,1.67,-3.08,-1.50,-19.47,-16.88,-57.97,15129
10.14,-8.77,-7.05,0.40,-1.31,-1.37,-21.10,-18.65,-56.20,15164
2.95,-8.30,-0.13,-0.06,1.24,-1.21,-20.42,-19.51,-56.42,15198
5.09,-9.21,-1.50,0.01,1.51,-0.47,-18.34,-19.86,-57.82,15232
9.99,-13.55,-7.34,0.31,1.84,0.28,-17.19,-20.13,-58.43,15266
3.19,-15.83,-10.51,0.57,3.16,0.70,-13.83,-20.68,-60.55,15300
-14.80,-22.22,-10.89,0.01,5.74,1.67,-6.65,-20.49,-62.01,15334
-24.73,-4.87,-12.84,-1.49,9.06,3.22,2.75,-19.13,-62.61,15369
16.53,6.47,2.07,-2.04,9.71,4.58,13.34,-18.46,-59.62,15403
-11.53,0.36,-10.43,-4.32,8.41,4.09,25.81,-17.68,-52.88,15437
1.72,-5.04,-1.91,-2.86,6.35,2.55,31.35,-18.50,-47.37,15471
1.86,-5.04,1.15,-1.67,5.72,-0.04,35.95,-18.58,-39.75,15505
-15.57,-26.75,2.40,-0.75,-2.17,-3.01,37.23,-15.05,-39.78,15540
-12.37,-31.42,-10.09,-0.73,-1.95,-3.97,35.43,-10.39,-43.09,15574
-8.50,-13.31,5.04,0.04,-0.15,-1.82,35.25,-7.60,-42.56,15608
-1.31,-15.70,5.50,0.61,-0.10,-0.28,34.76,-6.85,-43.98,15642
-0.48,-15.11,1.54,1.17,-1.05,-0.95,33.75,-6.68,-45.53,15676
-1.71,-8.34,-9.67,1.06,-2.01,-0.33,32.27,-6.24,-48.07,15710
6.59,-9.44,0.42,0.79,-0.72,-0.54,30.66,-6.37,-49.18,15745
1.79,-0.28,-2.47,0.98,-0.59,-1.29,29.89,-6.55,-49.69,15779
10.47,-6.64,-4.95,0.41,-0.52,-1.07,28.56,-6.28,-51.74,15813
10.42,-7.37,-9.21,-0.28,0.49,-1.23,28.47,-5.12,-51.18,15847
8.79,-9.75,-9.96,-0.88,1.96,-0.25,30.08,-4.11,-48.83,15881
6.52,-18.24,-4.94,-0.32,1.19,-0.04,31.69,-4.36,-46.43,15916
-0.08,-28.75,-6.82,0.09,0.55,-0.39,32.18,-3.77,-46.08,15950
-8.39,-25.93,-9.16,1.29,-0.37,-4.53,30.40,-0.76,-46.87,15984
-28.09,18.81,-14.27,1.36,-6.24,-4.21,26.45,2.41,-50.44,16018
-21.87,2.41,7.54,2.88,-10.88,-1.45,13.83,1.59,-59.88,16052
-10.31,-13.73,-5.02,5.06,-13.77,-0.21,-1.74,-3.65,-62.74,16086
30.37,-4.05,9.02,3.99,-5.28,-3.12,-17.33,-9.95,-59.21,16121
21.22,-4.27,-23.70,1.77,-4.67,-1.14,-21.47,-13.12,-58.01,16155
25.93,-6.30,-22.15,-1.06,1.33,-2.16,-22.30,-12.50,-57.60,16189
-3.19,-0.02,1.46,0.42,0.66,-1.64,-19.58,-13.81,-59.41,16223
1.14,-21.41,7.50,0.73,1.04,-0.32,-18.74,-14.79,-58.89,16257
4.95,6.21,-3.50,2.37,-1.98,-1.72,-19.98,-17.66,-58.40,16291
6.27,-10.15,-9.87,2.16,-2.54,-0.32,-22.43,-20.71,-56.21,16326
10.28,-1.87,-7.63,1.56,-0.94,-0.63,-23.52,-22.67,-55.19,16360
-1.65,-11.29,-5.70,0.68,2.21,0.66,-22.41,-23.68,-56.01,16394
-2.30,-19.85,-1.19,1.00,1.48,1.71,-21.10,-23.71,-57.45,16428
-2.84,-19.06,-0.89,1.54,4.65,3.74,-18.85,-23.25,-59.49,16462
-0.82,-6.33,-20.73,1.44,8.80,4.71,-9.02,-22.07,-63.61,16497
39.16,-0.75,-22.69,-0.37,12.59,4.53,5.63,-21.25,-64.95,16531
7.83,-0.87,2.99,-3.48,7.33,0.40,19.99,-18.68,-59.60,16565
16.44,0.36,-9.49,-3.55,3.86,-0.38,26.79,-13.24,-57.15,16599
-30.38,-5.15,-1.84,-0.32,11.64,-2.28,34.86,-8.77,-48.23,16633
-23.36,-39.20,-5.51,-0.13,-4.62,-2.03,32.55,-4.38,-50.96,16667
15.78,-13.34,5.00,-0.48,-0.54,-3.90,29.86,-0.58,-51.40,16702
-8.07,-25.88,-7.60,-0.12,-1.54,-0.48,29.42,1.37,-51.14,16736
6.03,-16.92,10.84,0.77,-0.98,0.05,28.00,1.18,-52.31,16770
3.95,-21.13,9.69,2.11,-0.38,-2.19,25.43,1.10,-53.54,16804
-6.94,-9.19,-19.06,0.42,0.40,-0.64,23.15,0.47,-55.03,16838
5.92,-7.92,4.02,-0.80,1.93,-0.64,24.44,1.86,-52.94,16873
2.35,-2.52,-3.62,0.76,0.36,-1.46,24.22,2.43,-52.16,16907
11.45,-8.49,-9.20,-0.41,1.35,-0.29,24.38,2.00,-50.63,16941
5.93,-7.55,-6.41,-0.78,2.35,0.02,26.69,2.22,-48.49,16975
0.61,-6.06,-13.86,-1.37,3.08,0.57,28.22,2.43,-44.33,17009
1.41,-13.96,-7.20,-0.91,2.95,1.33,31.07,1.02,-41.23,17043
-0.09,-18.27,-7.78,0.37,0.89,0.72,32.81,-0.77,-39.23,17078
6.61,-18.00,-7.50,1.42,-0.22,-1.90,32.78,-1.40,-41.07,17112
-5.22,10.73,4.39,1.90,0.38,-2.76,32.04,1.42,-41.57,17146
-18.05,-4.59,6.11,0.39,-4.87,-2.19,27.52,2.31,-46.71,17180
-34.39,-0.47,-3.96,2.96,-13.79,-1.25,16.76,1.20,-57.66,17214
2.05,-7.25,-14.69,3.20,-16.76,-1.83,-2.76,-1.96,-61.20,17249
38.66,2.90,-31.17,2.23,-9.92,-1.47,-18.85,-6.64,-56.24,17283
-36.78,-37.54,-20.50,0.15,-2.83,0.29,-21.09,-8.87,-56.88,17317
38.75,-7.66,-5.11,-0.56,0.23,-2.62,-24.42,-9.16,-54.98,17351
