ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-10.53,-12.54,-14.38,5.99,-8.91,-1.48,13.17,14.56,2.95,26122
-7.55,-11.59,-17.51,5.16,-8.43,-0.68,20.11,18.84,-9.76,26156
-0.92,-6.24,-19.65,3.71,-7.11,0.21,22.76,18.27,-22.79,26190
2.59,-4.98,-15.77,2.58,-5.51,0.38,22.49,15.27,-31.89,26224
1.06,-4.64,-12.38,1.92,-5.06,0.06,19.85,10.36,-39.68,26258
7.07,-6.44,-13.41,1.38,-4.32,-0.73,17.01,7.22,-45.28,26292
-1.47,-8.68,-10.05,1.17,-3.91,-0.78,13.77,2.50,-48.54,26327
2.23,-5.27,-6.81,0.77,-3.21,0.47,11.52,-1.33,-50.10,26361
-0.96,-11.91,-11.29,0.46,-2.36,1.54,9.98,-5.47,-51.89,26395
8.46,-7.04,-13.02,0.69,-3.32,-0.42,7.00,-9.81,-52.75,26429
7.47,-5.65,-8.62,0.92,-3.20,-2.13,4.17,-13.90,-54.00,26463
2.66,-12.95,-5.97,1.42,-3.76,-2.10,1.17,-17.48,-53.35,26498
4.88,-9.93,-14.59,2.06,-5.61,-3.35,-3.70,-23.38,-50.94,26532
5.37,2.06,-15.79,1.94,-4.61,-3.72,-6.11,-27.05,-47.71,26566
5.88,-8.32,-7.81,1.96,-3.81,-3.03,-7.54,-30.77,-44.77,26600
6.86,-3.60,-0.81,2.87,-5.46,-3.79,-8.48,-34.38,-40.87,26634
-1.78,-12.93,-2.50,3.53,-5.18,-2.43,-9.31,-37.39,-36.89,26668
1.45,-10.93,-5.49,4.21,-6.34,-2.70,-9.40,-40.89,-29.63,26703
4.13,-5.00,-9.09,4.67,-6.43,-2.70,-8.24,-42.52,-22.46,26737
5.11,-4.12,-7.87,3.95,-5.13,-2.48,-6.62,-43.92,-15.73,26771
3.23,-8.08,-7.04,4.05,-4.89,-2.36,-2.76,-43.10,-10.55,26805
-1.85,-11.38,-9.16,4.57,-5.01,-1.66,0.83,-41.68,-5.12,26839
0.66,-11.97,-6.95,5.49,-5.86,-2.17,5.42,-38.16,1.74,26874
-2.89,-10.51,-13.20,5.95,-6.97,-2.12,11.22,-32.36,6.15,26908
-1.97,-8.63,-16.71,5.39,-6.42,-1.62,17.20,-26.70,7.72,26942
-2.98,-10.25,-14.09,5.27,-6.03,-1.05,24.29,-19.73,7.00,26976
2.48,-11.70,-7.67,5.32,-6.79,-0.86,30.55,-14.86,1.97,27010
-0.26,-11.12,-10.91,4.83,-7.52,-0.37,36.01,-11.34,-8.61,27044
-5.76,-7.27,-13.24,4.09,-6.54,-0.21,39.07,-11.84,-18.97,27079
-3.94,-7.57,-13.87,2.82,-5.48,0.48,38.37,-15.01,-28.19,27113
-1.66,-4.75,-14.13,2.18,-4.39,0.11,35.19,-20.21,-37.43,27147
2.57,-5.87,-10.10,1.82,-4.52,0.00,30.96,-24.61,-42.33,27181
2.66,-11.04,-12.21,1.86,-4.43,-0.86,25.90,-30.27,-46.99,27215
2.39,-10.34,-12.61,1.90,-5.08,-2.42,20.18,-33.91,-49.12,27250
2.00,-8.01,-13.98,1.94,-5.19,-2.31,15.20,-37.61,-49.40,27284
3.45,-8.25,-11.53,2.20,-5.78,-2.66,11.37,-41.63,-47.15,27318
4.35,-7.11,-9.44,2.06,-5.43,-2.24,8.43,-45.19,-44.24,27352
2.35,1.85,-6.13,0.90,-2.37,0.46,7.15,-47.52,-42.34,27386
-2.09,-13.77,-1.46,-0.32,-0.79,2.34,3.49,-49.75,-41.36,27420
2.75,-11.33,-1.99,0.17,-1.46,1.46,0.69,-51.52,-39.36,27455
1.43,-6.83,-5.03,1.10,-3.18,-0.16,-1.45,-54.82,-35.33,27489
3.96,-7.67,-13.83,1.60,-4.93,-2.18,-0.91,-57.35,-32.91,27523
9.31,-11.53,-17.61,2.29,-6.56,-4.41,2.57,-60.08,-27.45,27557
5.13,-3.27,-12.69,2.40,-5.17,-4.76,11.97,-60.67,-24.01,27591
1.17,-10.60,-10.12,2.74,-4.65,-3.80,17.10,-59.75,-21.69,27625
2.34,1.06,-6.75,3.64,-5.40,-3.41,23.36,-57.78,-20.04,27660
-0.92,-8.90,-7.17,3.02,-4.21,-2.28,26.95,-55.89,-19.94,27694
-0.13,3.23,7.14,3.49,-4.29,-2.57,29.11,-55.26,-19.56,27728
5.09,-5.14,-9.16,3.40,-4.24,-1.67,31.47,-53.14,-19.45,27762
9.05,-3.58,-7.34,3.05,-3.27,-1.66,33.05,-51.93,-18.15,27796
5.40,-4.63,-5.14,2.95,-2.77,-1.47,34.36,-50.42,-17.60,27831
1.77,-9.25,-2.19,3.47,-3.09,-1.18,35.63,-48.95,-17.00,27865
2.42,-15.39,-5.36,4.09,-4.21,-1.46,36.98,-47.46,-16.35,27899
0.12,-17.22,-11.35,5.48,-5.66,-2.23,38.79,-43.96,-16.65,27933
0.81,0.21,-14.27,6.86,-6.81,-2.14,40.56,-39.97,-16.98,27967
-5.55,-16.06,-7.23,6.24,-7.81,-0.93,41.25,-37.17,-20.14,28001
-7.36,-10.69,-5.10,6.35,-8.47,-1.01,40.91,-34.55,-27.01,28036
0.26,-3.53,-10.28,3.80,-5.15,1.08,38.32,-34.80,-33.56,28070
4.59,-4.44,-8.53,2.04,-2.60,2.21,35.74,-37.90,-37.90,28104
8.11,-16.68,0.77,1.31,-2.23,1.47,32.37,-40.91,-41.55,28138
4.07,-7.22,-7.66,2.54,-4.43,-0.73,30.71,-42.94,-46.23,28172
1.85,-8.02,-14.06,2.73,-4.67,-1.43,26.75,-45.86,-50.07,28207
1.76,-11.35,-11.42,2.82,-4.82,-3.14,23.21,-48.47,-53.87,28241
3.22,-7.60,-11.81,2.90,-4.55,-3.05,19.77,-52.06,-53.55,28275
3.37,-6.23,-10.80,2.75,-4.23,-2.02,15.21,-56.84,-51.53,28309
5.88,-7.40,-6.18,2.85,-4.48,-1.91,11.39,-60.26,-48.42,28343
4.83,-5.93,-6.41,2.60,-4.38,-1.41,7.50,-64.13,-42.41,28377
1.48,-4.53,-8.52,1.80,-3.52,-0.40,4.56,-65.97,-38.61,28412
-2.36,-14.54,-4.44,0.41,-1.74,0.46,1.81,-67.32,-35.36,28446
-3.42,-14.66,-4.84,0.98,-2.43,1.05,-2.51,-67.38,-30.21,28480
-6.02,-11.49,-0.53,2.05,-4.27,1.65,-7.53,-67.19,-23.06,28514
7.24,-4.89,-16.09,2.38,-6.01,0.31,-10.03,-65.99,-10.19,28548
5.63,-2.51,-17.03,1.40,-4.40,-0.46,-7.78,-64.70,-5.29,28583
6.31,-8.34,-9.81,0.78,-3.10,-1.78,-3.05,-63.80,-1.52,28617
7.66,-9.33,-8.21,1.43,-3.98,-2.72,6.31,-61.96,2.08,28651
7.26,-0.08,-9.30,1.74,-3.81,-3.21,15.27,-59.27,4.36,28685
2.56,-4.84,-6.94,1.37,-2.98,-1.45,20.84,-57.45,4.33,28719
0.14,-10.03,-1.68,1.32,-2.98,-0.49,25.24,-55.77,3.46,28753
3.52,-7.96,-3.15,2.08,-4.20,-1.01,30.01,-53.49,2.41,28788
4.66,-9.02,-7.34,2.11,-4.43,-1.29,34.87,-51.21,0.34,28822
4.14,-5.25,-6.71,1.50,-3.34,-0.85,37.85,-49.97,-2.91,28856
5.50,-6.91,-5.73,1.26,-3.13,-1.21,40.63,-48.48,-5.63,28890
4.93,-10.49,-4.99,1.94,-3.78,-1.87,44.52,-45.43,-9.63,28924
2.12,-6.61,-6.07,2.35,-3.86,-2.25,46.95,-41.84,-12.96,28958
0.15,-8.60,-6.02,1.95,-3.13,-1.43,49.62,-39.58,-15.92,28993
2.26,-8.95,-3.07,1.61,-2.92,-1.01,50.37,-38.35,-19.77,29027
5.23,-4.68,-4.65,1.76,-3.00,-1.06,50.57,-37.37,-22.55,29061
4.51,-6.81,-6.73,1.70,-2.79,-1.17,50.94,-35.87,-26.57,29095
4.80,-9.10,-4.93,1.81,-2.18,-1.39,51.37,-34.89,-29.52,29129
-3.17,-12.14,-1.47,1.74,-1.59,-0.89,51.37,-33.37,-30.55,29164
-3.05,-10.72,4.60,2.08,-1.68,-0.32,50.79,-33.56,-32.17,29198
-5.24,-12.67,2.19,2.86,-2.89,-0.49,49.02,-35.27,-34.38,29232
-6.14,-17.92,-7.66,4.18,-4.83,-1.20,47.24,-36.36,-36.92,29266
-13.10,-20.75,-16.83,5.00,-5.51,-1.36,44.74,-38.19,-40.09,29300
-12.10,-27.55,-27.16,6.43,-7.75,-1.46,41.22,-39.58,-42.84,29334
-7.14,-3.21,-23.23,7.86,-9.56,-3.11,35.76,-40.59,-48.92,29369
-12.02,-17.90,-24.70,5.54,-9.80,-1.30,27.67,-43.48,-56.53,29403
-4.86,-11.06,-23.71,5.12,-7.86,-1.36,18.37,-50.64,-59.18,29437
8.67,0.38,-26.97,3.68,-5.39,-0.68,5.22,-55.69,-58.43,29471
21.38,3.36,-25.21,2.86,-5.00,-0.66,-4.43,-60.42,-52.98,29505
8.94,2.18,-3.60,1.03,-2.93,0.33,-13.65,-61.72,-47.09,29540
-24.88,-20.82,-3.62,-0.87,1.50,6.15,-20.32,-57.98,-49.46,29574
-7.26,-21.50,1.38,0.22,-1.38,2.03,-29.85,-53.42,-48.28,29608
-0.18,1.84,-5.19,1.59,-3.31,1.76,-37.52,-49.97,-40.40,29642
3.33,-4.50,-11.83,1.26,-3.33,3.18,-44.94,-45.18,-32.56,29676
7.40,-14.76,-20.40,-0.28,-1.40,2.10,-49.97,-38.10,-27.55,29710
20.50,-7.99,-4.67,0.19,-0.01,-0.35,-50.69,-36.42,-24.93,29745
22.97,-7.87,-5.72,0.77,-0.18,-2.12,-49.37,-38.40,-22.65,29779
6.93,8.23,-2.67,1.33,-1.64,-3.27,-45.50,-43.48,-18.33,29813
7.01,-16.09,-1.69,0.96,-2.57,-1.92,-43.10,-45.69,-14.26,29847
4.52,-23.14,0.83,0.93,-2.06,-2.19,-40.46,-48.20,-9.44,29881
-5.79,-10.75,-3.44,1.11,-1.58,-3.00,-34.61,-50.89,-5.70,29916
-5.58,-5.16,1.53,0.58,-1.09,-1.01,-31.23,-51.04,-2.56,29950
-12.04,-13.00,6.43,1.16,-1.81,0.92,-31.10,-47.41,2.41,29984
-7.82,-19.10,-1.36,3.26,-6.16,-0.28,-26.76,-42.88,12.58,30018
-4.14,-7.17,-13.92,3.60,-8.21,-1.63,-16.28,-37.52,22.77,30052
1.87,-4.88,-28.96,2.70,-6.04,-2.49,-0.41,-30.99,27.10,30086
10.35,-3.70,-15.49,2.61,-4.24,-3.05,10.49,-25.01,27.73,30121
10.51,1.68,-6.63,2.15,-3.26,-2.73,19.37,-19.29,25.45,30155
4.50,-6.41,-4.15,1.69,-3.14,-1.82,23.82,-15.14,23.08,30189
4.54,-8.75,-6.75,2.17,-3.57,-1.59,29.51,-11.24,19.47,30223
2.77,-8.02,-6.64,2.28,-3.46,-0.85,34.73,-7.26,15.14,30257
4.67,-5.17,-0.64,1.64,-3.68,0.10,38.13,-5.89,8.80,30291
3.27,-14.95,-0.40,1.40,-3.91,0.19,42.14,-5.22,1.80,30326
1.98,-6.95,-6.98,2.71,-5.25,-1.63,44.84,-2.92,-6.99,30360
2.27,-5.42,-11.65,2.38,-4.21,-1.19,45.67,-1.56,-15.42,30394
1.64,-11.71,-6.73,2.47,-4.07,-1.24,45.21,0.32,-23.75,30428
1.40,-9.35,-5.04,3.72,-5.28,-2.15,43.22,1.20,-31.44,30462
0.85,-7.37,-9.67,4.15,-5.55,-2.43,39.32,0.85,-41.44,30497
0.10,-9.54,-8.04,4.34,-5.51,-2.72,33.46,-0.25,-49.61,30531
-3.90,-11.18,-9.89,5.22,-5.66,-2.87,27.27,-2.60,-54.97,30565
-4.11,-11.63,-12.24,5.83,-5.98,-2.41,18.61,-7.73,-60.92,30599
-1.49,-15.12,-15.00,6.25,-6.48,-1.99,10.19,-14.22,-64.19,30633
-2.34,-17.11,-20.35,6.96,-7.20,-2.15,1.05,-21.54,-63.56,30667
-0.99,-8.25,-22.02,7.40,-8.55,-1.76,-11.68,-32.42,-58.32,30702
-5.72,-14.89,-15.44,6.34,-9.47,-1.37,-22.65,-39.84,-48.04,30736
0.28,-6.75,-18.79,5.56,-8.69,-1.20,-30.02,-45.21,-31.09,30770
4.25,-0.70,-16.54,3.41,-5.72,-0.20,-32.13,-45.57,-19.09,30804
-0.89,-7.60,-8.71,1.80,-4.67,1.36,-34.11,-42.98,-9.89,30838
3.41,-7.59,-5.61,1.94,-4.95,0.80,-33.03,-39.58,1.61,30873
8.16,-1.43,-10.32,1.77,-5.31,-0.11,-28.34,-36.09,11.69,30907
3.93,-5.75,-11.77,0.84,-3.57,-0.39,-22.81,-33.59,17.73,30941
-0.17,-8.33,-6.70,0.32,-2.37,-0.21,-17.42,-32.24,21.63,30975
-1.96,-11.60,-5.06,0.64,-2.52,0.27,-12.06,-29.92,24.31,31009
6.68,-5.27,-5.86,0.92,-3.72,-0.69,-2.10,-27.62,27.17,31043
4.12,-7.63,-9.33,0.81,-3.79,-1.40,7.66,-26.07,27.86,31078
5.04,-9.05,-10.23,0.92,-3.39,-2.44,16.18,-23.81,25.88,31112
3.89,-4.29,-9.40,0.90,-3.08,-2.38,25.17,-20.53,22.87,31146
6.25,-9.01,-11.67,1.37,-3.15,-2.11,30.96,-17.82,18.81,31180
10.52,5.93,-12.98,2.29,-4.88,-5.06,37.27,-12.60,12.95,31214
6.74,-3.46,-5.63,2.34,-3.29,-3.62,41.58,-4.41,7.13,31249
8.87,-6.39,-0.09,2.47,-4.12,-3.43,42.58,2.22,1.43,31283
6.35,-6.68,0.41,2.30,-4.91,-3.11,43.42,9.19,-7.82,31317
2.95,-11.76,-2.29,2.88,-5.29,-2.85,42.37,13.69,-17.58,31351
1.53,-8.53,-5.69,4.29,-6.25,-3.25,38.89,16.66,-28.88,31385
-3.26,-10.02,-4.45,3.99,-5.22,-1.73,32.23,17.45,-40.43,31419
2.55,-11.42,-0.77,4.43,-6.45,-2.06,25.01,16.44,-49.80,31454
3.19,-4.65,-9.00,5.07,-7.17,-3.35,14.67,11.40,-58.59,31488
-1.54,-11.81,-7.18,5.42,-5.81,-3.59,1.81,4.85,-63.05,31522
-6.42,-16.16,-7.01,6.16,-6.13,-3.73,-8.65,-2.43,-64.50,31556
-13.13,-18.16,-12.07,7.64,-7.78,-3.31,-21.10,-14.12,-60.04,31590
-15.11,-17.61,-20.86,8.44,-9.14,-1.76,-31.72,-22.39,-51.89,31625
-19.84,-17.48,-23.81,8.66,-11.53,-1.23,-41.64,-27.35,-34.81,31659
-14.49,-20.08,-31.83,7.46,-12.67,-1.67,-45.05,-27.83,-6.23,31693
-7.38,-11.59,-35.47,5.90,-11.59,-2.75,-35.60,-23.02,15.73,31727
4.94,1.95,-33.35,4.14,-6.93,-1.29,-17.80,-16.43,25.99,31761
-2.04,-5.17,-16.77,2.35,-4.25,-0.17,-5.83,-11.59,27.20,31795
3.36,-8.45,-8.17,1.97,-5.06,0.06,5.90,-11.22,25.94,31830
2.01,-6.90,-5.45,1.54,-4.06,2.00,16.97,-12.92,22.11,31864
6.75,0.78,-17.45,0.78,-3.67,0.75,23.57,-15.61,17.57,31898
10.19,-0.93,-22.72,-0.11,-1.84,0.29,27.96,-19.04,14.09,31932
4.52,-12.91,-9.86,-0.70,0.76,1.15,28.92,-23.14,14.66,31966
13.67,-22.05,-0.40,0.85,-2.53,-1.96,31.82,-23.41,12.42,32000
2.62,-7.40,-6.29,1.58,-3.44,-4.31,36.52,-19.22,8.48,32035
3.45,4.34,-3.07,0.52,-1.90,-0.99,39.02,-17.87,5.19,32069
-0.97,-12.13,4.56,0.70,-1.68,1.30,39.90,-20.36,3.05,32103
3.30,-17.17,0.26,2.06,-5.51,-0.99,42.65,-21.54,-4.06,32137
3.09,-3.98,-21.07,2.31,-6.70,-3.81,45.32,-18.69,-12.66,32171
3.87,5.56,-19.42,2.22,-4.92,-4.25,46.23,-13.56,-21.08,32206
1.80,-12.76,-3.39,2.31,-3.93,-2.57,45.64,-10.58,-26.19,32240
2.82,-7.66,-2.94,3.35,-5.95,-3.82,43.69,-7.66,-34.52,32274
3.86,-2.92,-7.14,3.04,-5.20,-2.78,39.13,-5.80,-43.09,32308
1.44,-4.99,-4.38,1.93,-3.23,-1.51,36.00,-5.90,-47.98,32342
4.44,-11.71,-0.47,1.91,-3.15,-1.17,32.62,-6.53,-51.97,32376
1.79,-9.65,-2.88,2.55,-3.89,-1.49,27.92,-8.83,-56.62,32411
1.61,-5.99,-7.88,2.03,-2.96,-1.33,24.03,-10.52,-58.84,32445
1.60,-12.15,-6.34,2.46,-2.97,-1.58,19.01,-12.66,-60.87,32479
-0.27,-10.96,-5.35,4.11,-4.63,-2.85,13.01,-16.78,-62.25,32513
-0.77,-9.46,-10.22,5.17,-5.61,-2.85,5.77,-22.05,-62.79,32547
-2.23,-12.24,-13.23,5.56,-5.81,-2.43,-4.00,-30.23,-59.11,32582
-2.52,-12.34,-12.54,5.84,-6.06,-1.78,-11.30,-36.00,-51.94,32616
-7.52,-16.61,-15.22,6.07,-6.87,-1.22,-18.53,-40.47,-42.14,32650
-10.95,-13.94,-16.59,6.52,-9.23,-1.68,-24.52,-42.85,-23.65,32684
-5.01,-8.57,-19.03,5.82,-9.29,-1.26,-23.36,-41.33,-8.20,32718
-0.39,-6.53,-27.06,4.40,-8.22,-1.12,-17.42,-37.78,3.32,32752
5.14,0.06,-17.98,2.86,-5.61,-1.10,-11.96,-35.43,9.82,32787
1.11,-5.30,-7.14,1.78,-4.42,-0.13,-7.04,-33.35,12.13,32821
-4.98,-8.55,-1.67,1.72,-4.62,0.32,-1.55,-31.64,14.50,32855
-6.28,-3.19,-8.72,0.97,-3.17,1.73,2.43,-30.72,15.24,32889
1.01,-6.92,-15.56,0.28,-2.42,1.17,4.66,-31.41,16.05,32923
2.99,-8.71,-14.50,0.16,-1.83,-0.80,7.91,-32.05,15.24,32958
8.83,-11.60,-5.98,1.21,-3.90,-3.18,13.49,-31.37,14.89,32992
4.14,-8.92,-12.53,2.63,-6.09,-5.68,24.20,-25.71,11.46,33026
-0.82,-1.35,-17.45,3.98,-7.00,-5.37,32.29,-18.97,6.37,33060
7.23,-2.60,-16.43,4.14,-6.05,-4.22,36.96,-12.28,-1.61,33094
6.99,5.19,-11.61,3.89,-6.12,-4.13,40.46,-5.96,-10.71,33128
3.69,-4.17,-7.62,4.05,-6.10,-3.39,39.90,-1.24,-19.98,33163
3.70,-9.63,-1.34,4.83,-6.33,-3.05,36.77,1.74,-30.39,33197
6.81,-3.03,-7.11,3.98,-6.87,-3.17,32.10,2.21,-40.13,33231
6.72,-4.00,-5.64,3.66,-5.11,-2.26,26.72,1.64,-46.13,33265
7.42,-6.31,-5.20,3.33,-4.28,-2.33,19.72,0.12,-51.43,33299
4.74,-8.36,-4.20,3.52,-3.86,-2.39,15.05,-1.80,-54.84,33333
1.98,-9.74,-3.67,3.56,-3.60,-2.25,10.00,-5.26,-56.85,33368
2.58,-12.25,-4.68,3.90,-4.09,-2.33,3.11,-10.10,-58.55,33402
3.65,-6.16,-7.35,5.18,-5.01,-2.96,-3.10,-16.65,-57.94,33436
1.49,-10.14,-9.44,5.15,-4.80,-2.33,-9.76,-23.81,-53.99,33470
-1.08,-8.52,-10.50,5.35,-5.26,-2.07,-15.78,-29.51,-48.86,33504
-0.36,-10.29,-12.73,5.15,-5.72,-1.60,-20.27,-34.24,-40.85,33539
0.95,-8.92,-10.05,4.76,-6.10,-1.49,-24.17,-37.18,-30.15,33573
-1.42,-7.15,-8.37,4.27,-5.53,-1.09,-26.16,-37.85,-21.22,33607
1.01,-4.77,-11.90,3.32,-4.83,-0.76,-26.50,-36.98,-13.62,33641
