ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
3.49,-8.72,-2.70,0.46,-0.57,0.62,-32.91,-61.69,8.51,101070
2.84,-8.57,-3.49,0.51,-0.62,0.61,-33.56,-60.13,10.87,101104
2.34,-8.73,-3.83,0.65,-0.53,0.56,-34.23,-58.73,12.63,101138
1.35,-9.13,-3.53,0.79,-0.55,0.43,-35.03,-57.09,13.26,101172
-0.29,-9.66,-3.93,1.01,-1.22,0.13,-35.37,-55.66,17.20,101207
0.58,-8.36,-4.25,1.10,-1.86,-0.10,-32.21,-54.41,20.48,101241
0.67,-9.46,-3.52,1.01,-1.47,-0.07,-30.18,-53.77,23.17,101275
1.73,-9.75,-2.61,1.03,-1.02,0.02,-28.81,-52.51,25.42,101309
0.63,-8.94,-1.09,1.05,-0.80,0.03,-28.60,-50.76,27.39,101343
2.01,-9.29,-0.20,0.95,-0.97,-0.00,-27.46,-50.25,28.97,101377
2.86,-9.02,-1.44,0.90,-1.18,0.01,-25.30,-48.83,30.80,101412
3.77,-8.48,-1.54,0.80,-0.73,-0.12,-24.17,-47.53,32.89,101446
2.10,-9.54,0.76,0.77,-0.20,0.10,-24.12,-46.58,33.73,101480
3.89,-10.17,-0.84,0.71,-0.81,0.13,-23.79,-46.24,35.06,101514
3.80,-8.87,-1.23,0.71,-0.52,0.42,-23.17,-44.49,35.75,101548
2.91,-10.03,0.23,0.60,0.11,0.49,-24.09,-42.65,36.03,101583
2.24,-9.27,-0.38,0.52,0.18,0.25,-25.26,-41.49,37.27,101617
2.02,-9.05,-1.32,0.43,0.06,0.11,-26.29,-40.41,41.11,101651
3.51,-9.38,-0.42,0.26,0.25,0.11,-26.91,-39.90,37.46,101685
1.43,-9.26,-0.45,0.41,0.16,-0.07,-27.78,-39.42,37.30,101719
1.67,-9.37,-0.49,0.31,0.17,-0.01,-28.30,-38.73,37.49,101753
2.43,-10.44,-0.03,0.24,0.17,-0.18,-28.72,-38.72,36.89,101788
1.86,-9.81,-0.91,0.28,0.26,-0.17,-29.25,-38.09,36.74,101822
1.79,-9.53,-0.50,0.29,0.25,-0.16,-30.15,-38.31,37.05,101856
1.41,-10.25,0.59,0.24,0.38,-0.22,-30.59,-38.18,36.58,101890
1.70,-10.91,-1.41,0.12,0.51,-0.41,-31.31,-37.96,35.72,101924
0.36,-10.04,0.09,0.09,1.81,-0.47,-33.76,-38.56,33.59,101958
4.36,-9.52,-3.22,-0.49,1.24,-0.71,-35.41,-40.05,31.45,101993
1.22,-9.39,-5.66,-1.80,6.62,0.61,-45.22,-41.29,19.53,102027
-1.40,-9.36,-1.81,-1.96,7.61,0.42,-53.77,-41.73,2.63,102061
-10.67,-4.47,-0.92,-1.88,3.93,-0.35,-57.06,-43.35,-11.12,102095
6.72,-8.93,-0.73,-1.90,3.56,0.47,-57.92,-42.93,-21.85,102129
-7.04,-9.53,-1.15,-1.44,5.41,1.39,-58.01,-40.16,-35.55,102164
9.09,-9.69,-1.53,-0.29,3.35,1.58,-56.21,-36.76,-44.61,102198
-5.03,-20.50,11.37,-0.08,6.07,3.02,-53.05,-31.88,-55.58,102232
1.97,-5.63,-1.09,1.31,-2.89,0.72,-54.27,-30.84,-50.98,102266
-0.20,-7.29,0.01,0.79,0.71,1.35,-56.24,-29.54,-50.18,102300
-4.19,-8.64,-6.57,0.83,1.18,-0.02,-55.60,-29.39,-52.70,102334
-3.29,-7.47,-3.99,-0.24,1.62,-0.59,-52.92,-30.18,-56.47,102369
6.61,-12.14,3.16,-0.88,3.34,-0.91,-48.35,-29.77,-62.73,102403
-7.72,-9.18,0.45,-0.77,6.03,-0.92,-38.34,-30.11,-71.97,102437
-6.35,-7.83,0.24,-0.62,-1.51,-1.11,-33.94,-29.60,-74.28,102471
11.34,-12.20,1.22,0.04,-1.94,-0.84,-36.77,-30.52,-71.59,102505
-7.18,-11.25,-1.94,0.39,0.14,0.16,-35.95,-31.15,-72.38,102540
3.08,-10.54,2.70,0.58,0.51,0.50,-35.94,-31.48,-72.01,102574
-6.22,-8.93,-1.84,0.44,-0.64,0.01,-35.82,-31.58,-72.14,102608
5.32,-10.43,-0.39,0.31,-0.21,-0.11,-37.61,-32.02,-70.29,102642
-4.21,-9.08,-3.00,0.29,0.87,-0.16,-36.20,-32.64,-71.24,102676
2.03,-10.06,-1.16,0.18,0.10,-0.28,-34.83,-33.62,-71.12,102710
0.80,-10.31,0.14,0.14,0.87,-0.38,-33.28,-33.57,-72.42,102745
-1.23,-9.30,-1.90,0.06,1.01,-0.49,-31.00,-34.32,-73.50,102779
-4.86,-9.50,-0.10,0.11,1.43,-0.66,-27.77,-34.89,-75.59,102813
4.60,-10.79,0.88,0.04,0.31,-0.73,-26.66,-35.50,-75.75,102847
-3.02,-9.48,-0.17,0.27,0.80,-0.48,-24.55,-36.63,-75.45,102881
2.52,-9.29,-0.03,0.44,-0.42,-0.41,-24.00,-36.96,-75.67,102916
1.63,-8.68,-0.06,0.39,-0.06,-0.38,-24.38,-38.16,-75.31,102950
1.48,-9.23,-0.24,0.39,-0.17,-0.45,-24.33,-39.81,-73.75,102984
1.41,-9.38,-0.75,0.33,0.05,-0.58,-24.10,-40.70,-73.84,103018
-0.33,-10.68,-0.72,0.26,0.42,-0.77,-22.73,-41.52,-74.50,103052
0.10,-11.25,-0.11,0.27,0.47,-1.05,-20.29,-42.78,-74.25,103086
3.03,-12.39,-4.30,-0.05,1.48,-0.90,-17.42,-43.93,-75.08,103121
-6.08,-11.03,1.23,0.17,1.99,-1.13,-11.97,-44.80,-76.34,103155
3.06,-14.32,0.86,-0.05,1.47,-1.13,-9.76,-45.38,-76.72,103189
-2.74,-12.37,-0.49,0.19,1.10,-1.74,-5.23,-45.05,-76.79,103223
8.41,-8.55,-2.46,0.51,-0.92,-2.19,-4.79,-45.48,-77.42,103257
-5.07,-7.87,-3.46,-0.05,-4.43,-3.33,-7.82,-45.64,-76.35,103291
0.95,-3.30,-3.71,0.16,-8.38,-3.44,-20.62,-47.28,-71.44,103326
3.04,-4.10,-5.30,0.17,-7.61,-2.32,-31.95,-49.40,-64.54,103360
4.11,-3.51,-7.74,0.71,-5.61,-0.99,-39.62,-51.51,-55.57,103394
5.54,-3.66,-4.08,1.20,-3.09,-0.19,-45.26,-52.66,-48.26,103428
17.26,-17.01,13.10,-0.10,1.05,0.02,-47.33,-52.81,-47.59,103462
-2.87,-7.74,2.55,0.87,1.81,1.47,-45.92,-52.63,-49.78,103497
2.13,-4.42,-1.31,0.79,-1.77,1.47,-50.01,-49.91,-45.79,103531
14.55,-9.68,1.16,0.59,-1.46,1.94,-54.91,-46.89,-41.41,103565
4.03,-8.90,-2.30,0.66,2.15,2.25,-57.95,-40.84,-43.47,103599
-3.48,-6.33,-5.14,0.31,1.58,2.74,-59.40,-35.30,-46.05,103633
11.62,-9.10,-5.47,0.03,0.44,2.03,-61.33,-27.61,-46.27,103667
3.89,-5.78,0.32,0.33,3.00,1.36,-60.38,-23.31,-52.51,103702
0.64,-7.18,0.07,0.25,0.76,1.14,-59.27,-20.07,-54.27,103736
9.54,-9.70,-1.91,0.35,0.31,0.49,-59.24,-18.33,-54.24,103770
3.30,-8.09,-4.09,0.35,1.69,0.37,-57.31,-17.22,-56.83,103804
5.42,-8.60,-3.10,0.20,1.41,0.23,-55.32,-16.30,-59.72,103838
0.72,-9.06,-1.46,0.17,1.98,-0.02,-52.62,-15.11,-63.02,103873
1.50,-9.66,-1.00,0.16,0.57,-0.34,-50.63,-15.84,-63.86,103907
3.05,-9.61,-1.56,0.21,0.48,-0.56,-49.99,-16.62,-65.20,103941
-0.11,-9.11,-2.32,0.24,0.75,-0.64,-47.57,-17.82,-67.39,103975
1.17,-8.90,-2.22,0.35,0.43,-0.60,-46.64,-18.21,-67.23,104009
1.90,-9.04,-0.87,0.58,0.35,-0.45,-45.59,-19.64,-67.14,104043
1.09,-10.30,-0.70,0.67,0.37,-0.57,-44.37,-21.53,-67.71,104078
0.90,-10.86,-1.16,0.81,-0.05,-0.69,-44.23,-23.33,-67.45,104112
2.44,-11.97,-1.09,0.85,0.24,-0.78,-43.38,-24.52,-67.22,104146
-2.57,-12.18,-0.29,1.06,0.51,-0.95,-41.83,-27.05,-68.24,104180
-0.84,-14.75,1.46,1.20,1.25,-0.77,-39.81,-29.45,-68.72,104214
-2.40,-15.85,-2.47,1.63,-0.38,-1.45,-38.60,-32.11,-67.82,104249
2.10,-7.82,-1.23,1.73,-1.44,-2.03,-38.54,-35.66,-65.01,104283
-14.56,-4.83,-8.50,0.44,-5.67,-2.90,-42.97,-39.13,-57.22,104317
14.76,-0.88,-4.37,0.22,-8.54,-1.81,-50.51,-41.99,-44.10,104351
6.82,-2.92,-3.47,0.56,0.40,0.63,-54.36,-41.70,-40.46,104385
3.60,-7.25,-2.30,0.65,2.01,1.57,-54.43,-38.83,-44.27,104419
-3.56,-7.89,1.79,0.51,1.59,1.98,-55.63,-34.49,-47.98,104454
7.19,-10.97,2.25,-0.88,-0.99,2.00,-58.73,-29.51,-49.24,104488
7.34,-9.15,1.71,-0.27,1.95,1.75,-58.71,-24.70,-53.30,104522
-0.21,-7.92,1.19,-0.55,1.57,1.94,-56.49,-18.15,-59.30,104556
16.24,-10.08,2.23,-0.48,2.52,2.28,-54.37,-12.20,-63.67,104590
0.13,-16.66,11.90,0.01,2.42,1.35,-48.47,-8.02,-70.30,104625
0.07,-6.03,5.71,0.94,-5.43,-0.56,-53.70,-8.35,-61.96,104659
7.25,-9.90,0.21,1.62,-6.21,-0.92,-62.48,-10.51,-50.39,104693
0.43,-8.72,-1.05,1.88,-1.80,0.11,-65.35,-11.12,-44.52,104727
-2.59,-9.51,0.99,1.29,-2.25,0.57,-65.90,-9.69,-40.50,104761
1.97,-14.26,4.73,0.62,-1.98,0.78,-67.42,-8.29,-35.60,104795
-5.74,-12.84,0.11,0.76,-2.11,-0.02,-68.20,-6.01,-30.69,104830
5.03,-11.16,3.07,0.77,-4.25,-0.70,-69.04,-6.50,-22.70,104864
-6.18,-8.06,-4.21,1.57,-5.71,-1.25,-69.34,-7.45,-12.64,104898
7.58,-7.04,-1.51,1.50,-4.90,-0.83,-67.45,-8.81,-0.41,104932
-9.49,-7.82,-4.63,2.13,-5.28,-0.28,-64.98,-7.29,8.71,104966
9.76,-8.73,-9.77,1.42,-5.67,-0.36,-58.96,-5.58,24.12,105000
2.71,-9.79,-10.12,0.05,-1.61,0.29,-57.51,-5.00,27.10,105035
3.82,-7.73,-7.22,-0.10,-1.53,0.24,-56.61,-4.49,29.39,105069
6.76,-9.39,-4.46,-0.50,-0.83,0.45,-56.72,-3.70,31.25,105103
4.81,-9.26,-1.31,-0.45,-0.01,0.44,-57.48,-3.39,31.16,105137
4.78,-9.52,-1.56,-0.28,-0.34,0.25,-57.83,-3.14,31.28,105171
4.69,-8.73,-2.88,-0.19,-0.02,0.36,-58.33,-2.18,31.09,105206
3.34,-9.34,-2.22,-0.15,0.31,0.48,-59.34,-0.91,30.44,105240
2.41,-8.62,-1.52,-0.28,0.33,0.18,-59.98,-1.23,29.01,105274
1.74,-9.27,-1.14,-0.38,0.21,-0.01,-60.84,-1.48,28.85,105308
0.95,-9.82,-1.21,-0.18,-0.22,-0.04,-60.93,-1.49,28.62,105342
2.86,-9.13,-1.33,-0.06,-0.21,0.03,-61.18,-1.27,28.90,105376
1.95,-9.36,-1.43,-0.08,0.12,0.14,-61.59,-1.72,29.26,105411
2.21,-9.29,-1.07,-0.11,0.19,0.13,-62.01,-1.17,29.45,105445
1.94,-9.46,-1.20,-0.11,0.13,0.11,-62.17,-0.95,28.62,105479
2.35,-9.61,-1.27,-0.11,0.09,0.04,-62.07,-0.95,28.28,105513
1.58,-9.50,-1.24,-0.10,0.12,-0.04,-62.77,-1.34,27.71,105547
1.59,-9.42,-1.49,-0.08,-0.12,-0.09,-63.02,-1.74,28.47,105582
1.64,-9.41,-1.31,-0.09,-0.06,-0.08,-63.20,-1.56,27.83,105616
1.79,-9.63,-1.28,-0.08,-0.06,-0.07,-62.85,-1.77,27.42,105650
2.14,-9.41,-1.43,-0.05,-0.05,-0.05,-62.79,-1.59,27.99,105684
1.51,-9.87,-1.45,-0.04,-0.03,0.00,-62.58,-1.80,27.70,105718
2.22,-9.41,-1.52,-0.00,-0.09,0.00,-63.07,-1.75,27.43,105752
1.71,-9.22,-1.67,0.02,-0.07,0.02,-62.44,-1.97,27.90,105787
1.89,-9.79,-1.93,0.03,-0.09,0.03,-62.44,-1.23,27.96,105821
1.77,-9.57,-1.76,0.07,-0.04,0.05,-63.02,-0.94,26.83,105855
1.75,-9.55,-1.54,0.09,-0.03,0.09,-62.70,-0.10,28.37,105889
1.48,-9.31,-1.72,0.09,-0.06,0.07,-62.23,-0.13,27.78,105923
1.50,-9.35,-1.52,0.05,-0.05,0.04,-61.75,0.22,27.62,105958
1.06,-9.82,-1.51,0.05,-0.01,0.02,-61.72,0.32,28.16,105992
0.84,-9.66,-1.43,0.06,0.04,0.03,-62.22,0.70,28.00,106026
0.68,-9.45,-1.24,0.10,0.01,0.03,-61.81,1.07,27.73,106060
1.23,-9.48,-1.32,0.08,-0.07,0.01,-61.62,0.91,27.40,106094
0.52,-8.93,-1.53,0.04,-0.07,-0.02,-61.94,0.92,27.46,106128
1.59,-9.56,-1.38,0.04,-0.10,-0.05,-61.90,1.07,27.40,106163
1.17,-9.40,-1.69,0.08,0.01,-0.03,-61.96,1.02,27.23,106197
1.66,-9.01,-1.87,0.08,0.09,-0.04,-62.36,0.89,26.54,106231
1.75,-8.66,-2.47,0.01,0.19,-0.12,-62.79,1.30,26.22,106265
1.85,-9.67,-2.69,-0.06,0.05,-0.19,-62.98,0.34,26.60,106299
4.39,-9.41,-1.90,-0.15,0.50,-0.10,-63.56,0.18,25.24,106333
2.73,-9.61,-1.53,-0.29,2.18,0.24,-65.64,-0.13,20.93,106368
0.50,-9.49,-1.86,-0.40,2.58,0.29,-67.98,-0.48,15.02,106402
-0.33,-10.29,-0.58,-0.22,1.77,0.21,-69.96,0.13,10.33,106436
1.15,-10.33,-0.84,0.02,0.19,0.08,-70.40,0.83,9.27,106470
2.32,-9.56,-1.43,0.02,0.33,0.19,-70.01,0.83,7.97,106504
1.40,-9.34,-1.91,-0.07,1.33,0.36,-71.06,1.64,4.00,106539
0.40,-9.55,-1.05,-0.15,1.19,0.28,-71.56,2.53,1.72,106573
0.81,-9.49,-1.10,-0.11,0.47,0.08,-71.63,2.84,0.39,106607
0.76,-9.05,-2.70,-0.19,0.03,-0.08,-71.54,2.13,0.56,106641
1.87,-9.28,-2.78,-0.28,0.11,-0.09,-71.54,1.99,0.37,106675
1.27,-9.15,-2.62,-0.17,0.32,-0.14,-71.48,1.61,-0.92,106709
1.52,-9.37,-1.56,-0.21,-0.15,-0.28,-71.28,1.05,-0.54,106744
1.63,-9.76,-1.58,-0.20,-0.08,-0.30,-71.02,-0.25,-0.80,106778
1.93,-9.58,-2.01,-0.14,0.16,-0.22,-70.77,-0.86,-1.14,106812
2.51,-9.89,-1.30,-0.13,0.20,-0.12,-71.13,-1.80,-0.45,106846
2.22,-9.94,-1.08,-0.05,0.25,-0.04,-70.99,-1.89,-1.71,106880
0.84,-9.66,-1.93,0.05,0.32,0.05,-70.94,-1.97,-2.95,106915
0.70,-9.61,-1.79,0.07,0.01,0.06,-70.80,-1.61,-1.97,106949
0.96,-9.48,-1.70,0.07,0.08,0.06,-70.42,-1.26,-2.67,106983
0.15,-9.41,-2.41,0.02,-0.03,0.01,-70.33,-0.70,-3.10,107017
0.87,-9.44,-2.31,0.02,-0.20,-0.03,-70.01,-0.51,-2.24,107051
1.08,-9.57,-1.95,0.00,-0.16,-0.03,-70.17,-1.01,-2.27,107085
1.24,-9.71,-1.65,-0.01,-0.25,-0.04,-70.11,-1.07,-1.90,107120
1.03,-9.41,-1.93,-0.01,-0.22,-0.07,-70.24,-0.91,-1.27,107154
1.19,-9.71,-1.98,-0.01,-0.15,-0.03,-69.83,-0.41,-1.26,107188
1.24,-9.53,-1.99,0.04,-0.11,0.00,-69.80,-0.83,-0.48,107222
1.37,-9.46,-1.95,0.03,-0.09,-0.01,-69.76,-0.66,-0.54,107256
1.30,-9.44,-2.21,0.03,-0.07,-0.01,-69.63,-0.67,-0.69,107291
1.43,-9.50,-2.08,0.05,-0.05,0.02,-69.82,0.18,0.09,107325
1.23,-9.38,-2.06,0.04,-0.04,0.01,-69.75,0.16,-0.29,107359
1.21,-9.48,-2.24,0.04,-0.07,0.01,-69.75,0.25,-0.56,107393
1.31,-9.56,-2.23,0.06,-0.11,0.03,-69.45,0.83,-0.01,107427
1.16,-9.37,-2.31,0.09,-0.11,0.01,-69.25,0.99,0.26,107461
1.02,-9.40,-2.27,0.08,-0.16,-0.01,-69.80,0.91,-0.37,107496
1.01,-9.47,-2.31,0.08,-0.17,-0.02,-69.09,0.76,-0.31,107530
0.90,-9.52,-2.04,0.09,-0.17,-0.03,-69.25,1.65,0.53,107564
1.24,-9.43,-1.93,0.08,-0.16,-0.05,-68.97,1.08,1.67,107598
1.40,-9.63,-1.83,0.08,-0.11,-0.03,-68.85,1.08,0.73,107632
1.02,-9.43,-2.20,0.09,-0.08,-0.05,-68.59,1.51,1.45,107666
1.07,-9.39,-2.36,0.06,-0.07,-0.08,-68.85,1.61,1.61,107701
0.79,-9.55,-2.24,0.08,-0.07,-0.07,-68.74,1.43,2.02,107735
0.67,-9.34,-2.28,0.07,-0.11,-0.11,-68.65,1.14,1.64,107769
0.41,-9.51,-2.15,0.07,-0.11,-0.13,-68.69,1.58,1.39,107803
0.91,-9.65,-2.14,0.07,-0.13,-0.14,-69.26,1.40,1.51,107837
1.01,-9.56,-1.78,0.09,-0.09,-0.13,-68.81,0.67,1.99,107872
1.01,-9.39,-2.03,0.08,-0.09,-0.17,-68.71,0.60,1.08,107906
0.84,-9.62,-2.26,0.09,-0.09,-0.18,-69.09,0.48,0.85,107940
1.18,-9.74,-2.07,0.14,-0.02,-0.08,-69.42,-0.03,1.32,107974
1.42,-9.65,-1.80,0.15,0.03,-0.07,-70.04,0.16,0.73,108008
1.60,-9.36,-1.87,0.16,-0.13,-0.12,-69.64,0.54,1.20,108042
1.30,-9.45,-2.14,0.15,-0.05,-0.10,-70.04,0.42,0.80,108077
1.57,-9.39,-2.04,0.14,-0.02,-0.08,-70.04,0.09,0.50,108111
1.34,-9.32,-1.94,0.13,-0.01,-0.09,-70.33,0.34,0.57,108145
1.08,-9.49,-2.13,0.10,-0.03,-0.15,-70.39,0.18,0.48,108179
1.25,-9.52,-2.00,0.10,0.01,-0.16,-70.75,-0.37,0.61,108213
1.09,-9.62,-1.68,0.14,0.02,-0.13,-70.51,-0.56,0.39,108248
1.09,-9.51,-1.61,0.13,0.00,-0.16,-70.72,-0.03,0.76,108282
0.96,-9.57,-1.76,0.11,0.00,-0.22,-71.02,-1.05,0.12,108316
1.19,-9.62,-1.70,0.14,0.01,-0.19,-70.83,-1.48,0.31,108350
0.94,-9.74,-1.63,0.16,0.02,-0.17,-71.32,-1.55,-0.47,108384
1.72,-9.45,-1.62,0.19,-0.07,-0.17,-71.41,-1.53,-1.10,108418
1.45,-9.57,-1.62,0.20,-0.03,-0.15,-71.72,-1.99,-0.32,108453
1.81,-9.56,-1.55,0.18,-0.03,-0.17,-71.51,-1.78,-1.32,108487
2.06,-9.52,-1.42,0.19,-0.02,-0.15,-72.10,-2.08,-1.27,108521
1.70,-9.51,-1.50,0.20,-0.00,-0.14,-72.03,-1.81,-0.66,108555
1.66,-9.43,-1.75,0.19,0.02,-0.19,-72.32,-2.06,-1.33,108589
1.71,-9.32,-1.69,0.14,0.02,-0.25,-72.43,-2.35,-2.53,108624
1.74,-9.71,-1.44,0.16,0.11,-0.23,-72.60,-2.16,-2.89,108658
1.86,-9.59,-1.29,0.19,0.02,-0.23,-72.41,-2.76,-2.84,108692
1.60,-9.39,-1.20,0.22,-0.00,-0.20,-73.08,-3.33,-3.38,108726
1.91,-9.57,-1.07,0.23,0.01,-0.17,-73.57,-3.57,-3.96,108760
