ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
0.40,5.37,-9.22,-1.19,-0.64,-2.83,-34.35,-21.12,-61.01,14791
5.23,4.02,-8.77,-0.61,-0.03,-1.77,-35.22,-25.58,-59.08,14825
1.50,-2.06,-10.39,-0.88,-0.21,1.40,-35.69,-26.70,-57.64,14859
1.31,-11.57,-10.75,-1.18,-0.74,2.37,-37.90,-25.18,-52.91,14893
3.38,-9.20,-9.81,-0.53,-1.16,4.14,-40.44,-21.66,-48.64,14927
6.73,-10.16,-12.45,-0.88,-0.89,7.77,-43.53,-11.87,-44.11,14961
5.06,-17.47,-12.31,-0.87,0.30,10.18,-42.82,1.80,-41.51,14996
0.52,-11.71,-11.92,0.71,1.34,4.79,-38.86,10.23,-40.51,15030
2.91,-4.78,-9.96,1.62,1.46,2.94,-36.42,14.86,-40.94,15064
1.70,-0.54,-12.28,1.76,1.01,-0.33,-35.66,15.29,-43.13,15098
-1.76,6.28,-10.41,2.49,1.18,-1.80,-36.06,13.17,-43.92,15132
-8.75,3.30,-11.90,2.30,0.38,-2.21,-38.66,9.41,-45.09,15166
-12.97,-0.57,-11.31,2.58,-0.63,-3.23,-40.75,4.53,-44.31,15201
-13.13,1.54,-12.71,2.85,-2.24,-4.21,-45.00,-3.93,-39.37,15235
-7.51,9.37,-16.16,2.78,-3.68,-5.19,-48.63,-13.23,-33.08,15269
-10.81,27.19,-18.47,1.16,-4.55,-10.51,-47.72,-28.82,-21.84,15303
-0.63,24.07,-12.52,-0.26,-2.60,-5.91,-37.08,-45.78,-9.59,15337
5.15,15.78,-10.31,-1.17,-0.56,-3.40,-27.86,-51.80,-4.98,15372
-2.26,-2.34,-10.87,-1.73,-1.10,-0.76,-18.21,-55.73,-2.16,15406
-1.47,-4.91,-7.11,-0.67,-1.29,-0.62,-9.31,-57.47,-2.43,15440
1.37,-3.41,-9.84,-0.61,-2.17,1.60,-3.07,-57.64,-3.46,15474
5.13,-10.92,-7.91,-1.05,-1.82,5.79,-3.95,-57.45,-7.97,15508
8.54,-15.58,-8.29,-0.95,-0.01,8.51,-12.01,-54.71,-13.10,15542
-4.76,-14.18,-15.61,-0.84,0.54,7.99,-23.60,-47.84,-16.19,15577
6.37,-13.76,-13.02,0.07,0.87,7.00,-29.42,-40.87,-17.87,15611
4.86,-10.65,-13.52,0.62,0.81,6.11,-34.36,-32.61,-18.69,15645
3.89,-2.64,-10.96,1.18,0.63,1.90,-35.24,-28.46,-18.80,15679
5.46,-1.70,-5.42,1.70,0.11,-0.84,-34.95,-27.29,-17.98,15713
2.51,1.74,-6.83,2.03,0.53,-3.07,-33.25,-30.33,-15.92,15748
-8.93,9.71,-10.20,2.16,0.68,-3.82,-29.60,-34.03,-15.40,15782
-9.83,3.97,-10.89,1.66,-0.10,-5.29,-26.28,-36.98,-14.62,15816
-12.53,2.60,-13.90,1.51,-1.01,-5.86,-20.18,-40.78,-11.94,15850
-12.99,10.47,-12.92,1.18,-1.76,-5.27,-14.29,-43.66,-9.88,15884
-3.43,15.82,-12.26,0.22,-1.51,-5.32,-7.34,-45.89,-9.53,15918
0.20,9.59,-11.28,-0.66,-0.99,-3.61,-1.29,-47.43,-9.46,15953
2.72,-0.25,-6.55,-0.82,-0.92,-1.28,2.65,-47.94,-10.19,15987
5.49,-5.36,-6.91,-1.68,-1.27,-0.70,4.57,-48.20,-12.29,16021
7.35,-6.13,-9.55,-1.50,-1.35,1.91,4.34,-48.44,-14.06,16055
8.05,-6.23,-5.55,-0.88,-1.11,5.01,0.31,-47.56,-14.79,16089
12.65,-6.76,-11.45,-1.14,-0.86,6.89,-6.88,-45.41,-16.03,16124
9.84,-8.16,-9.64,-0.65,0.11,8.59,-15.00,-40.59,-16.41,16158
3.65,-16.53,-12.04,0.19,0.16,5.83,-19.67,-35.08,-14.78,16192
3.89,-9.79,-10.91,0.26,0.55,3.74,-20.64,-30.68,-14.12,16226
-3.10,-3.41,-9.72,1.33,0.97,1.83,-19.56,-27.76,-14.10,16260
-1.51,-3.75,-7.35,1.66,0.84,-0.49,-15.70,-27.80,-14.92,16294
-13.73,2.37,-6.75,2.56,0.58,-3.03,-11.58,-27.95,-15.52,16329
-13.64,2.53,-9.36,2.20,-0.66,-3.08,-6.28,-28.15,-17.16,16363
-9.08,12.85,-9.07,3.10,-1.33,-4.80,-0.07,-27.92,-20.33,16397
-14.56,30.38,-12.09,3.49,-3.14,-7.48,4.47,-27.81,-24.70,16431
-1.11,27.35,-16.35,0.70,-2.76,-7.59,6.74,-28.00,-31.72,16465
4.57,19.06,-11.94,-1.13,-1.75,-5.55,7.41,-29.28,-36.01,16500
7.28,4.71,-10.15,-0.30,-0.95,0.36,4.90,-30.75,-40.32,16534
8.05,-13.18,-11.12,-2.61,-0.60,2.40,0.73,-31.12,-43.76,16568
-0.61,-12.46,-5.99,-0.95,-1.45,4.94,-6.12,-31.53,-45.53,16602
9.49,-14.05,-9.55,-1.15,-1.50,7.22,-14.06,-29.30,-45.37,16636
6.21,-19.86,-12.95,-0.77,-0.13,11.30,-24.77,-21.84,-43.66,16670
-1.79,-21.46,-14.97,-0.41,0.34,6.67,-29.49,-15.35,-40.06,16705
6.50,-1.30,-12.35,0.96,0.43,3.29,-31.95,-10.89,-35.65,16739
4.47,5.43,-14.01,1.35,0.83,2.38,-31.88,-9.50,-32.71,16773
-1.85,-0.37,-9.13,1.38,0.89,1.78,-30.71,-8.14,-30.09,16807
-0.45,-8.48,-8.76,1.59,0.79,-0.10,-28.62,-7.73,-25.59,16841
-6.31,2.02,-11.64,1.95,0.34,-2.81,-26.45,-9.78,-23.38,16875
-8.19,10.32,-12.03,2.26,0.25,-3.91,-23.84,-13.29,-19.18,16910
-12.12,12.16,-13.02,2.23,0.11,-4.91,-18.28,-15.19,-17.39,16944
-16.95,17.08,-14.17,2.19,-1.00,-5.68,-12.79,-17.44,-16.87,16978
-4.54,13.08,-11.86,0.96,-1.95,-6.42,-7.10,-19.51,-17.77,17012
-0.58,7.68,-13.05,0.65,-1.67,-5.96,-3.43,-20.96,-21.38,17046
5.02,18.09,-13.37,-0.01,-1.38,-5.42,-0.22,-23.69,-24.48,17081
3.85,8.89,-11.23,-0.29,-1.68,-2.04,1.71,-26.00,-27.78,17115
9.26,9.38,-6.96,-0.39,-1.30,-1.33,2.67,-27.84,-31.16,17149
9.53,-1.65,-7.49,-1.40,-0.91,3.36,0.80,-28.72,-35.36,17183
4.42,-17.57,-7.70,-1.29,-0.41,6.59,-4.36,-28.46,-38.56,17217
8.69,-16.32,-8.60,-1.14,-0.38,6.33,-9.32,-26.50,-41.33,17251
8.18,-12.46,-11.04,-0.33,-0.07,7.15,-16.11,-22.01,-41.74,17286
6.72,-14.16,-13.20,-0.03,0.39,6.85,-19.48,-16.92,-41.68,17320
3.99,-4.24,-13.95,0.21,1.78,3.11,-20.23,-11.72,-41.92,17354
-2.75,3.57,-16.17,1.45,0.83,0.70,-20.62,-10.49,-40.85,17388
-8.11,-4.19,-12.60,1.95,0.64,-0.15,-20.62,-10.10,-40.98,17422
-14.11,2.66,-11.92,2.47,-0.57,-3.52,-21.65,-12.07,-39.93,17457
-10.92,13.35,-12.96,2.27,-1.76,-5.53,-22.16,-16.24,-37.74,17491
-11.16,25.56,-14.24,2.26,-2.36,-8.03,-20.70,-21.91,-30.33,17525
-0.47,21.89,-17.02,-0.45,-2.08,-9.14,-15.76,-29.86,-31.76,17559
2.39,9.19,-11.71,-1.72,-1.42,-4.99,-11.24,-32.96,-32.42,17593
2.72,5.01,-10.21,-0.62,-1.45,-2.06,-8.61,-34.13,-33.00,17627
5.91,-2.00,-7.49,-0.73,-1.81,-0.08,-8.46,-33.95,-33.79,17662
10.14,-6.52,-4.30,-0.61,-1.86,2.97,-9.82,-31.95,-34.35,17696
16.72,-8.13,-8.11,-1.26,-0.59,7.11,-14.76,-27.01,-35.22,17730
1.12,-12.40,-13.15,-0.80,1.67,8.32,-17.95,-21.57,-35.60,17764
2.86,-6.72,-11.08,-0.67,0.92,5.04,-17.85,-16.97,-36.31,17798
-1.73,-6.31,-15.61,-0.51,0.26,5.93,-17.32,-13.88,-35.82,17833
-2.13,-8.50,-8.78,0.76,0.73,4.47,-15.86,-12.29,-36.14,17867
-2.00,-6.41,-5.80,1.46,1.21,2.26,-14.24,-11.53,-35.47,17901
-2.68,-0.54,-8.87,1.89,0.33,-0.02,-12.73,-13.53,-34.79,17935
-5.07,0.81,-9.15,1.43,-0.10,-0.93,-12.04,-15.95,-33.34,17969
-7.97,5.21,-10.11,2.13,-0.44,-2.24,-10.16,-19.16,-31.37,18003
-9.48,10.92,-11.52,2.26,-1.01,-3.97,-7.92,-22.01,-30.43,18038
-6.40,14.92,-12.34,2.13,-1.66,-6.09,-1.87,-26.07,-29.25,18072
0.72,20.69,-14.66,0.76,-1.89,-9.08,5.76,-27.64,-31.28,18106
-1.22,18.26,-10.04,0.31,-1.18,-5.36,12.41,-27.04,-34.58,18140
4.15,10.56,-12.03,-0.25,-0.90,-3.91,17.85,-25.69,-40.09,18174
3.37,2.74,-10.50,-1.28,-1.00,-2.33,20.65,-23.93,-46.17,18208
0.77,-0.60,-9.62,-1.23,-0.79,0.25,22.11,-22.84,-53.80,18243
0.64,-7.84,-9.19,-1.88,-1.50,1.81,20.72,-22.68,-59.65,18277
5.06,-10.08,-8.07,-1.35,-1.45,3.22,17.66,-22.90,-66.40,18311
7.64,-7.33,-8.30,-0.53,-1.05,5.03,12.16,-24.26,-73.12,18345
5.98,-6.69,-10.72,-0.85,-0.65,6.96,6.68,-24.88,-78.56,18379
10.21,-10.14,-12.93,-0.39,0.33,7.05,1.94,-24.16,-81.31,18414
11.94,-9.53,-18.30,-0.11,1.48,4.85,-1.51,-24.20,-83.79,18448
1.34,-5.44,-9.90,1.45,1.12,3.07,-1.45,-26.60,-84.62,18482
-0.38,-1.07,-10.09,1.63,0.93,1.35,-1.81,-29.04,-83.00,18516
-8.26,0.67,-10.27,1.72,0.68,0.34,-3.03,-31.26,-83.27,18550
-7.52,-1.65,-8.00,1.92,-0.25,-1.00,-5.13,-33.19,-84.04,18584
-8.27,10.20,-8.99,2.06,-0.91,-3.18,-7.99,-36.55,-84.27,18619
-8.23,16.75,-14.44,2.84,-2.38,-6.25,-11.34,-42.02,-83.95,18653
-2.85,22.07,-15.13,1.24,-2.25,-9.22,-12.32,-51.13,-84.48,18687
1.29,17.53,-13.52,0.54,-1.78,-6.35,-13.21,-60.00,-84.77,18721
6.69,9.79,-13.16,-0.59,-0.17,-2.69,-13.27,-66.12,-86.83,18755
1.42,1.52,-10.97,-1.33,-0.72,-1.73,-16.98,-71.48,-88.98,18790
5.57,-0.81,-8.38,-1.17,-0.61,-1.31,-21.06,-75.42,-88.73,18824
5.12,-1.23,-9.25,-1.52,-0.67,-0.28,-26.35,-77.84,-86.23,18858
3.15,-0.58,-8.06,-1.31,-0.49,0.62,-33.31,-79.03,-84.00,18892
3.25,-1.74,-9.80,-1.39,-0.72,1.19,-39.58,-77.71,-80.08,18926
-2.06,-3.55,-8.09,-1.53,-0.51,1.90,-47.75,-73.81,-75.36,18960
3.21,-2.48,-6.73,-1.44,-0.61,2.67,-54.25,-68.52,-71.19,18995
-0.93,-0.57,-5.22,-1.51,-0.01,3.39,-61.39,-59.94,-68.47,19029
3.35,-9.86,-16.22,-1.68,-1.06,4.62,-71.16,-45.00,-62.76,19063
1.55,-6.74,-14.13,-1.35,-1.42,4.40,-77.13,-32.67,-57.19,19097
6.89,-9.42,-13.13,-0.73,-1.88,4.81,-83.13,-17.90,-48.16,19131
6.66,-8.44,-14.39,0.29,-1.51,4.41,-85.19,-5.38,-39.10,19166
0.82,-5.53,-13.98,1.10,-1.22,4.49,-85.03,7.56,-31.04,19200
4.37,-2.04,-11.61,1.63,-0.32,3.70,-81.89,20.68,-24.38,19234
-0.07,0.75,-10.94,1.83,0.14,2.75,-77.78,29.80,-22.07,19268
-0.35,-4.12,-10.75,1.93,0.32,2.05,-73.59,40.60,-20.29,19302
-7.76,1.68,-7.04,3.00,0.62,-0.17,-70.78,39.97,-20.96,19336
-2.88,0.48,-8.12,2.61,0.04,-1.32,-70.26,38.69,-21.02,19371
-5.25,2.12,-7.47,2.64,0.08,-2.07,-70.71,35.24,-20.99,19405
0.34,5.48,-8.87,2.59,-0.28,-2.49,-70.43,31.47,-20.29,19439
-4.81,-0.41,-12.25,1.74,-0.52,-3.15,-69.58,26.26,-17.68,19473
-11.02,0.30,-10.10,2.11,-0.78,-3.89,-68.82,18.18,-15.89,19507
-5.35,3.37,-15.41,1.73,-0.91,-4.20,-68.06,9.65,-14.03,19541
-7.12,6.03,-13.17,1.89,-1.47,-4.36,-65.54,-1.33,-10.60,19576
-11.30,3.80,-15.32,1.17,-1.14,-3.36,-61.71,-8.65,-6.46,19610
1.04,4.30,-13.79,0.96,-1.03,-2.37,-55.88,-13.18,-1.15,19644
-2.04,-0.47,-13.26,0.83,-1.17,-1.85,-46.80,-17.07,2.70,19678
0.18,1.58,-14.39,1.03,-1.30,-2.42,-38.67,-20.23,3.95,19712
0.71,4.93,-10.89,1.85,-1.74,-2.36,-26.83,-25.20,3.39,19747
7.54,5.30,-13.39,1.12,-1.37,-2.84,-22.30,-28.98,2.70,19781
4.94,3.42,-12.15,0.74,-1.06,-2.20,-16.75,-33.37,1.33,19815
0.64,1.40,-9.31,0.50,-0.55,-1.50,-11.20,-37.55,-0.76,19849
-3.80,-0.86,-9.20,0.21,-0.37,-0.78,-8.80,-40.76,-3.11,19883
-4.08,-3.25,-10.07,0.43,-0.60,-0.78,-6.23,-43.95,-4.74,19917
-1.33,-2.51,-10.69,0.54,-0.88,-1.50,-2.56,-48.83,-6.78,19952
-5.17,-0.75,-9.15,0.69,-1.04,-1.95,1.18,-52.75,-7.47,19986
-5.18,0.63,-9.47,0.72,-0.97,-2.29,5.51,-56.07,-8.90,20020
3.88,1.82,-13.69,0.19,-0.79,-2.08,9.03,-58.21,-9.12,20054
-2.23,1.18,-12.23,0.41,-0.48,-1.58,11.15,-59.25,-10.16,20088
-3.03,-3.48,-11.05,0.53,-0.63,-1.84,14.83,-60.30,-9.81,20123
-3.76,-5.71,-13.06,0.93,-1.35,-2.98,18.94,-58.73,-10.07,20157
-1.74,0.49,-13.48,1.14,-1.61,-3.38,25.86,-56.61,-11.55,20191
0.78,7.20,-12.03,0.99,-1.50,-3.21,29.86,-53.74,-15.13,20225
1.62,8.07,-14.18,0.83,-1.38,-2.80,31.45,-51.49,-18.78,20259
2.86,4.21,-13.17,0.56,-1.10,-1.64,30.93,-49.78,-22.77,20293
3.59,1.41,-13.68,0.23,-1.25,-1.30,28.21,-49.61,-25.77,20328
0.22,0.21,-8.82,0.65,-1.43,-1.80,27.01,-48.86,-26.67,20362
6.45,2.56,-13.68,0.82,-1.17,-2.56,26.67,-47.31,-26.83,20396
-3.04,-0.50,-8.16,0.59,-1.26,-2.76,27.13,-46.49,-28.28,20430
1.37,1.38,-10.46,-0.10,-0.97,-1.99,28.33,-45.85,-28.22,20464
3.78,3.73,-10.31,-0.25,-0.60,-1.21,28.28,-46.17,-28.72,20499
2.57,-3.24,-10.57,-0.23,-0.77,-0.43,27.99,-47.84,-29.28,20533
4.94,-0.41,-8.85,-0.10,-0.64,-0.52,27.92,-48.85,-29.61,20567
0.39,-1.72,-10.05,-0.12,-0.58,-0.51,28.05,-50.58,-30.21,20601
-0.21,-3.26,-10.92,-0.03,-0.48,-0.62,28.27,-53.20,-29.86,20635
3.12,-1.27,-8.37,0.36,-0.10,-1.23,29.41,-54.68,-29.68,20669
3.28,1.81,-9.19,0.31,-0.04,-1.41,31.80,-56.97,-30.14,20704
-0.82,-2.34,-12.27,0.25,-0.68,-1.69,34.08,-59.24,-30.27,20738
-0.02,-0.48,-11.22,0.84,-1.09,-2.38,38.40,-60.16,-29.47,20772
-3.02,4.78,-12.20,0.57,-1.89,-3.33,43.22,-60.26,-31.29,20806
-7.12,4.56,-10.40,0.42,-1.82,-4.08,50.99,-58.37,-35.30,20840
-2.81,5.45,-12.37,0.38,-1.34,-3.94,57.75,-54.56,-39.27,20875
1.79,6.48,-10.74,0.28,-0.70,-2.33,62.10,-52.65,-42.91,20909
4.19,2.14,-8.13,-0.13,-0.39,-0.43,62.31,-53.22,-44.34,20943
7.57,-2.53,-8.67,-0.23,0.24,0.72,61.34,-55.85,-46.11,20977
5.06,-4.09,-8.15,0.02,0.69,0.89,58.77,-59.76,-44.40,21011
5.35,-5.67,-8.39,0.14,0.64,0.71,57.21,-63.07,-43.04,21045
3.81,-3.54,-8.54,0.61,0.21,-0.37,56.09,-65.00,-39.36,21080
6.69,-1.97,-8.54,0.24,-0.26,-0.97,56.61,-65.01,-38.10,21114
7.48,1.69,-8.98,0.36,-0.41,-1.13,56.84,-64.59,-35.75,21148
6.16,1.29,-9.09,0.06,-0.32,-0.69,57.59,-63.86,-33.57,21182
-0.47,0.20,-10.94,0.09,-0.13,-0.30,57.66,-63.53,-31.42,21216
-2.09,-2.06,-12.19,0.01,-0.60,-0.20,57.80,-63.05,-30.17,21250
-2.77,-0.20,-11.33,-0.04,-1.04,-0.66,58.37,-61.28,-30.42,21285
-2.75,5.16,-11.45,0.47,-1.42,-1.39,59.95,-58.13,-29.95,21319
-4.74,4.27,-8.92,0.41,-1.84,-3.32,64.76,-49.25,-32.26,21353
-0.02,2.51,-10.41,-0.45,-1.21,-5.80,70.51,-35.22,-35.57,21387
-2.75,1.48,-8.79,-0.11,-0.12,-3.71,73.72,-21.86,-36.09,21421
-4.47,-0.56,-10.40,0.04,0.43,-1.76,74.98,-11.96,-36.13,21456
-3.70,-0.19,-10.22,0.50,0.19,-1.60,75.05,-4.15,-36.47,21490
0.50,-0.05,-10.82,0.24,-0.21,-1.34,73.95,4.12,-38.56,21524
-3.01,0.98,-9.67,-0.22,-0.46,-0.34,73.71,9.43,-42.93,21558
2.71,-6.11,-9.24,-0.79,-0.81,0.97,72.01,11.66,-46.13,21592
5.11,-4.12,-8.65,0.07,-0.29,1.15,71.89,11.74,-51.01,21626
8.14,1.17,-8.40,0.12,-0.09,0.55,71.24,12.28,-53.49,21661
13.37,-0.76,-7.84,0.23,0.43,-0.02,69.96,13.12,-54.31,21695
4.24,0.70,-8.98,0.67,0.92,0.03,70.30,13.14,-53.95,21729
-1.55,0.18,-10.41,0.21,0.33,0.04,69.98,14.05,-54.19,21763
-4.51,-0.23,-10.54,0.20,-0.10,-0.55,68.61,15.45,-54.33,21797
-2.90,-2.08,-10.54,0.22,-0.55,-1.19,65.68,18.05,-55.67,21832
0.48,-1.75,-10.56,0.50,-0.71,-2.05,60.83,22.76,-57.75,21866
